Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name,Plate Barcode,IBT Barcode,Anchor_conc,Anchor_name,CELL LINE,RUN,SET,date,notes,CMPD1,DOSE1,CMPD2,DOSE2,Func,TimePoint,CellLine,Count_FA,Count_Z,Count_RobustZ
A - 14,Summary,1305,,A,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-7.82756884464932e-002,1.30505560685031,3.86206896551724
A - 15,Summary,1313,,A,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-8.48858076093837e-002,1.41526317252858,4.13793103448276
A - 16,Summary,1261,,A,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-4.19200330505962e-002,0.69891399561982,2.3448275862069
A - 17,Summary,1266,,A,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-4.60513575274026e-002,0.767793724168739,2.51724137931034
A - 18,Summary,1267,,A,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-4.68776224227641e-002,0.781569669878523,2.55172413793103
A - 19,Summary,1337,,A,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.104716165098055,1.74588586956339,4.96551724137931
A - 20,Summary,1311,,A,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-8.32332778186611e-002,1.38771128110901,4.06896551724138
A - 21,Summary,1280,,A,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-5.76190660624609e-002,0.960656964105713,3
A - 22,Summary,1361,,A,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.124546522586726,2.0765085665982,5.79310344827586
A - 23,Summary,1291,,A,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-6.67079799114352e-002,1.11219236691334,3.37931034482759
A - 24,Summary,1292,,A,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-6.75342448067964e-002,1.12596831262312,3.41379310344828
B - 1,Summary,1242,,B,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-2.62210000387315e-002,0.437171027133927,1.68965517241379
B - 2,Summary,1213,,B,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-2.25931807325397e-003,3.76686015501964e-002,0.689655172413793
B - 3,Summary,1213,,B,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-2.25931807325397e-003,3.76686015501964e-002,0.689655172413793
B - 4,Summary,1106,,B,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,8.61510257304049e-002,-1.43635758939667,-3
B - 5,Summary,1207,,B,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,2.69827129891387e-003,-4.49870727085066e-002,0.482758620689655
B - 6,Summary,1186,,B,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,2.00498341015011e-002,-0.334281932613967,-0.241379310344828
B - 7,Summary,1154,,B,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,4.64903107530626e-002,-0.775112195327049,-1.3448275862069
B - 8,Summary,1084,,B,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,0.104328853428353,-1.73942839501192,-3.75862068965517
B - 9,Summary,1147,,B,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,5.22741650205917e-002,-0.871543815295536,-1.58620689655172
B - 10,Summary,1204,,B,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,5.17706598499779e-003,-8.6314909837858e-002,0.379310344827586
B - 11,Summary,1153,,B,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,4.7316575648424e-002,-0.788888141036833,-1.37931034482759
B - 12,Summary,1175,,B,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,2.91387479504753e-002,-0.485817335421589,-0.620689655172414
B - 13,Summary,1206,,B,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,3.52453619427517e-003,-5.87630184182904e-002,0.448275862068966
B - 14,Summary,1147,,B,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,5.22741650205917e-002,-0.871543815295536,-1.58620689655172
B - 15,Summary,1134,,B,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,6.30156086602885e-002,-1.05063110952273,-2.03448275862069
B - 16,Summary,1198,,B,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,1.01346553571655e-002,-0.168970584096561,0.172413793103448
B - 17,Summary,1160,,B,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,4.15327213808948e-002,-0.692456521068347,-1.13793103448276
B - 18,Summary,1157,,B,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,4.40115160669787e-002,-0.733784358197698,-1.24137931034483
B - 19,Summary,1110,,B,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,8.28459661489597e-002,-1.38125380655754,-2.86206896551724
B - 20,Summary,1248,,B,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-3.11785894108993e-002,0.51982670139263,1.89655172413793
B - 21,Summary,1274,,B,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-5.26614766902931e-002,0.87800128984701,2.79310344827586
B - 22,Summary,1172,,B,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,3.16175426365592e-002,-0.527145172550941,-0.724137931034483
B - 23,Summary,1163,,B,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,3.9053926694811e-002,-0.651128683938995,-1.03448275862069
B - 24,Summary,1208,,B,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,1.87200640355256e-003,-3.12111269987227e-002,0.517241379310345
C - 1,Summary,1171,,C,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,3.24438075319206e-002,-0.540921118260724,-0.758620689655172
C - 2,Summary,1196,,C,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,1.17871851478881e-002,-0.196522475516129,0.103448275862069
C - 3,Summary,1130,,C,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run2\4x_DAPI\4x_DAPI_029897_1\4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,4x_DAPI_029897_1.2020.02.18.10.24.55.CSV,29897,Day0,,,OVCAR5,2,1,20200213,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,6.63206682417338e-002,-1.10573489236186,-2.17241379310345
