Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name[1],File Name[2],Plate Barcode,IBT Barcode,Conc1,CELL LINE,RUN,SET,notes,MetaPath,Conc,Cmpd1,Func,LIB_WELL_ID,TimePoint,CellLine,PlateID,Count_FA,Count_RZ,Count_Unit,Count_GRI
A - 1,Summary,9563,,A,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,1.0E-99,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,1.0E-99,"""dmso""","""NEG""",0.0,0.0,0.0,28353,-6.00232777254337e-002,1.41199478487614,-6.1772758384668e-002,1.03009287403847
A - 2,Summary,9333,,A,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,0.0,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,0.0,"""dmso""","""NEG""",0.0,0.0,0.0,28353,-3.45286260599678e-002,0.8122555410691,-3.55350216746521e-002,1.01747001420516
A - 3,Summary,7822,,A,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,1.0E-6,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,1.0E-6,"""RITA""","""sing""",18364.0,0.0,0.0,28353,0.132960150750984,-3.1277705345502,0.13683550079854,0.928214504095782
A - 4,Summary,8866,,A,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,1.0E-6,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,1.0E-6,"""niclosamide""","""sing""",18294.0,0.0,0.0,28353,1.72366014520867e-002,-0.405475880052151,1.77389915582934e-002,0.991110631841862
A - 5,Summary,6828,,A,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,1.0E-6,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,1.0E-6,"""LY 2183240""","""sing""",18336.0,0.0,0.0,28353,0.243141384470432,-5.71968709256845,0.250228154232261,0.862228954904489
A - 6,Summary,9743,,A,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,1.0E-6,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,1.0E-6,"""NSC19630""","""sing""",18088.0,0.0,0.0,28353,-7.99756138114505e-002,1.88135593220339,-8.23066392881588e-002,1.03981503264183
A - 7,Summary,10110,,A,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,1.0E-6,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,1.0E-6,"""CD 1530""","""sing""",18337.0,0.0,0.0,28353,-0.120656210164607,2.83833116036506,-0.124172940908054,1.05923082351974
A - 8,Summary,9326,,A,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,1.0E-6,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,1.0E-6,"""gossypol""","""sing""",18089.0,0.0,0.0,28353,-3.3752701878845e-002,0.79400260756193,-3.47364818617385e-002,1.0170822290359
A - 9,Summary,7740,,A,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,1.0E-6,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,1.0E-6,"""TPCA-1""","""sing""",18367.0,0.0,0.0,28353,0.14204954830128,-3.34159061277705,0.146189824321241,0.923015288970615
A - 10,Summary,4516,,A,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,1.0E-6,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,1.0E-6,"""vorinostat""","""sing""",18090.0,0.0,0.0,28353,0.499418056864158,-11.748370273794,0.513974446725987,0.675075127369912
A - 11,Summary,8914,,A,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,1.0E-6,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,1.0E-6,"""PAC 1""","""sing""",18368.0,0.0,0.0,28353,1.19159784958156e-002,-0.280312907431552,1.22632899840292e-002,0.993866906563454
A - 12,Summary,9879,,A,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,1.0E-6,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,1.0E-6,"""trifluoperazine""","""sing""",18091.0,0.0,0.0,28353,-9.50507121875519e-002,2.23598435462842,-9.78211270819074e-002,1.04707243116266
A - 13,Summary,9291,,A,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,1.0E-6,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,1.0E-6,"""NSC 632839 hydrochloride""","""sing""",18369.0,0.0,0.0,28353,-2.98730809732306e-002,0.702737940026076,-3.07437827971709e-002,1.01514004917619
A - 14,Summary,7443,,A,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,1.0E-6,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,1.0E-6,"""parthenolide""","""sing""",18092.0,0.0,0.0,28353,0.174970902843208,-4.11603650586701,0.180070727812001,0.903833984540157
A - 15,Summary,809,,A,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,1.0E-6,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,1.0E-6,"""SN 38""","""sing""",18338.0,0.0,0.0,28353,0.910325333924514,-21.4146023468057,0.936858316221766,7.82007891343082e-002
A - 16,Summary,8947,,A,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,0.0,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,0.0,"""EMPTY""","""EMPTY""",0.0,0.0,0.0,28353,8.25805021337911e-003,-0.194263363754889,8.49874515172256e-003,0.995755448258371
A - 17,Summary,2643,,A,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,1.0E-6,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,1.0E-6,"""SB 225002""","""sing""",18298.0,0.0,0.0,28353,0.707033198470321,-16.632333767927,0.727640885238421,0.460248135156882
A - 18,Summary,9853,,A,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28353_1\4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,4x_DAPI_28353_1.2019.09.03.13.43.22.CSV,Broad-p2_map.xlsx,28353,Broad-p2,0.0,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p2_map.xlsx,0.0,"""EMPTY""","""EMPTY""",0.0,0.0,0.0,28353,-9.21687080862383e-002,2.16818774445893,-9.48551220625143e-002,1.04569075822754
