Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name[1],File Name[2],Plate Barcode,IBT Barcode,Conc1,CELL LINE,RUN,SET,notes,MetaPath,Conc,Cmpd1,Func,LIB_WELL_ID,TimePoint,CellLine,PlateID,Count_FA,Count_RZ,Count_Unit,Count_GRI
A - 11,Summary,10125,,A,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""VER 155008""","""SING""",18299.0,0.0,0.0,28351,-4.72151833273e-002,1.11887254901961,-4.8481308411215e-002,1.02318290418848
A - 12,Summary,9275,,A,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""etomoxir""","""SING""",18273.0,0.0,0.0,28351,4.06991777421524e-002,-0.964460784313726,4.17905692438403e-002,0.979347973519576
A - 13,Summary,8774,,A,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PF 750""","""SING""",18300.0,0.0,0.0,28351,9.25169364430883e-002,-2.19240196078431,9.49978759558199e-002,0.952080354247846
A - 14,Summary,8918,,A,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""GW-405833""","""SING""",18274.0,0.0,0.0,28351,7.76232093913224e-002,-1.83946078431373,7.97047578589635e-002,0.960034872006485
A - 15,Summary,9737,,A,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""Prochlorperazine dimaleate""","""SING""",18301.0,0.0,0.0,28351,-7.08486321559709e-003,0.167892156862745,-7.27485131690739e-003,1.0035303536731
A - 16,Summary,8618,,A,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""KHS101""","""SING""",18275.0,0.0,0.0,28351,0.108651807415835,-2.57475490196078,0.111565420560748,0.943351659909479
A - 17,Summary,10441,,A,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PF 4800567 hydrochloride""","""SING""",18302.0,0.0,0.0,28351,-7.98986399131199e-002,1.89338235294118,-8.20412064570943e-002,1.03877528424127
A - 18,Summary,9778,,A,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""MST-312""","""SING""",18276.0,0.0,0.0,28351,-1.13254382789472e-002,0.268382352941176,-1.16291418861512e-002,1.00563450746869
A - 19,Summary,9522,,A,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""HLI 373""","""SING""",18303.0,0.0,0.0,28351,1.51522987019703e-002,-0.35906862745098,1.55586236193713e-002,0.99238623516582
A - 20,Summary,9768,,A,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PX-12""","""SING""",18277.0,0.0,0.0,28351,-1.02911516781301e-002,0.243872549019608,-1.05671197960918e-002,1.0051219104304
A - 21,Summary,8720,,A,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""CHM 1""","""SING""",18304.0,0.0,0.0,28351,9.81020840875007e-002,-2.32475490196078,0.100732795242141,0.949072155514878
A - 22,Summary,9283,,A,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""JW-74""","""SING""",18278.0,0.0,0.0,28351,3.98717484614987e-002,-0.944852941176471,4.09409515717927e-002,0.979774322691076
A - 23,Summary,609,,A,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-005,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-5,"""KPT330""","""DRC1""",0.0,0.0,0.0,28351,0.937011946010239,-22.2046568627451,0.96213891248938,2.47643558251043e-003
A - 24,Summary,10026,,A,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-099,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-99,"""dmso""","""NEG""",0.0,0.0,0.0,28351,-3.69757459792108e-002,0.876225490196078,-3.79672897196262e-002,1.018222900574
B - 1,Summary,10553,,B,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-099,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-99,"""dmso""","""NEG""",0.0,0.0,0.0,28351,-9.14826498422714e-002,2.16789215686275,-9.39358538657604e-002,1.04421671222592
B - 2,Summary,294,,B,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-005,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-5,"""doxorubicin""","""POS""",0.0,0.0,0.0,28351,0.969591973935978,-22.9767156862745,0.995592608326253,-0.164267742042926
B - 3,Summary,7991,,B,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""BEC""","""SING""",18079.0,0.0,0.0,28351,0.173501577287066,-4.11151960784314,0.178154205607477,0.90702475017143
B - 4,Summary,10534,,B,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""dacarbazine""","""SING""",18187.0,0.0,0.0,28351,-8.95175053007189e-002,2.12132352941176,-9.19180118946474e-002,1.04329667422548
B - 5,Summary,9346,,B,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""dexamethasone""","""SING""",18080.0,0.0,0.0,28351,3.3355742876351e-002,-0.790441176470588,3.4250212404418e-002,0.983122226401649
B - 6,Summary,8800,,B,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""oxaliplatin""","""SING""",18188.0,0.0,0.0,28351,8.9827791280964e-002,-2.12867647058824,9.22366185216652e-002,0.953523794828404
B - 7,Summary,9963,,B,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""purmorphamine""","""SING""",18081.0,0.0,0.0,28351,-3.04597403940632e-002,0.721813725490196,-3.12765505522515e-002,1.01504737350115
B - 8,Summary,3248,,B,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""etoposide""","""SING""",18189.0,0.0,0.0,28351,0.66406371205461,-15.7365196078431,0.681871282922685,0.522947119601203
B - 9,Summary,9631,,B,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""sorafenib""","""SING""",18082.0,0.0,0.0,28351,3.87857475306408e-003,-9.19117647058824e-002,3.98258283772302e-003,0.998059370513692
B - 10,Summary,8490,,B,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""KU-0063794""","""SING""",18190.0,0.0,0.0,28351,0.121890675906294,-2.88848039215686,0.125159303313509,0.93610068483932
B - 11,Summary,10091,,B,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""manumycin A""","""SING""",18083.0,0.0,0.0,28351,-4.36986088845219e-002,1.03553921568627,-4.48704333050127e-002,1.02148358698763
B - 12,Summary,3825,,B,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""topotecan""","""SING""",18191.0,0.0,0.0,28351,0.604385375187464,-14.3223039215686,0.620592608326253,0.586445282546195
B - 13,Summary,9266,,B,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PF-750""","""SING""",18084.0,0.0,0.0,28351,4.16300356828877e-002,-0.986519607843137,4.27463891248938e-002,0.978868000816413
B - 14,Summary,8942,,B,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""temozolomide""","""SING""",18192.0,0.0,0.0,28351,7.51409215493614e-002,-1.78063725490196,7.71559048428207e-002,0.961351239966058
B - 15,Summary,9562,,B,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_28351_1\4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,4x_DAPI_28351_1.2019.09.03.13.27.56.CSV,Broad-p1_map.xlsx,28351,Broad-p1,1.e-007,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""SRT-1720""","""SING""",18085.0,0.0,0.0,28351,1.1015152298702e-002,-0.261029411764706,1.13105352591334e-002,0.994473751239206
