PairIndex,Drug1,Drug2,Conc1,Conc2,Response,ConcUnit
1,alisertib,Selinexor,0,0,10.5854523950325,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,8.65365661344372,nM
1,alisertib,Selinexor,0,0,13.5422826729746,nM
1,alisertib,Selinexor,0,0,11.9653065247388,nM
1,alisertib,Selinexor,0,0,1.12359550561798,nM
1,alisertib,Selinexor,0,0,3.48905972797161,nM
1,alisertib,Selinexor,0,0,5.57855312438399,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,5.81509954661936,nM
1,alisertib,Selinexor,0,0,5.51286976565501,nM
1,alisertib,Selinexor,0,0,12.6968882059163,nM
1,alisertib,Selinexor,0,0,8.77833269304649,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,2.32424126008452,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,4.16826738378794,nM
1,alisertib,Selinexor,0,0,1.90165194006915,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,1.9208605455244e-002,nM
1,alisertib,Selinexor,0,0,0.941221667306954,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,10.2766039185555,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,13.0810603150211,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,3.89143883456396,nM
1,alisertib,Selinexor,0,0,3.55359200922013,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,2.8840820854132,nM
1,alisertib,Selinexor,0,0,1.4420410427066,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,5.17655758920318,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,1.22018857459789,nM
1,alisertib,Selinexor,0,0,0.887409872434831,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,10.2791643557035,nM
1,alisertib,Selinexor,0,0,1.33111480865225,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0.480680347568867,nM
1,alisertib,Selinexor,0,0,9.39175448326863,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,1.66389351081531,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,6.72952486596413,nM
1,alisertib,Selinexor,0,0,2.18154926973563,nM
1,alisertib,Selinexor,0,0,1.69646950939936,nM
1,alisertib,Selinexor,0,0,14.2595139844108,nM
1,alisertib,Selinexor,0,0,24.9426868408987,nM
1,alisertib,Selinexor,0,0,1.65061898211829,nM
1,alisertib,Selinexor,0,0,22.4209078404402,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,5.08940852819807,nM
1,alisertib,Selinexor,0,0,8.29894543787254,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0.36680421824851,nM
1,alisertib,Selinexor,0,0,6.23567171022467,nM
1,alisertib,Selinexor,0,0,12.242090784044,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,1.63273146369574,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,1.37551581843191,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,5.91471801925722,nM
1,alisertib,Selinexor,0,0,12.0586886749198,nM
1,alisertib,Selinexor,0,0,1.60476845483723,nM
1,alisertib,Selinexor,0,0,12.1503897294819,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,5.1811095827602,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,10.9582760201742,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,9.53690967446126,nM
1,alisertib,Selinexor,0,0,1.83402109124255,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,8.52819807427785,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,6.28152223750573,nM
1,alisertib,Selinexor,0,0,5.50206327372765,nM
1,alisertib,Selinexor,0,0,0.550206327372765,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,2.43007794589638,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,13.7678437265214,nM
1,alisertib,Selinexor,0,0,14.2595139844108,nM
1,alisertib,Selinexor,0,0,14.5346171480972,nM
1,alisertib,Selinexor,0,0,22.8335625859697,nM
1,alisertib,Selinexor,0,0,8.75745071068317,nM
1,alisertib,Selinexor,0,0,5.41036221916552,nM
1,alisertib,Selinexor,0,0,3.30123796423659,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,0,0,nM
1,alisertib,Selinexor,0,30.1995172040202,1.47901645405805,nM
1,alisertib,Selinexor,0,30.1995172040202,5.02865594379737,nM
1,alisertib,Selinexor,0,30.1995172040202,1.95969680162692,nM
1,alisertib,Selinexor,0,30.1995172040202,7.1362543908301,nM
1,alisertib,Selinexor,0,30.1995172040202,0,nM
1,alisertib,Selinexor,0,30.1995172040202,0,nM
1,alisertib,Selinexor,0,30.1995172040202,12.7565169162507,nM
1,alisertib,Selinexor,0,30.1995172040202,0,nM
1,alisertib,Selinexor,0,30.1995172040202,0,nM
1,alisertib,Selinexor,0,30.1995172040202,7.2841560362359,nM
1,alisertib,Selinexor,0,30.1995172040202,1.18321316324644,nM
1,alisertib,Selinexor,0,30.1995172040202,5.6942133481235,nM
1,alisertib,Selinexor,0,30.1995172040202,10.1682381216491,nM
1,alisertib,Selinexor,0,30.1995172040202,1.95969680162692,nM
1,alisertib,Selinexor,0,30.1995172040202,0,nM
1,alisertib,Selinexor,0,30.1995172040202,0,nM
1,alisertib,Selinexor,0,30.1995172040202,16.6389351081531,nM
1,alisertib,Selinexor,0,30.1995172040202,3.47568866703642,nM
1,alisertib,Selinexor,0,30.1995172040202,0,nM
1,alisertib,Selinexor,0,30.1995172040202,0,nM
1,alisertib,Selinexor,0,54.9540873857625,18.4978870533999,nM
1,alisertib,Selinexor,0,54.9540873857625,13.465232424126,nM
1,alisertib,Selinexor,0,54.9540873857625,21.9554360353438,nM
1,alisertib,Selinexor,0,54.9540873857625,13.1194775259316,nM
1,alisertib,Selinexor,0,54.9540873857625,21.2255090280446,nM
1,alisertib,Selinexor,0,54.9540873857625,17.4222051479063,nM
1,alisertib,Selinexor,0,54.9540873857625,16.3849404533231,nM
1,alisertib,Selinexor,0,54.9540873857625,18.4594698424894,nM
1,alisertib,Selinexor,0,54.9540873857625,20.4955820207453,nM
1,alisertib,Selinexor,0,54.9540873857625,17.8832116788321,nM
1,alisertib,Selinexor,0,54.9540873857625,11.0833653476758,nM
1,alisertib,Selinexor,0,54.9540873857625,16.1928543987706,nM
1,alisertib,Selinexor,0,54.9540873857625,18.7668075297733,nM
1,alisertib,Selinexor,0,54.9540873857625,28.3711102573953,nM
1,alisertib,Selinexor,0,54.9540873857625,17.8447944679216,nM
1,alisertib,Selinexor,0,54.9540873857625,17.0380330388014,nM
1,alisertib,Selinexor,0,54.9540873857625,21.6096811371494,nM
1,alisertib,Selinexor,0,54.9540873857625,22.6853630426431,nM
1,alisertib,Selinexor,0,54.9540873857625,17.2301190933538,nM
1,alisertib,Selinexor,0,54.9540873857625,10.315021129466,nM
1,alisertib,Selinexor,0,100,19.0616991917997,nM
1,alisertib,Selinexor,0,100,31.6380839739799,nM
1,alisertib,Selinexor,0,100,31.3226887443327,nM
1,alisertib,Selinexor,0,100,33.1362113148039,nM
1,alisertib,Selinexor,0,100,29.9822590183323,nM
1,alisertib,Selinexor,0,100,33.7275773703923,nM
1,alisertib,Selinexor,0,100,33.6881529666864,nM
1,alisertib,Selinexor,0,100,27.498521584861,nM
1,alisertib,Selinexor,0,100,31.0072935146856,nM
1,alisertib,Selinexor,0,100,27.8139168145082,nM
1,alisertib,Selinexor,0,100,21.5848610289769,nM
1,alisertib,Selinexor,0,100,31.4015375517445,nM
1,alisertib,Selinexor,0,100,30.5736250739208,nM
1,alisertib,Selinexor,0,100,32.5448452592155,nM
1,alisertib,Selinexor,0,100,24.7782377291543,nM
1,alisertib,Selinexor,0,100,24.5811157106249,nM
1,alisertib,Selinexor,0,100,34.7526118667455,nM
1,alisertib,Selinexor,0,100,34.7131874630396,nM
1,alisertib,Selinexor,0,100,36.4872856298048,nM
1,alisertib,Selinexor,0,100,34.8314606741573,nM
1,alisertib,Selinexor,0,199.526231496888,45.8790660546797,nM
1,alisertib,Selinexor,0,199.526231496888,48.1540610656556,nM
1,alisertib,Selinexor,0,199.526231496888,50.2694073039313,nM
1,alisertib,Selinexor,0,199.526231496888,53.0233486330074,nM
1,alisertib,Selinexor,0,199.526231496888,53.7018559169826,nM
1,alisertib,Selinexor,0,199.526231496888,52.065455996807,nM
1,alisertib,Selinexor,0,199.526231496888,46.1983636000798,nM
1,alisertib,Selinexor,0,199.526231496888,47.7549391339054,nM
1,alisertib,Selinexor,0,199.526231496888,43.4045100778288,nM
1,alisertib,Selinexor,0,199.526231496888,45.2803831570545,nM
1,alisertib,Selinexor,0,199.526231496888,45.8790660546797,nM
1,alisertib,Selinexor,0,199.526231496888,46.9167830772301,nM
1,alisertib,Selinexor,0,199.526231496888,50.2694073039313,nM
1,alisertib,Selinexor,0,199.526231496888,44.2825783276791,nM
1,alisertib,Selinexor,0,199.526231496888,45.4799441229296,nM
1,alisertib,Selinexor,0,199.526231496888,48.4733586110557,nM
1,alisertib,Selinexor,0,199.526231496888,50.6685292356815,nM
1,alisertib,Selinexor,0,199.526231496888,45.5198563161046,nM
1,alisertib,Selinexor,0,199.526231496888,55.3382558371583,nM
1,alisertib,Selinexor,0,199.526231496888,47.7948513270804,nM
1,alisertib,Selinexor,0,301.995172040202,62.9038317054846,nM
1,alisertib,Selinexor,0,301.995172040202,66.6604057099925,nM
1,alisertib,Selinexor,0,301.995172040202,65.7212622088655,nM
1,alisertib,Selinexor,0,301.995172040202,66.8106686701728,nM
1,alisertib,Selinexor,0,301.995172040202,63.1667918858002,nM
1,alisertib,Selinexor,0,301.995172040202,63.6927122464313,nM
1,alisertib,Selinexor,0,301.995172040202,63.0540946656649,nM
1,alisertib,Selinexor,0,301.995172040202,66.885800150263,nM
1,alisertib,Selinexor,0,301.995172040202,64.068369646882,nM
1,alisertib,Selinexor,0,301.995172040202,65.8339594290008,nM
1,alisertib,Selinexor,0,301.995172040202,63.9932381667919,nM
1,alisertib,Selinexor,0,301.995172040202,64.8196844477836,nM
1,alisertib,Selinexor,0,301.995172040202,64.2186326070624,nM
1,alisertib,Selinexor,0,301.995172040202,64.7821187077385,nM
1,alisertib,Selinexor,0,301.995172040202,65.1953418482344,nM
1,alisertib,Selinexor,0,301.995172040202,60.1990984222389,nM
1,alisertib,Selinexor,0,301.995172040202,63.9556724267468,nM
1,alisertib,Selinexor,0,301.995172040202,65.6461307287754,nM
1,alisertib,Selinexor,0,301.995172040202,65.3831705484598,nM
1,alisertib,Selinexor,0,301.995172040202,59.5604808414726,nM
1,alisertib,Selinexor,19.9526231496888,0,0,nM
1,alisertib,Selinexor,19.9526231496888,30.1995172040202,5.58328711406914,nM
1,alisertib,Selinexor,19.9526231496888,54.9540873857625,16.2312716096811,nM
1,alisertib,Selinexor,19.9526231496888,100,30.6524738813325,nM
1,alisertib,Selinexor,19.9526231496888,199.526231496888,58.5312312911594,nM
1,alisertib,Selinexor,19.9526231496888,301.995172040202,61.4763335837716,nM
1,alisertib,Selinexor,30.1995172040202,0,0,nM
1,alisertib,Selinexor,30.1995172040202,0,0,nM
1,alisertib,Selinexor,30.1995172040202,30.1995172040202,8.20854132002218,nM
1,alisertib,Selinexor,30.1995172040202,30.1995172040202,6.76650027731558,nM
1,alisertib,Selinexor,30.1995172040202,54.9540873857625,15.4245101805609,nM
1,alisertib,Selinexor,30.1995172040202,54.9540873857625,16.3081060315021,nM
1,alisertib,Selinexor,30.1995172040202,100,32.9785136999803,nM
1,alisertib,Selinexor,30.1995172040202,100,34.7920362704514,nM
1,alisertib,Selinexor,30.1995172040202,199.526231496888,46.67730991818,nM
1,alisertib,Selinexor,30.1995172040202,199.526231496888,42.5264418279784,nM
1,alisertib,Selinexor,30.1995172040202,301.995172040202,61.0255447032306,nM
1,alisertib,Selinexor,30.1995172040202,301.995172040202,64.4815927873779,nM
1,alisertib,Selinexor,54.9540873857625,0,0,nM
1,alisertib,Selinexor,54.9540873857625,0,0,nM
1,alisertib,Selinexor,54.9540873857625,30.1995172040202,7.87576261785912,nM
1,alisertib,Selinexor,54.9540873857625,30.1995172040202,17.3414679238307,nM
1,alisertib,Selinexor,54.9540873857625,54.9540873857625,31.2908182865924,nM
1,alisertib,Selinexor,54.9540873857625,54.9540873857625,31.5213215520553,nM
1,alisertib,Selinexor,54.9540873857625,100,41.2970628819239,nM
1,alisertib,Selinexor,54.9540873857625,100,36.8421052631579,nM
1,alisertib,Selinexor,54.9540873857625,199.526231496888,54.659748553183,nM
1,alisertib,Selinexor,54.9540873857625,199.526231496888,54.579924166833,nM
1,alisertib,Selinexor,54.9540873857625,301.995172040202,71.168294515402,nM
1,alisertib,Selinexor,54.9540873857625,301.995172040202,71.0931630353118,nM
1,alisertib,Selinexor,100,0,22.1916552040348,nM
1,alisertib,Selinexor,100,0,26.7308574048602,nM
1,alisertib,Selinexor,100,30.1995172040202,38.7132556849695,nM
1,alisertib,Selinexor,100,30.1995172040202,36.790534294694,nM
1,alisertib,Selinexor,100,54.9540873857625,49.3853246254322,nM
1,alisertib,Selinexor,100,54.9540873857625,49.4621590472532,nM
1,alisertib,Selinexor,100,100,53.3609304159275,nM
1,alisertib,Selinexor,100,100,48.314606741573,nM
1,alisertib,Selinexor,100,199.526231496888,60.4071043703852,nM
1,alisertib,Selinexor,100,199.526231496888,62.602274995011,nM
1,alisertib,Selinexor,100,301.995172040202,74.3989481592787,nM
1,alisertib,Selinexor,100,301.995172040202,72.2201352366642,nM
1,alisertib,Selinexor,199.526231496888,0,55.7542411737735,nM
1,alisertib,Selinexor,199.526231496888,0,52.6364053186612,nM
1,alisertib,Selinexor,199.526231496888,30.1995172040202,60.9724533185432,nM
1,alisertib,Selinexor,199.526231496888,30.1995172040202,59.8631909779996,nM
1,alisertib,Selinexor,199.526231496888,54.9540873857625,67.0188244333461,nM
1,alisertib,Selinexor,199.526231496888,54.9540873857625,62.5240107568191,nM
1,alisertib,Selinexor,199.526231496888,100,68.1056574019318,nM
1,alisertib,Selinexor,199.526231496888,100,67.3171693278139,nM
1,alisertib,Selinexor,199.526231496888,199.526231496888,74.3364597884654,nM
1,alisertib,Selinexor,199.526231496888,199.526231496888,74.9750548792656,nM
1,alisertib,Selinexor,199.526231496888,301.995172040202,77.6296018031555,nM
1,alisertib,Selinexor,199.526231496888,301.995172040202,78.4184823441022,nM
1,alisertib,Selinexor,301.995172040202,0,60.2934433745988,nM
1,alisertib,Selinexor,301.995172040202,0,64.8326455754241,nM
1,alisertib,Selinexor,301.995172040202,30.1995172040202,63.9674616380107,nM
1,alisertib,Selinexor,301.995172040202,30.1995172040202,63.412830467739,nM
1,alisertib,Selinexor,301.995172040202,54.9540873857625,72.8198232808298,nM
1,alisertib,Selinexor,301.995172040202,54.9540873857625,73.933922397234,nM
1,alisertib,Selinexor,301.995172040202,100,70.9836388724621,nM
1,alisertib,Selinexor,301.995172040202,100,71.4567317169328,nM
1,alisertib,Selinexor,301.995172040202,199.526231496888,77.5693474356416,nM
1,alisertib,Selinexor,301.995172040202,199.526231496888,77.1702255038914,nM
1,alisertib,Selinexor,301.995172040202,301.995172040202,82.0623591284748,nM
1,alisertib,Selinexor,301.995172040202,301.995172040202,81.1232156273479,nM
1,alisertib,Selinexor,549.540873857625,0,68.9133425034388,nM
1,alisertib,Selinexor,549.540873857625,0,66.5291150848235,nM
1,alisertib,Selinexor,549.540873857625,30.1995172040202,67.923830652616,nM
1,alisertib,Selinexor,549.540873857625,30.1995172040202,69.2179700499168,nM
1,alisertib,Selinexor,549.540873857625,54.9540873857625,71.9746446407991,nM
1,alisertib,Selinexor,549.540873857625,54.9540873857625,69.8616980407222,nM
1,alisertib,Selinexor,549.540873857625,100,76.3059333727577,nM
1,alisertib,Selinexor,549.540873857625,100,76.6607530061108,nM
1,alisertib,Selinexor,549.540873857625,199.526231496888,78.726801037717,nM
1,alisertib,Selinexor,549.540873857625,199.526231496888,77.4895230492916,nM
1,alisertib,Selinexor,549.540873857625,301.995172040202,82.8136739293764,nM
1,alisertib,Selinexor,549.540873857625,301.995172040202,82.0247933884298,nM
1,alisertib,Selinexor,1000,0,69.3259972489684,nM
1,alisertib,Selinexor,1000,0,73.360843649702,nM
1,alisertib,Selinexor,1000,30.1995172040202,72.10205213533,nM
1,alisertib,Selinexor,1000,30.1995172040202,73.5071177666852,nM
1,alisertib,Selinexor,1000,54.9540873857625,77.2378025355359,nM
1,alisertib,Selinexor,1000,54.9540873857625,80.8874375720323,nM
1,alisertib,Selinexor,1000,100,76.6213286024049,nM
1,alisertib,Selinexor,1000,100,82.9292331953479,nM
1,alisertib,Selinexor,1000,199.526231496888,78.567152265017,nM
1,alisertib,Selinexor,1000,199.526231496888,82.4386350029934,nM
1,alisertib,Selinexor,1000,301.995172040202,82.6634109691961,nM
1,alisertib,Selinexor,1000,301.995172040202,85.3305785123967,nM
2,Bleomycin sulfate,Selinexor,0,0,5.61607813673929,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,12.1149511645379,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,5.46581517655898,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,12.7535687453043,nM
2,Bleomycin sulfate,Selinexor,0,0,1.59654395191585,nM
2,Bleomycin sulfate,Selinexor,0,0,10.1239669421488,nM
2,Bleomycin sulfate,Selinexor,0,0,2.0473328324568,nM
2,Bleomycin sulfate,Selinexor,0,0,6.96844477836213,nM
2,Bleomycin sulfate,Selinexor,0,0,13.0540946656649,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,1.07062359128475,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,1.59654395191585,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,1.01776092596288,nM
2,Bleomycin sulfate,Selinexor,0,0,4.33047295948912,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,4.13091199361405,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,6.52564358411495,nM
2,Bleomycin sulfate,Selinexor,0,0,4.13091199361405,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,5.84713630013969,nM
2,Bleomycin sulfate,Selinexor,0,0,13.2308920375175,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,6.28617042506486,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,3.01337058471363,nM
2,Bleomycin sulfate,Selinexor,0,0,3.37258032328876,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,10.9159848333666,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,1.16301990932387,nM
2,Bleomycin sulfate,Selinexor,0,0,21.7425586438005,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,5.34200670214863,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,2.03035679085354,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,10.5854523950325,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,8.65365661344372,nM
2,Bleomycin sulfate,Selinexor,0,0,13.5422826729746,nM
2,Bleomycin sulfate,Selinexor,0,0,11.9653065247388,nM
2,Bleomycin sulfate,Selinexor,0,0,1.12359550561798,nM
2,Bleomycin sulfate,Selinexor,0,0,3.48905972797161,nM
2,Bleomycin sulfate,Selinexor,0,0,5.57855312438399,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,5.81509954661936,nM
2,Bleomycin sulfate,Selinexor,0,0,5.51286976565501,nM
2,Bleomycin sulfate,Selinexor,0,0,12.6968882059163,nM
2,Bleomycin sulfate,Selinexor,0,0,8.77833269304649,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,2.32424126008452,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,4.16826738378794,nM
2,Bleomycin sulfate,Selinexor,0,0,1.90165194006915,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,1.9208605455244e-002,nM
2,Bleomycin sulfate,Selinexor,0,0,0.941221667306954,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,10.2766039185555,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,13.0810603150211,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,3.89143883456396,nM
2,Bleomycin sulfate,Selinexor,0,0,3.55359200922013,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
2,Bleomycin sulfate,Selinexor,0,0,2.8840820854132,nM
2,Bleomycin sulfate,Selinexor,0,0,1.4420410427066,nM
2,Bleomycin sulfate,Selinexor,0,0,0,nM
