Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name,Plate Barcode,IBT Barcode,Anchor_conc,Anchor_name,CELL LINE,RUN,SET,date,notes,CMPD1,DOSE1,CMPD2,DOSE2,Func,TimePoint,CellLine,Count_FA,Count_Z,Count_RobustZ
A - 14,Summary,9656,,A,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,2.97656148195364e-002,-0.399370472471912,-0.489497716894977
A - 15,Summary,9518,,A,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,4.36318477477576e-002,-0.585416150665483,-0.741552511415525
A - 16,Summary,9800,,A,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,1.52965021987839e-002,-0.205235851748185,-0.22648401826484
A - 17,Summary,9012,,A,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,9.44747018179021e-002,-1.26758363737525,-1.66575342465753
A - 18,Summary,8480,,A,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,0.147930034555682,-1.98480320838235,-2.63744292237443
A - 19,Summary,9577,,A,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,3.77035307711993e-002,-0.50587488245229,-0.6337899543379
A - 20,Summary,9005,,A,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,9.51780614591886e-002,-1.27702073699376,-1.67853881278539
A - 21,Summary,9091,,A,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,8.65367858662393e-002,-1.16107922739487,-1.52146118721461
A - 22,Summary,9130,,A,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,8.26180678647854e-002,-1.10850110094886,-1.45022831050228
A - 23,Summary,10441,,A,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-4.91111449533161e-002,0.658932841890072,0.944292237442922
A - 24,Summary,9714,,A,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,2.39377777917333e-002,-0.321177361347077,-0.383561643835616
B - 1,Summary,9406,,B,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,5.4885602008343e-002,-0.736409744561715,-0.946118721461187
B - 2,Summary,10522,,B,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-5.72500208024893e-002,0.768133566047168,1.09223744292237
B - 3,Summary,5443,,B,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,0.453087638925304,-6.07915628572928,-8.18447488584475
B - 4,Summary,5399,,B,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,0.457508756670534,-6.13847519761709,-8.2648401826484
B - 5,Summary,4923,,B,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,0.505337212278022,-6.78019797167607,-9.13424657534247
B - 6,Summary,5176,,B,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,0.47991578524295,-6.43911422832119,-8.67214611872146
B - 7,Summary,8941,,B,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,0.101608778179523,-1.36330279064875,-1.79543378995434
B - 8,Summary,9266,,B,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,6.89527948340747e-002,-0.925151736932005,-1.20182648401826
B - 9,Summary,8051,,B,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,0.191035932571674,-2.56316259928845,-3.42100456621005
B - 10,Summary,9014,,B,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,9.42737419203916e-002,-1.26488732319853,-1.662100456621
B - 11,Summary,10821,,B,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-8.7293525480302e-002,1.17123253546657,1.63835616438356
B - 12,Summary,9242,,B,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,7.13643136042e-002,-0.957507507052627,-1.24566210045662
B - 13,Summary,10006,,B,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-5.40236724479271e-003,7.24845084538134e-002,0.149771689497717
B - 14,Summary,9531,,B,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,4.23256084139397e-002,-0.567890108516814,-0.717808219178082
B - 15,Summary,10116,,B,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-1.64551616078676e-002,0.220781788173327,0.350684931506849
B - 16,Summary,9034,,B,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,9.22641429452871e-002,-1.23792418143134,-1.62557077625571
B - 17,Summary,8984,,B,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,9.72881403830484e-002,-1.3053320358493,-1.71689497716895
B - 18,Summary,9632,,B,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,3.21771335896619e-002,-0.431726242592533,-0.533333333333333
B - 19,Summary,9269,,B,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,6.86513549878089e-002,-0.921107265666928,-1.19634703196347
B - 20,Summary,9395,,B,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,5.59908814446505e-002,-0.751239472533667,-0.9662100456621
B - 21,Summary,9826,,B,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,1.26840235311479e-002,-0.170183767450845,-0.178995433789954
B - 22,Summary,9365,,B,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,5.90052799073072e-002,-0.791684185184443,-1.02100456621005
B - 23,Summary,9376,,B,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,5.79000004709997e-002,-0.776854457212492,-1.00091324200913
B - 24,Summary,10171,,B,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-2.1981558789405e-002,0.294930428033084,0.451141552511416
C - 1,Summary,9108,,C,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,8.48286267374003e-002,-1.13816055689276,-1.49041095890411
C - 2,Summary,10376,,C,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-4.25799482842264e-002,0.571302631146723,0.825570776255708
C - 3,Summary,5220,,C,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,0.47549466749772,-6.37979531643339,-8.59178082191781
C - 4,Summary,5208,,C,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,0.476700426882782,-6.3959732014937,-8.61369863013699
C - 5,Summary,4805,,C,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run1\4x_DAPI_030058_1\4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,4x_DAPI_030058_1.2020.02.13.17.30.30.CSV,30058,Day3,,,A2780ip2,1,1,20200206,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,0.517193846231138,-6.93928050810246,-9.34977168949772
