Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,1.99168283382778e-002,2.85849642060613e-002,96,1.00364952674176,4.1713144559822e-002,96,1.26701814513555e-002,0,96,OVCAR5,Olaparib_PI,KPT-330,,,,
Sing_qHTS,-99,-8,3.1608119617303e-002,3.80616135070811e-002,32,0.985354926237583,4.05519189138657e-002,32,2.13922413633449e-002,0,32,OVCAR5,Olaparib_PI,KPT-330,,,,
Sing_qHTS,-99,-7.7,9.25152371240266e-002,4.76777419564058e-002,32,0.930379304794426,3.67894741753958e-002,32,7.71388483544939e-002,0,32,OVCAR5,Olaparib_PI,KPT-330,,,,
Sing_qHTS,-99,-7.52,0.140694477041154,5.36386848146016e-002,32,0.892809966071927,4.23462418126313e-002,32,0.148161559010263,0,32,OVCAR5,Olaparib_PI,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.238355550613988,5.32419245146652e-002,32,0.812369808246905,4.5306307879463e-002,32,0.233095889355838,0,32,OVCAR5,Olaparib_PI,KPT-330,,,,
Sing_qHTS,-99,-7,0.326996830224919,7.54346903659191e-002,32,0.728670656304201,7.88385547056162e-002,32,0.318496118893691,0,32,OVCAR5,Olaparib_PI,KPT-330,,,,
Sing,-9.52,-99,7.3766565543669e-002,7.3766565543669e-002,2,0.962509887025286,7.7880596446064e-002,2,3.11703143983918e-002,0,2,OVCAR5,Olaparib_PI,KPT-330,,,,
COMBI,-9.52,-8,9.91156083180623e-002,6.23854672934427e-002,2,0.922474821667311,4.9666933573798e-002,2,4.94251732394765e-002,0,2,OVCAR5,Olaparib_PI,KPT-330,0.10,-0.00,0.05,-0.00
COMBI,-9.52,-7.7,0.128309892354836,5.26439852282549e-002,2,0.903040593081921,4.1072771766496e-002,2,0.114339176267305,0,2,OVCAR5,Olaparib_PI,KPT-330,0.16,-0.03,0.11,0.00
COMBI,-9.52,-7.52,0.262947321627028,9.33540786841502e-003,2,0.793347908451202,8.024685379555e-003,2,0.186442698511989,0,2,OVCAR5,Olaparib_PI,KPT-330,0.20,0.06,0.17,0.02
COMBI,-9.52,-7.26,0.270451394238175,3.4663380064705e-003,2,0.784708215253857,3.02236926215749e-003,2,0.261242079158742,0,2,OVCAR5,Olaparib_PI,KPT-330,0.29,-0.02,0.26,0.00
COMBI,-9.52,-7,0.326631136950905,4.03746770025852e-003,2,0.728667496658022,3.75342772781595e-003,2,0.332876845713221,0,2,OVCAR5,Olaparib_PI,KPT-330,0.38,-0.05,0.34,-0.01
Sing,-9,-99,7.59220820692957e-002,2.94587258502313e-002,2,0.94170298186966,2.30496064841985e-002,2,5.88335377481608e-002,0,2,OVCAR5,Olaparib_PI,KPT-330,,,,
COMBI,-9,-8,5.56130985578838e-002,8.84391681937695e-003,2,0.957570674171754,6.85397308296951e-003,2,8.15110749305368e-002,0,2,OVCAR5,Olaparib_PI,KPT-330,0.11,-0.05,0.08,0.00
COMBI,-9,-7.7,0.199025693407716,2.98577826667701e-003,2,0.847294399813638,2.43873555963695e-003,2,0.146799181172713,0,2,OVCAR5,Olaparib_PI,KPT-330,0.16,0.04,0.13,0.02
COMBI,-9,-7.52,0.228865673853449,7.0089649551752e-002,2,0.820787207875268,5.87986427275625e-002,2,0.21379547528113,0,2,OVCAR5,Olaparib_PI,KPT-330,0.21,0.02,0.20,0.01
COMBI,-9,-7.26,0.292327838545679,5.1609921429675e-003,2,0.76546852298445,4.57605865142049e-003,2,0.275487953477384,0,2,OVCAR5,Olaparib_PI,KPT-330,0.30,-0.01,0.28,-0.00
COMBI,-9,-7,0.323643410852713,4.279715762274e-003,2,0.731441018459463,3.96919507071894e-003,2,0.33195517010263,0,2,OVCAR5,Olaparib_PI,KPT-330,0.38,-0.06,0.36,-0.03
Sing,-8.52,-99,5.85182819734952e-002,1.31726009899409e-002,2,0.955412343054991,1.01992242921455e-002,2,7.62318322423324e-002,0,2,OVCAR5,Olaparib_PI,KPT-330,,,,
COMBI,-8.52,-8,6.29033543143975e-002,6.29033543143975e-002,2,0.951577156411497,4.9558630928203e-002,2,9.86458795750479e-002,0,2,OVCAR5,Olaparib_PI,KPT-330,0.09,-0.03,0.10,-0.00
COMBI,-8.52,-7.7,0.142138760116288,2.1843325214112e-002,2,0.892771147703624,1.7185574905829e-002,2,0.160085407760717,0,2,OVCAR5,Olaparib_PI,KPT-330,0.15,-0.01,0.15,0.01
COMBI,-8.52,-7.52,0.21138030673483,2.4894420982441e-002,2,0.836674051177632,2.05998775659975e-002,2,0.223661929696402,0,2,OVCAR5,Olaparib_PI,KPT-330,0.19,0.02,0.21,0.01
COMBI,-8.52,-7.26,0.224464643352334,2.6652287783084e-002,2,0.823918528726949,2.24699070976185e-002,2,0.279791000822385,0,2,OVCAR5,Olaparib_PI,KPT-330,0.28,-0.06,0.29,-0.01
COMBI,-8.52,-7,0.374434754521964,5.5878552971576e-002,2,0.682069402205292,5.40869426991575e-002,2,0.328602565257153,0,2,OVCAR5,Olaparib_PI,KPT-330,0.37,0.00,0.37,-0.04
Sing,-8,-99,0.107695992335941,9.3405716110489e-003,2,0.91678634904102,7.45075878218049e-003,2,8.13621263486859e-002,0,2,OVCAR5,Olaparib_PI,KPT-330,,,,
COMBI,-8,-8,8.71643693729585e-002,3.29057445621865e-002,2,0.9326444396504,2.5993409793345e-002,2,0.10179361815375,0,2,OVCAR5,Olaparib_PI,KPT-330,0.14,-0.05,0.10,0.00
COMBI,-8,-7.7,0.127602734344307,4.73795867054295e-002,2,0.903722272692451,3.6945578693786e-002,2,0.160235980838223,0,2,OVCAR5,Olaparib_PI,KPT-330,0.19,-0.06,0.15,0.01
COMBI,-8,-7.52,0.27657998073646,3.4970734237238e-002,2,0.781183540836774,3.03873117411826e-002,2,0.226733488072575,0,2,OVCAR5,Olaparib_PI,KPT-330,0.23,0.05,0.22,0.01
COMBI,-8,-7.26,0.249114158065013,2.8963179787398e-002,2,0.802903461360842,2.4859738671866e-002,2,0.288278079178047,0,2,OVCAR5,Olaparib_PI,KPT-330,0.32,-0.07,0.30,-0.01
COMBI,-8,-7,0.398740310077519,7.6954134366925e-002,2,0.657017538409679,7.61514244371525e-002,2,0.338219832793276,0,2,OVCAR5,Olaparib_PI,KPT-330,0.40,-0.00,0.37,-0.03
Sing,-7.52,-99,4.05556442599393e-002,2.68242056522433e-002,2,0.969126503071578,2.0553624054838e-002,2,9.01789634346629e-002,0,2,OVCAR5,Olaparib_PI,KPT-330,,,,
COMBI,-7.52,-8,0.138554696836905,3.45789180145005e-002,2,0.891349549668893,2.8209428942563e-002,2,0.108067639055264,0,2,OVCAR5,Olaparib_PI,KPT-330,0.07,0.07,0.11,-0.00
COMBI,-7.52,-7.7,0.120374008014457,5.58654828317747e-002,2,0.909137693548925,4.3371808827831e-002,2,0.163594648914267,0,2,OVCAR5,Olaparib_PI,KPT-330,0.13,-0.01,0.16,0.00
COMBI,-7.52,-7.52,0.239682892494628,2.44498777506115e-002,2,0.813011598417805,2.06545201329265e-002,2,0.235491605402761,0,2,OVCAR5,Olaparib_PI,KPT-330,0.18,0.06,0.22,0.02
COMBI,-7.52,-7.26,0.311354182714528,2.24926821753195e-002,2,0.748300182947065,2.02468361172225e-002,2,0.307558921720299,0,2,OVCAR5,Olaparib_PI,KPT-330,0.27,0.04,0.30,0.01
COMBI,-7.52,-7,0.363291343669251,1.17894056847545e-002,2,0.694025701775316,1.12936195922835e-002,2,0.362407782804259,0,2,OVCAR5,Olaparib_PI,KPT-330,0.35,0.01,0.38,-0.02
Sing,-7,-99,6.49848315503753e-002,4.07153121507267e-002,2,0.950052353470324,3.165336069001e-002,2,0.118342590441097,0,2,OVCAR5,Olaparib_PI,KPT-330,,,,
COMBI,-7,-8,0.117122141662019,6.27041669986453e-002,2,0.908029106343765,5.0485342472373e-002,2,0.132032900433187,0,2,OVCAR5,Olaparib_PI,KPT-330,0.09,0.03,0.14,-0.01
COMBI,-7,-7.7,0.107566590712658,1.05287970456509e-002,2,0.91976772514259,8.105148782658e-003,2,0.17996435721407,0,2,OVCAR5,Olaparib_PI,KPT-330,0.15,-0.04,0.19,-0.01
COMBI,-7,-7.52,0.311032081203231,3.90457138623395e-002,2,0.750705856172492,3.48739177965095e-002,2,0.251168832634752,0,2,OVCAR5,Olaparib_PI,KPT-330,0.20,0.11,0.25,0.00
COMBI,-7,-7.26,0.289015560006162,2.86550608534895e-002,2,0.768129747504713,2.53475264241201e-002,2,0.328885255567997,0,2,OVCAR5,Olaparib_PI,KPT-330,0.29,-0.00,0.32,0.01
