Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,3.34811660012451e-002,5.13264675019107e-002,180,1.00367978255101,8.30928605931056e-002,180,2.66104775059208e-002,0,180,OVCAR5,BORTEZOMIB,Selinexor,,,,
Sing_qHTS,-99,-7.52,3.73821408763173e-002,4.7356957281526e-002,20,0.977273647145664,5.27360464666876e-002,20,3.74218327901609e-002,0,20,OVCAR5,BORTEZOMIB,Selinexor,,,,
Sing_qHTS,-99,-7.26,0.180023050326546,4.09214352848487e-002,20,0.845157256370309,3.7099783951999e-002,20,0.161262836413043,0,20,OVCAR5,BORTEZOMIB,Selinexor,,,,
Sing_qHTS,-99,-7,0.302562586240883,4.57490393683018e-002,20,0.721477386196496,4.54708530535752e-002,20,0.317091172359032,0,20,OVCAR5,BORTEZOMIB,Selinexor,,,,
Sing_qHTS,-99,-6.7,0.483177010576731,3.25674447462148e-002,20,0.545727498848867,3.64759798252068e-002,20,0.481344121205898,0,20,OVCAR5,BORTEZOMIB,Selinexor,,,,
Sing_qHTS,-99,-6.52,0.643275732531931,1.89626631596852e-002,20,0.349321440274696,2.50288157956238e-002,20,0.631749883124571,0,20,OVCAR5,BORTEZOMIB,Selinexor,,,,
SING,-10.52,-99,0,0,1,1.12365177414947,0,1,1.69772209582116e-002,0,1,OVCAR5,BORTEZOMIB,Selinexor,,,,
COMBI,-10.52,-7.52,0,0,1,1.02698484753815,0,1,2.53888542118026e-002,0,1,OVCAR5,BORTEZOMIB,Selinexor,0.04,-0.04,0.05,-0.02
COMBI,-10.52,-7.26,0.245293891663465,0,1,0.785500277191627,0,1,0.145491752632891,0,1,OVCAR5,BORTEZOMIB,Selinexor,0.18,0.07,0.18,-0.03
COMBI,-10.52,-7,0.325054208555096,0,1,0.699354336880807,0,1,0.300840335552764,0,1,OVCAR5,BORTEZOMIB,Selinexor,0.30,0.03,0.33,-0.03
COMBI,-10.52,-6.7,0.41368988225903,0,1,0.621167602080116,0,1,0.47210039224032,0,1,OVCAR5,BORTEZOMIB,Selinexor,0.48,-0.07,0.49,-0.02
COMBI,-10.52,-6.52,0.621149511645379,0,1,0.378727375438879,0,1,0.633894753597912,0,1,OVCAR5,BORTEZOMIB,Selinexor,0.64,-0.02,0.64,-0.01
SING,-10,-99,0,0,2,1.19665103991416,4.5138371280625e-002,2,2.66588193176266e-002,0,2,OVCAR5,BORTEZOMIB,Selinexor,,,,
COMBI,-10,-7.52,3.32778702163061e-003,3.32778702163061e-003,2,1.0003087298382,6.0807206447695e-003,2,3.32091521660688e-002,0,2,OVCAR5,BORTEZOMIB,Selinexor,0.04,-0.04,0.06,-0.03
COMBI,-10,-7.26,0.137725701114099,6.91509796388799e-003,2,0.883301484435927,6.08573737337695e-003,2,0.146812278495438,0,2,OVCAR5,BORTEZOMIB,Selinexor,0.18,-0.04,0.18,-0.03
