Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,1.99168283382778e-002,2.85849642060613e-002,96,1.00364952674176,4.1713144559822e-002,96,2.7101622290489e-002,0,96,OVCAR5,BI 2536,KPT-330,,,,
Sing_qHTS,-99,-8,3.1608119617303e-002,3.80616135070811e-002,32,0.985354926237583,4.05519189138657e-002,32,2.7181035545101e-002,0,32,OVCAR5,BI 2536,KPT-330,,,,
Sing_qHTS,-99,-7.7,9.25152371240266e-002,4.76777419564058e-002,32,0.930379304794426,3.67894741753958e-002,32,7.8267110346704e-002,0,32,OVCAR5,BI 2536,KPT-330,,,,
Sing_qHTS,-99,-7.52,0.140694477041154,5.36386848146016e-002,32,0.892809966071927,4.23462418126313e-002,32,0.147866947311165,0,32,OVCAR5,BI 2536,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.238355550613988,5.32419245146652e-002,32,0.812369808246905,4.5306307879463e-002,32,0.234913870259294,0,32,OVCAR5,BI 2536,KPT-330,,,,
Sing_qHTS,-99,-7,0.326996830224919,7.54346903659191e-002,32,0.728670656304201,7.88385547056162e-002,32,0.321158765915596,0,32,OVCAR5,BI 2536,KPT-330,,,,
Sing,-10.52,-99,5.7864164432529e-002,2.55436401549002e-002,2,0.957770039136338,1.89001869078309e-002,2,1.89574818710831e-002,0,2,OVCAR5,BI 2536,KPT-330,,,,
COMBI,-10.52,-8,9.8410905864322e-003,9.8410905864322e-003,2,1.00652798450887,2.1366235608957e-002,2,1.09318761707687e-002,0,2,OVCAR5,BI 2536,KPT-330,0.09,-0.08,0.05,-0.04
COMBI,-10.52,-7.7,0.181100534014395,1.54786781208899e-003,2,0.859862620276462,1.26821161087098e-003,2,5.96896336902268e-002,0,2,OVCAR5,BI 2536,KPT-330,0.15,0.03,0.10,-0.04
COMBI,-10.52,-7.52,0.1107936998147,3.4743668931435e-003,2,0.916530347169984,2.70630793550952e-003,2,0.12972221431416,0,2,OVCAR5,BI 2536,KPT-330,0.19,-0.08,0.16,-0.03
COMBI,-10.52,-7.26,0.290392843251653,4.5040840140023e-002,2,0.768807843785426,3.94586328494025e-002,2,0.218254599077995,0,2,OVCAR5,BI 2536,KPT-330,0.28,0.01,0.25,-0.03
COMBI,-10.52,-7,0.323931282461047,1.078705553336e-002,2,0.737098592529496,9.77987268637048e-003,2,0.308894900073512,0,2,OVCAR5,BI 2536,KPT-330,0.37,-0.05,0.33,-0.02
Sing,-10,-99,0.121760500446827,1.75007447125405e-002,2,0.909622323302249,1.34750521523035e-002,2,4.65865300286215e-002,0,2,OVCAR5,BI 2536,KPT-330,,,,
COMBI,-10,-8,3.17818827135598e-002,3.17818827135598e-002,2,0.982417049606762,3.09430334841975e-002,2,2.70736514363298e-002,0,2,OVCAR5,BI 2536,KPT-330,0.15,-0.12,0.07,-0.04
COMBI,-10,-7.7,0.127931274669143,6.13729587493228e-002,2,0.901708510996151,4.85855489725605e-002,2,6.7305088200635e-002,0,2,OVCAR5,BI 2536,KPT-330,0.20,-0.07,0.12,-0.05
