Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,3.34811660012451e-002,5.13264675019107e-002,180,1.00367978255101,8.30928605931056e-002,180,2.13603590236807e-002,0,180,OVCAR5,cytarabine,Selinexor,,,,
Sing_qHTS,-99,-7.52,3.73821408763173e-002,4.7356957281526e-002,20,0.977273647145664,5.27360464666876e-002,20,3.61618988850601e-002,0,20,OVCAR5,cytarabine,Selinexor,,,,
Sing_qHTS,-99,-7.26,0.180023050326546,4.09214352848487e-002,20,0.845157256370309,3.7099783951999e-002,20,0.158622250920004,0,20,OVCAR5,cytarabine,Selinexor,,,,
Sing_qHTS,-99,-7,0.302562586240883,4.57490393683018e-002,20,0.721477386196496,4.54708530535752e-002,20,0.31412648741722,0,20,OVCAR5,cytarabine,Selinexor,,,,
Sing_qHTS,-99,-6.7,0.483177010576731,3.25674447462148e-002,20,0.545727498848867,3.64759798252068e-002,20,0.481375910241408,0,20,OVCAR5,cytarabine,Selinexor,,,,
Sing_qHTS,-99,-6.52,0.643275732531931,1.89626631596852e-002,20,0.349321440274696,2.50288157956238e-002,20,0.635102052058354,0,20,OVCAR5,cytarabine,Selinexor,,,,
SING,-10.52,-99,0,0,1,1.11154532907341,0,1,-3.8440370604122e-003,0,1,OVCAR5,cytarabine,Selinexor,,,,
COMBI,-10.52,-7.52,0,0,1,1.04078190167268,0,1,2.65273357674981e-003,0,1,OVCAR5,cytarabine,Selinexor,0.04,-0.04,0.03,-0.03
COMBI,-10.52,-7.26,9.50825970034575e-002,0,1,0.920387370243305,0,1,0.120901574916703,0,1,OVCAR5,cytarabine,Selinexor,0.18,-0.08,0.16,-0.04
COMBI,-10.52,-7,0.149221368026809,0,1,0.869158195370007,0,1,0.280875209432352,0,1,OVCAR5,cytarabine,Selinexor,0.30,-0.15,0.31,-0.03
COMBI,-10.52,-6.7,0.434843344641788,0,1,0.598812489922431,0,1,0.460956625371794,0,1,OVCAR5,cytarabine,Selinexor,0.48,-0.05,0.48,-0.02
COMBI,-10.52,-6.52,0.601615326821938,0,1,0.4037920300944,0,1,0.628740167609868,0,1,OVCAR5,cytarabine,Selinexor,0.64,-0.04,0.63,-0.00
SING,-10,-99,0,0,2,1.06151895526217,3.52387205012801e-002,2,2.65642489026865e-003,0,2,OVCAR5,cytarabine,Selinexor,,,,
COMBI,-10,-7.52,0,0,2,1.08849823216461,0,2,1.0788174985704e-002,0,2,OVCAR5,cytarabine,Selinexor,0.04,-0.04,0.04,-0.03
COMBI,-10,-7.26,0.130810603150211,5.80099884748367e-002,2,0.888534803821597,5.087475524236e-002,2,0.126775023505836,0,2,OVCAR5,cytarabine,Selinexor,0.18,-0.05,0.16,-0.03
COMBI,-10,-7,0.278139168145082,1.4192785334122e-002,2,0.746527861441421,1.40616475667026e-002,2,0.285348641646104,0,2,OVCAR5,cytarabine,Selinexor,0.30,-0.02,0.32,-0.03
