Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,1.99168283382778e-002,2.85849642060613e-002,96,1.00364952674176,4.1713144559822e-002,96,2.10102033699745e-002,0,96,OVCAR5,alisertib,KPT-330,,,,
Sing_qHTS,-99,-8,3.1608119617303e-002,3.80616135070811e-002,32,0.985354926237583,4.05519189138657e-002,32,2.11263297727658e-002,0,32,OVCAR5,alisertib,KPT-330,,,,
Sing_qHTS,-99,-7.7,9.25152371240266e-002,4.76777419564058e-002,32,0.930379304794426,3.67894741753958e-002,32,7.58716288546751e-002,0,32,OVCAR5,alisertib,KPT-330,,,,
Sing_qHTS,-99,-7.52,0.140694477041154,5.36386848146016e-002,32,0.892809966071927,4.23462418126313e-002,32,0.147325104296387,0,32,OVCAR5,alisertib,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.238355550613988,5.32419245146652e-002,32,0.812369808246905,4.5306307879463e-002,32,0.233142105181364,0,32,OVCAR5,alisertib,KPT-330,,,,
Sing_qHTS,-99,-7,0.326996830224919,7.54346903659191e-002,32,0.728670656304201,7.88385547056162e-002,32,0.324756829086637,0,32,OVCAR5,alisertib,KPT-330,,,,
Sing,-10,-99,9.30890676198989e-003,4.2448614834674e-003,2,0.993321571351476,3.05182019535999e-003,2,3.46688776892771e-002,0,2,OVCAR5,alisertib,KPT-330,,,,
COMBI,-10,-8,7.69541017988223e-002,1.7746228926353e-003,2,0.941020302834261,1.39086611522446e-003,2,3.678330125585e-002,0,2,OVCAR5,alisertib,KPT-330,0.04,0.04,0.06,-0.02
COMBI,-10,-7.7,8.76093181642288e-002,2.27536568377061e-002,2,0.934037652178839,1.75523717202165e-002,2,8.9279567174581e-002,0,2,OVCAR5,alisertib,KPT-330,0.10,-0.01,0.11,-0.02
COMBI,-10,-7.52,0.216568869672637,3.66738727609635e-002,2,0.830830968216166,3.0660545230655e-002,2,0.163861564541084,0,2,OVCAR5,alisertib,KPT-330,0.15,0.07,0.18,-0.02
COMBI,-10,-7.26,0.264177362893815,5.86542201478025e-002,2,0.791120620131464,5.03963781297464e-002,2,0.259508555864149,0,2,OVCAR5,alisertib,KPT-330,0.25,0.01,0.26,-0.00
COMBI,-10,-7,0.383939272872552,7.03156212544949e-003,2,0.681372290681358,6.69704622814149e-003,2,0.357481279152681,0,2,OVCAR5,alisertib,KPT-330,0.33,0.05,0.35,0.01
Sing,-9.52,-99,5.52576705391719e-002,7.8939529341674e-003,2,0.959828877717772,5.83114665995399e-003,2,6.38956928125138e-002,0,2,OVCAR5,alisertib,KPT-330,,,,
COMBI,-9.52,-8,7.96160361377753e-002,8.95377914011455e-003,2,0.938914203916979,7.02883770599197e-003,2,6.57627823595275e-002,0,2,OVCAR5,alisertib,KPT-330,0.09,-0.01,0.08,-0.01
COMBI,-9.52,-7.7,9.13242009132419e-002,3.08025694605681e-002,2,0.931065354718172,2.3817517617629e-002,2,0.114917423038897,0,2,OVCAR5,alisertib,KPT-330,0.14,-0.05,0.13,-0.02
COMBI,-9.52,-7.52,0.129092032118591,2.39345274861025e-002,2,0.902052559032447,1.8863212497108e-002,2,0.188706873091966,0,2,OVCAR5,alisertib,KPT-330,0.19,-0.06,0.20,-0.01
COMBI,-9.52,-7.26,0.307817969661611,8.32360949047051e-003,2,0.754103649543821,7.38723644674e-003,2,0.284679589802719,0,2,OVCAR5,alisertib,KPT-330,0.28,0.03,0.28,0.00
COMBI,-9.52,-7,0.373391929684379,2.2373152217339e-002,2,0.691193553448286,2.11216673433035e-002,2,0.38034518189565,0,2,OVCAR5,alisertib,KPT-330,0.36,0.01,0.37,0.01
