Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,3.34811660012451e-002,5.13264675019107e-002,180,1.00367978255101,8.30928605931056e-002,180,2.57628726205105e-002,0,180,OVCAR5,narciclasine,Selinexor,,,,
Sing_qHTS,-99,-7.52,3.73821408763173e-002,4.7356957281526e-002,20,0.977273647145664,5.27360464666876e-002,20,3.7533828813593e-002,0,20,OVCAR5,narciclasine,Selinexor,,,,
Sing_qHTS,-99,-7.26,0.180023050326546,4.09214352848487e-002,20,0.845157256370309,3.7099783951999e-002,20,0.161976535960042,0,20,OVCAR5,narciclasine,Selinexor,,,,
Sing_qHTS,-99,-7,0.302562586240883,4.57490393683018e-002,20,0.721477386196496,4.54708530535752e-002,20,0.316896000810127,0,20,OVCAR5,narciclasine,Selinexor,,,,
Sing_qHTS,-99,-6.7,0.483177010576731,3.25674447462148e-002,20,0.545727498848867,3.64759798252068e-002,20,0.481060628932854,0,20,OVCAR5,narciclasine,Selinexor,,,,
Sing_qHTS,-99,-6.52,0.643275732531931,1.89626631596852e-002,20,0.349321440274696,2.50288157956238e-002,20,0.632639818569355,0,20,OVCAR5,narciclasine,Selinexor,,,,
SING,-10.52,-99,0,0,1,1.07439331626473,0,1,2.2786128790161e-004,0,1,OVCAR5,narciclasine,Selinexor,,,,
COMBI,-10.52,-7.52,0,0,1,1.00479442944109,0,1,2.32986559534023e-002,0,1,OVCAR5,narciclasine,Selinexor,0.04,-0.04,0.04,-0.02
COMBI,-10.52,-7.26,0.194967345370726,0,1,0.832072248750245,0,1,0.156495125596063,0,1,OVCAR5,narciclasine,Selinexor,0.18,0.01,0.16,-0.00
COMBI,-10.52,-7,0.279321900256259,0,1,0.745423236126353,0,1,0.310662051601434,0,1,OVCAR5,narciclasine,Selinexor,0.30,-0.02,0.32,-0.01
COMBI,-10.52,-6.7,0.384953103173019,0,1,0.65094931880316,0,1,0.474341453181672,0,1,OVCAR5,narciclasine,Selinexor,0.48,-0.10,0.48,-0.01
COMBI,-10.52,-6.52,0.646318557475582,0,1,0.345551229706966,0,1,0.634534617292621,0,1,OVCAR5,narciclasine,Selinexor,0.64,0.01,0.63,0.00
SING,-10,-99,0,0,2,1.14850764292704,7.10315122692749e-002,2,-7.85331724624991e-003,0,2,OVCAR5,narciclasine,Selinexor,,,,
COMBI,-10,-7.52,0,0,2,1.02967000652189,2.2005658227845e-002,2,2.5822671120918e-002,0,2,OVCAR5,narciclasine,Selinexor,0.04,-0.04,0.03,-0.00
COMBI,-10,-7.26,0.192086054552439,1.21014214368035e-002,2,0.834653115402495,1.10025516573475e-002,2,0.164242152054603,0,2,OVCAR5,narciclasine,Selinexor,0.18,0.01,0.16,0.00
COMBI,-10,-7,0.323082988369801,1.8923713778829e-002,2,0.701239477967554,1.93463750545325e-002,2,0.316203022523587,0,2,OVCAR5,narciclasine,Selinexor,0.30,0.02,0.31,0.01
COMBI,-10,-6.7,0.456395928956296,3.99121931750152e-003,2,0.575630461905797,4.33007307206848e-003,2,0.475796850395217,0,2,OVCAR5,narciclasine,Selinexor,0.48,-0.02,0.48,-0.00
COMBI,-10,-6.52,0.635424492862509,7.51314800901515e-004,2,0.360037086191852,9.92290236930024e-004,2,0.636291925777941,0,2,OVCAR5,narciclasine,Selinexor,0.64,-0.00,0.63,0.01
SING,-9.52,-99,0,0,2,1.14105841539696,7.682435293295e-002,2,-2.58323039072851e-002,0,2,OVCAR5,narciclasine,Selinexor,,,,
COMBI,-9.52,-7.52,3.5311517840636e-002,3.5311517840636e-002,2,0.981225937231483,4.3553284125417e-002,2,1.22062245882738e-002,0,2,OVCAR5,narciclasine,Selinexor,0.04,-0.00,0.01,0.00
COMBI,-9.52,-7.26,0.142719938532463,2.6892047637345e-003,2,0.878910233278851,2.37356124401647e-003,2,0.15531168209732,0,2,OVCAR5,narciclasine,Selinexor,0.18,-0.04,0.14,0.02
COMBI,-9.52,-7,0.270845653459492,9.85610092647513e-004,2,0.753803179305453,9.71670223352539e-004,2,0.311635493589856,0,2,OVCAR5,narciclasine,Selinexor,0.30,-0.03,0.30,0.01
COMBI,-9.52,-6.7,0.473558172021552,2.47455597685095e-002,2,0.556592910304865,2.7245917456874e-002,2,0.472590763535282,0,2,OVCAR5,narciclasine,Selinexor,0.48,-0.01,0.47,0.00
COMBI,-9.52,-6.52,0.639744552967693,3.2870022539444e-002,2,0.353419674013501,4.3680448864535e-002,2,0.632601635629923,0,2,OVCAR5,narciclasine,Selinexor,0.64,-0.00,0.62,0.01
