Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,3.34811660012451e-002,5.13264675019107e-002,180,1.00367978255101,8.30928605931056e-002,180,2.11933633441999e-002,0,180,OVCAR5,rucaparib,Selinexor,,,,
Sing_qHTS,-99,-7.52,3.73821408763173e-002,4.7356957281526e-002,20,0.977273647145664,5.27360464666876e-002,20,4.08556816009507e-002,0,20,OVCAR5,rucaparib,Selinexor,,,,
Sing_qHTS,-99,-7.26,0.180023050326546,4.09214352848487e-002,20,0.845157256370309,3.7099783951999e-002,20,0.163240913773564,0,20,OVCAR5,rucaparib,Selinexor,,,,
Sing_qHTS,-99,-7,0.302562586240883,4.57490393683018e-002,20,0.721477386196496,4.54708530535752e-002,20,0.31557448386867,0,20,OVCAR5,rucaparib,Selinexor,,,,
Sing_qHTS,-99,-6.7,0.483177010576731,3.25674447462148e-002,20,0.545727498848867,3.64759798252068e-002,20,0.482681953747598,0,20,OVCAR5,rucaparib,Selinexor,,,,
Sing_qHTS,-99,-6.52,0.643275732531931,1.89626631596852e-002,20,0.349321440274696,2.50288157956238e-002,20,0.63527170008492,0,20,OVCAR5,rucaparib,Selinexor,,,,
SING,-9.52,-99,0,0,1,1.00364383111684,0,1,-7.66126825623076e-003,0,1,OVCAR5,rucaparib,Selinexor,,,,
COMBI,-9.52,-7.52,9.16990201515992e-002,0,1,0.918589309234328,0,1,1.43203111816264e-002,0,1,OVCAR5,rucaparib,Selinexor,0.04,0.05,0.03,-0.02
COMBI,-9.52,-7.26,0.124279677295428,0,1,0.895101085134363,0,1,0.144456355020655,0,1,OVCAR5,rucaparib,Selinexor,0.18,-0.06,0.16,-0.02
COMBI,-9.52,-7,0.245022669032131,0,1,0.779044152553459,0,1,0.306277682449247,0,1,OVCAR5,rucaparib,Selinexor,0.30,-0.05,0.31,-0.00
COMBI,-9.52,-6.7,0.437238076232289,0,1,0.596257702344893,0,1,0.479328701265513,0,1,OVCAR5,rucaparib,Selinexor,0.48,-0.04,0.48,-0.00
COMBI,-9.52,-6.52,0.649323816679189,0,1,0.341519907979388,0,1,0.630370074697486,0,1,OVCAR5,rucaparib,Selinexor,0.64,0.01,0.63,0.00
SING,-9,-99,1.83402109124255e-003,1.83402109124255e-003,2,1.03250340854482,3.6153397119382e-002,2,-5.11366003400401e-003,0,2,OVCAR5,rucaparib,Selinexor,,,,
COMBI,-9,-7.52,1.46052874838233e-002,1.46052874838233e-002,2,0.989494214718197,1.49810236691225e-002,2,2.30975898614287e-002,0,2,OVCAR5,rucaparib,Selinexor,0.04,-0.03,0.04,-0.02
COMBI,-9,-7.26,0.181713407606608,4.80215136381099e-003,2,0.844088350686478,4.33831928849096e-003,2,0.155534719275218,0,2,OVCAR5,rucaparib,Selinexor,0.18,0.00,0.16,-0.00
