Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,1.99168283382778e-002,2.85849642060613e-002,96,1.00364952674176,4.1713144559822e-002,96,2.66749916708607e-002,0,96,OVCAR5,YM-155,KPT-330,,,,
Sing_qHTS,-99,-8,3.1608119617303e-002,3.80616135070811e-002,32,0.985354926237583,4.05519189138657e-002,32,2.67694193267936e-002,0,32,OVCAR5,YM-155,KPT-330,,,,
Sing_qHTS,-99,-7.7,9.25152371240266e-002,4.76777419564058e-002,32,0.930379304794426,3.67894741753958e-002,32,7.96605901983691e-002,0,32,OVCAR5,YM-155,KPT-330,,,,
Sing_qHTS,-99,-7.52,0.140694477041154,5.36386848146016e-002,32,0.892809966071927,4.23462418126313e-002,32,0.147988799391681,0,32,OVCAR5,YM-155,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.238355550613988,5.32419245146652e-002,32,0.812369808246905,4.5306307879463e-002,32,0.230692218738511,0,32,OVCAR5,YM-155,KPT-330,,,,
Sing_qHTS,-99,-7,0.326996830224919,7.54346903659191e-002,32,0.728670656304201,7.88385547056162e-002,32,0.321612906629164,0,32,OVCAR5,YM-155,KPT-330,,,,
Sing,-10.52,-99,1.06493893357164e-002,1.06493893357164e-002,2,0.998485010262143,1.38097122619876e-002,2,1.75790049075063e-002,0,2,OVCAR5,YM-155,KPT-330,,,,
COMBI,-10.52,-8,4.78341534242155e-002,4.78341534242155e-002,2,0.984742125458018,5.84713262094625e-002,2,2.27388044280488e-002,0,2,OVCAR5,YM-155,KPT-330,0.04,0.01,0.04,-0.02
COMBI,-10.52,-7.7,0.116244872687873,3.45174522095814e-002,2,0.911578997477248,2.71101508375665e-002,2,8.73290727627412e-002,0,2,OVCAR5,YM-155,KPT-330,0.10,0.02,0.10,-0.01
COMBI,-10.52,-7.52,0.157350216182829,3.99938233477455e-002,2,0.879299485938849,3.21113269613445e-002,2,0.16698695773721,0,2,OVCAR5,YM-155,KPT-330,0.15,0.01,0.16,0.01
COMBI,-10.52,-7.26,0.223103850641774,3.68728121353555e-002,2,0.826555486236777,3.0738501707851e-002,2,0.254884812958435,0,2,OVCAR5,YM-155,KPT-330,0.25,-0.03,0.24,0.01
COMBI,-10.52,-7,0.349101078705553,1.8218138234119e-002,2,0.713965411598805,1.68550412788866e-002,2,0.345598251136777,0,2,OVCAR5,YM-155,KPT-330,0.33,0.02,0.33,0.02
Sing,-10,-99,4.53529937444146e-002,4.53529937444146e-002,2,0.976829043163539,4.34561713188105e-002,2,1.583818232785e-002,0,2,OVCAR5,YM-155,KPT-330,,,,
COMBI,-10,-8,4.71081713317738e-002,4.71081713317738e-002,2,0.998664333821569,7.12431285635806e-002,2,1.04328188445146e-002,0,2,OVCAR5,YM-155,KPT-330,0.08,-0.03,0.04,-0.03
COMBI,-10,-7.7,0.128240848231561,8.98537264917578e-002,2,0.900366026645329,7.1202196525742e-002,2,7.30822783862791e-002,0,2,OVCAR5,YM-155,KPT-330,0.13,-0.00,0.09,-0.02
COMBI,-10,-7.52,0.190935762816553,7.72081531809909e-005,2,0.852461020092687,6.33886528614847e-005,2,0.158400249655162,0,2,OVCAR5,YM-155,KPT-330,0.18,0.01,0.16,-0.00
COMBI,-10,-7.26,0.325009723842862,1.58693115519255e-002,2,0.738675769696392,1.42776716860721e-002,2,0.252518059582433,0,2,OVCAR5,YM-155,KPT-330,0.27,0.06,0.24,0.01
COMBI,-10,-7,0.381302437075509,8.70954854175003e-003,2,0.683870230468272,8.27660635254501e-003,2,0.348581621193486,0,2,OVCAR5,YM-155,KPT-330,0.36,0.02,0.33,0.02
Sing,-9.52,-99,6.64283586535597e-002,2.23413762287757e-002,2,0.951450183902127,1.66164957074255e-002,2,7.08186517161752e-002,0,2,OVCAR5,YM-155,KPT-330,,,,
COMBI,-9.52,-8,2.5893361297088e-002,2.5893361297088e-002,2,0.982473487151913,2.18739745415175e-002,2,5.21479865027703e-002,0,2,OVCAR5,YM-155,KPT-330,0.10,-0.07,0.10,-0.05
COMBI,-9.52,-7.7,0.164383561643835,0.102468849160282,2,0.870636477367642,8.3188911783488e-002,2,0.101007627506591,0,2,OVCAR5,YM-155,KPT-330,0.15,0.01,0.14,-0.04
COMBI,-9.52,-7.52,0.177038295243978,2.46294008647315e-002,2,0.863650488526885,2.00331218432825e-002,2,0.179145770838476,0,2,OVCAR5,YM-155,KPT-330,0.20,-0.02,0.21,-0.03
COMBI,-9.52,-7.26,0.226137689614936,6.2777129521587e-002,2,0.823257254484832,5.24756916563126e-002,2,0.269939580643406,0,2,OVCAR5,YM-155,KPT-330,0.29,-0.06,0.29,-0.02
COMBI,-9.52,-7,0.369077107471035,1.6300439472633e-002,2,0.69535353485977,1.5331760581162e-002,2,0.365078828079221,0,2,OVCAR5,YM-155,KPT-330,0.37,-0.00,0.37,-0.00
Sing,-9,-99,0.146410485552577,2.0107238605898e-002,2,0.890462076800677,1.57335277934625e-002,2,0.246370749586446,0,2,OVCAR5,YM-155,KPT-330,,,,
COMBI,-9,-8,0.108897313866258,8.227797047673e-003,2,0.915725373743756,6.57510250775897e-003,2,0.230628923060284,0,2,OVCAR5,YM-155,KPT-330,0.17,-0.06,0.27,-0.04
COMBI,-9,-7.7,0.223899079018652,1.1376828418853e-002,2,0.824235493183906,9.60328301395044e-003,2,0.262023207733611,0,2,OVCAR5,YM-155,KPT-330,0.23,-0.01,0.31,-0.05
COMBI,-9,-7.52,0.201976528721433,3.5206917850525e-002,2,0.843005681010212,2.9133960283295e-002,2,0.318246690300658,0,2,OVCAR5,YM-155,KPT-330,0.27,-0.07,0.36,-0.04
COMBI,-9,-7.26,0.251653053286659,7.85686503306099e-003,2,0.802899740675406,6.68336851916052e-003,2,0.386490903260794,0,2,OVCAR5,YM-155,KPT-330,0.35,-0.10,0.42,-0.03
COMBI,-9,-7,0.364522572912505,7.6148621654015e-002,2,0.697462012051082,7.14733979526795e-002,2,0.457280730434955,0,2,OVCAR5,YM-155,KPT-330,0.43,-0.07,0.49,-0.03
Sing,-8.52,-99,0.550417039022937,3.7235627047949e-004,2,0.518191413186266,4.13704661621495e-004,2,0.524062753127108,0,2,OVCAR5,YM-155,KPT-330,,,,
COMBI,-8.52,-8,0.552956360409776,3.42824876986365e-002,2,0.49410559925125,3.95908534107865e-002,2,0.528108968771554,0,2,OVCAR5,YM-155,KPT-330,0.56,-0.01,0.54,-0.01
COMBI,-8.52,-7.7,0.561102081882207,2.2753656837706e-002,2,0.495169782680407,2.6093939592736e-002,2,0.544217026785125,0,2,OVCAR5,YM-155,KPT-330,0.59,-0.03,0.56,-0.02
COMBI,-8.52,-7.52,0.618282890673255,9.88264360716498e-003,2,0.430308675655524,1.2105866932737e-002,2,0.572803640925658,0,2,OVCAR5,YM-155,KPT-330,0.61,0.01,0.59,-0.02
COMBI,-8.52,-7.26,0.621703617269545,2.0847919097627e-002,2,0.430816420545664,2.5351573531309e-002,2,0.607138692193709,0,2,OVCAR5,YM-155,KPT-330,0.66,-0.04,0.63,-0.02
COMBI,-8.52,-7,0.632600878945266,2.7007590890931e-002,2,0.412518309440232,3.34690567791875e-002,2,0.632979844471556,0,2,OVCAR5,YM-155,KPT-330,0.70,-0.07,0.68,-0.05
Sing,-8,-99,0.84889782543938,1.15430443848674e-002,2,9.91703733881447e-002,2.14905805362663e-002,2,0.786662612341539,0,2,OVCAR5,YM-155,KPT-330,,,,
COMBI,-8,-8,0.835121400338792,2.41994030814041e-004,2,9.26809901207302e-002,4.44315999679853e-004,2,0.808037583504283,0,2,OVCAR5,YM-155,KPT-330,0.85,-0.01,0.79,0.02
COMBI,-8,-7.7,0.85279777107035,1.49369243866575e-002,2,7.4078986511951e-002,2.85142464219511e-002,2,0.811229331388953,0,2,OVCAR5,YM-155,KPT-330,0.86,-0.01,0.80,0.01
COMBI,-8,-7.52,0.851065472513898,8.26127239036448e-003,2,8.27811506253191e-002,1.55667969909317e-002,2,0.820336898050908,0,2,OVCAR5,YM-155,KPT-330,0.87,-0.02,0.82,0.00
COMBI,-8,-7.26,0.850330610657332,3.3450019447685e-003,2,9.47947914089981e-002,6.15315264687985e-003,2,0.830269887531054,0,2,OVCAR5,YM-155,KPT-330,0.88,-0.03,0.84,-0.01
COMBI,-8,-7,0.850898921294447,7.51098681582096e-003,2,8.86217113752963e-002,1.37983214032767e-002,2,0.815294672586828,0,2,OVCAR5,YM-155,KPT-330,0.90,-0.05,0.86,-0.04
