Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,3.34811660012451e-002,5.13264675019107e-002,180,1.00367978255101,8.30928605931056e-002,180,3.01711786029104e-002,0,180,OVCAR5,ELESCLOMOL,Selinexor,,,,
Sing_qHTS,-99,-7.52,3.73821408763173e-002,4.7356957281526e-002,20,0.977273647145664,5.27360464666876e-002,20,3.91519728532969e-002,0,20,OVCAR5,ELESCLOMOL,Selinexor,,,,
Sing_qHTS,-99,-7.26,0.180023050326546,4.09214352848487e-002,20,0.845157256370309,3.7099783951999e-002,20,0.16132483785213,0,20,OVCAR5,ELESCLOMOL,Selinexor,,,,
Sing_qHTS,-99,-7,0.302562586240883,4.57490393683018e-002,20,0.721477386196496,4.54708530535752e-002,20,0.317528477460916,0,20,OVCAR5,ELESCLOMOL,Selinexor,,,,
Sing_qHTS,-99,-6.7,0.483177010576731,3.25674447462148e-002,20,0.545727498848867,3.64759798252068e-002,20,0.48292902946556,0,20,OVCAR5,ELESCLOMOL,Selinexor,,,,
Sing_qHTS,-99,-6.52,0.643275732531931,1.89626631596852e-002,20,0.349321440274696,2.50288157956238e-002,20,0.636495960569586,0,20,OVCAR5,ELESCLOMOL,Selinexor,,,,
SING,-9.7,-99,0,0,1,1.10677160603931,0,1,-3.02050795562673e-002,0,1,OVCAR5,ELESCLOMOL,Selinexor,,,,
COMBI,-9.7,-7.52,5.06563135514883e-002,0,1,0.955541348104368,0,1,-2.52249209804598e-002,0,1,OVCAR5,ELESCLOMOL,Selinexor,0.04,0.01,0.01,-0.04
COMBI,-9.7,-7.26,0.103534383403765,0,1,0.913110405072798,0,1,0.104025195287865,0,1,OVCAR5,ELESCLOMOL,Selinexor,0.18,-0.08,0.14,-0.04
COMBI,-9.7,-7,0.321900256258624,0,1,0.702579365892686,0,1,0.274117544468356,0,1,OVCAR5,ELESCLOMOL,Selinexor,0.30,0.02,0.30,-0.03
COMBI,-9.7,-6.7,0.375773298742766,0,1,0.660326309035487,0,1,0.458613743644034,0,1,OVCAR5,ELESCLOMOL,Selinexor,0.48,-0.10,0.47,-0.01
COMBI,-9.7,-6.52,0.66435011269722,0,1,0.321127712008565,0,1,0.634229748940865,0,1,OVCAR5,ELESCLOMOL,Selinexor,0.64,0.02,0.63,0.00
SING,-9.52,-99,0,0,2,1.15912458852915,3.46105130251e-002,2,1.74850721493236e-002,0,2,OVCAR5,ELESCLOMOL,Selinexor,,,,
COMBI,-9.52,-7.52,2.69920502865594e-002,2.69920502865594e-002,2,0.987258117001184,3.4680961240746e-002,2,2.2261682170649e-002,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.04,-0.01,0.06,-0.04
COMBI,-9.52,-7.26,0.114099116404149,2.74683058009989e-002,2,0.903779590105316,2.38505943975225e-002,2,0.141030759733254,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.18,-0.07,0.18,-0.04
COMBI,-9.52,-7,0.350877192982456,2.95683027794198e-003,2,0.672666146576174,3.08465355846599e-003,2,0.298728811612585,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.30,0.05,0.33,-0.03
COMBI,-9.52,-6.7,0.456994611853922,1.77609259628815e-002,2,0.574844507777391,1.9280400209441e-002,2,0.475117540089611,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.48,-0.02,0.49,-0.01
COMBI,-9.52,-6.52,0.645003756574005,1.74680691209615e-002,2,0.347052435541221,2.3353806033643e-002,2,0.647779724241191,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.64,0.01,0.64,0.01
SING,-9.26,-99,0,0,2,1.10861161489523,5.903527652825e-002,2,0.191994358280961,0,2,OVCAR5,ELESCLOMOL,Selinexor,,,,
COMBI,-9.26,-7.52,6.6185986319098e-002,6.6185986319098e-002,2,0.948031932409864,6.6943887479546e-002,2,0.208084973658573,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.04,0.03,0.22,-0.01
COMBI,-9.26,-7.26,0.148674606223588,4.2066845946984e-002,2,0.873185907154218,3.7269772960462e-002,2,0.302342502982798,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.18,-0.03,0.32,-0.02
COMBI,-9.26,-7,0.361324659964519,5.51941651882515e-002,2,0.660515270256648,5.80809819171775e-002,2,0.417959146981586,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.30,0.06,0.45,-0.03
COMBI,-9.26,-6.7,0.488126122530434,3.33266813011375e-002,2,0.540199401988109,3.7169159435818e-002,2,0.551741812356456,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.48,0.01,0.58,-0.03
COMBI,-9.26,-6.52,0.834804658151766,0.165195341848234,2,-0.181464108276335,0.495359143556778,2,0.689084018482735,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.64,0.19,0.71,-0.02
SING,-9,-99,0.456212746446584,4.7684548372306e-002,2,0.483253405050358,6.252830109751e-002,2,0.438784993850496,0,2,OVCAR5,ELESCLOMOL,Selinexor,,,,
COMBI,-9,-7.52,0.460158994268811,6.1009428729895e-003,2,0.537120561347757,7.29464783558145e-003,2,0.474483553809777,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.48,-0.02,0.46,0.01
COMBI,-9,-7.26,0.60161352285824,9.02804456396453e-003,2,0.399357567123277,1.1497745782605e-002,2,0.539789341603532,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.55,0.05,0.53,0.01
COMBI,-9,-7,0.589591957421644,1.69524935935339e-002,2,0.396556047428651,2.19368891646285e-002,2,0.598941996756615,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.62,-0.03,0.62,-0.02
COMBI,-9,-6.7,0.705048892436639,1.79604869287565e-002,2,0.270148489371621,2.532372343446e-002,2,0.669948060214996,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.72,-0.01,0.71,-0.04
COMBI,-9,-6.52,0.755634861006762,7.13749060856503e-003,2,0.18743756703787,1.12044184371235e-002,2,0.750560786413266,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.81,-0.05,0.80,-0.05
SING,-8.7,-99,0.701283814763869,1.62769371847775e-002,2,0.121845126994175,2.76417559894304e-002,2,0.652634992111732,0,2,OVCAR5,ELESCLOMOL,Selinexor,,,,
COMBI,-8.7,-7.52,0.73248289887225,1.7748197448697e-002,2,0.153697687644265,3.01725886110075e-002,2,0.702555629177656,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.71,0.02,0.67,0.03
COMBI,-8.7,-7.26,0.785439877064925,6.53092585478299e-003,2,0.134582052748697,1.07979477128285e-002,2,0.745514957051747,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.76,0.03,0.71,0.04
COMBI,-8.7,-7,0.733096786911098,3.8635915631776e-002,2,0.191799054539383,6.04115165507835e-002,2,0.762269534353963,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.79,-0.06,0.76,0.00
COMBI,-8.7,-6.7,0.798243863500299,2.19517062462601e-003,2,0.129675730431098,3.569321636579e-003,2,0.782370294684074,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.85,-0.05,0.82,-0.04
COMBI,-8.7,-6.52,0.827385424492862,1.38993238166795e-002,2,6.68200190375089e-002,2.50060030025555e-002,2,0.811014319617449,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.89,-0.06,0.87,-0.06
SING,-8.52,-99,0.730857404860155,3.20953690967452e-003,2,7.08506623129102e-002,5.69036404252896e-003,2,0.764125467305899,0,2,OVCAR5,ELESCLOMOL,Selinexor,,,,
COMBI,-8.52,-7.52,0.772786097245332,1.4420410427066e-002,2,8.26214148069005e-002,2.65040966642055e-002,2,0.813155867251095,0,2,OVCAR5,ELESCLOMOL,Selinexor,0.74,0.03,0.77,0.04
