Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,1.99168283382778e-002,2.85849642060613e-002,96,1.00364952674176,4.1713144559822e-002,96,2.06262687164748e-002,0,96,OVCAR5,Cabazitaxel,KPT-330,,,,
Sing_qHTS,-99,-8,3.1608119617303e-002,3.80616135070811e-002,32,0.985354926237583,4.05519189138657e-002,32,2.06491128801505e-002,0,32,OVCAR5,Cabazitaxel,KPT-330,,,,
Sing_qHTS,-99,-7.7,9.25152371240266e-002,4.76777419564058e-002,32,0.930379304794426,3.67894741753958e-002,32,7.90502088117188e-002,0,32,OVCAR5,Cabazitaxel,KPT-330,,,,
Sing_qHTS,-99,-7.52,0.140694477041154,5.36386848146016e-002,32,0.892809966071927,4.23462418126313e-002,32,0.148371967112074,0,32,OVCAR5,Cabazitaxel,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.238355550613988,5.32419245146652e-002,32,0.812369808246905,4.5306307879463e-002,32,0.230508558464851,0,32,OVCAR5,Cabazitaxel,KPT-330,,,,
Sing_qHTS,-99,-7,0.326996830224919,7.54346903659191e-002,32,0.728670656304201,7.88385547056162e-002,32,0.324053124233342,0,32,OVCAR5,Cabazitaxel,KPT-330,,,,
Sing,-11.52,-99,5.22788203753351e-002,2.45755138516532e-002,2,0.961907386605382,1.81226133906475e-002,2,2.66582722108516e-002,0,2,OVCAR5,Cabazitaxel,KPT-330,,,,
COMBI,-11.52,-8,3.55731225296443e-002,1.66975881261595e-002,2,0.972999418625521,1.2773687117461e-002,2,2.69637522981023e-002,0,2,OVCAR5,Cabazitaxel,KPT-330,0.08,-0.04,0.05,-0.02
COMBI,-11.52,-7.7,0.118334494234192,1.98901013853417e-002,2,0.910134563795314,1.56402645829905e-002,2,8.540020330164e-002,0,2,OVCAR5,Cabazitaxel,KPT-330,0.14,-0.02,0.10,-0.01
COMBI,-11.52,-7.52,0.133415688696726,2.00741198270535e-002,2,0.898682803330821,1.58642864283505e-002,2,0.150507458423252,0,2,OVCAR5,Cabazitaxel,KPT-330,0.19,-0.06,0.17,-0.02
COMBI,-11.52,-7.26,0.208712563204978,1.00350058343055e-002,2,0.838859685171312,8.27945955398046e-003,2,0.224922981315242,0,2,OVCAR5,Cabazitaxel,KPT-330,0.28,-0.07,0.25,-0.03
COMBI,-11.52,-7,0.325609268877348,2.8765481422295e-003,2,0.735614955916259,2.61134579165601e-003,2,0.314298622817401,0,2,OVCAR5,Cabazitaxel,KPT-330,0.36,-0.03,0.34,-0.03
Sing,-11,-99,2.12987786714329e-002,9.23443550789395e-003,2,0.984657297655654,6.68543163333549e-003,2,3.28189203342931e-002,0,2,OVCAR5,Cabazitaxel,KPT-330,,,,
COMBI,-11,-8,2.43607324352665e-002,1.17770428329435e-002,2,0.981580408513601,8.95174088113501e-003,2,2.56948615336869e-002,0,2,OVCAR5,Cabazitaxel,KPT-330,0.05,-0.03,0.05,-0.02
COMBI,-11,-7.7,3.73036142713412e-002,3.73036142713412e-002,2,0.979852202433839,3.57025585019615e-002,2,8.43821727888073e-002,0,2,OVCAR5,Cabazitaxel,KPT-330,0.11,-0.07,0.11,-0.03
COMBI,-11,-7.52,0.154030265596047,1.104076590488e-002,2,0.882353603951841,8.84280342100399e-003,2,0.152548320310438,0,2,OVCAR5,Cabazitaxel,KPT-330,0.16,-0.01,0.18,-0.03
COMBI,-11,-7.26,0.203267211201867,4.0373395565928e-002,2,0.84291051516452,3.3195824158994e-002,2,0.222881914754384,0,2,OVCAR5,Cabazitaxel,KPT-330,0.25,-0.05,0.26,-0.04
COMBI,-11,-7,0.324011186576109,4.01118657610865e-002,2,0.736491859685543,3.63839338969756e-002,2,0.304730056958282,0,2,OVCAR5,Cabazitaxel,KPT-330,0.34,-0.02,0.35,-0.05
