Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,1.99168283382778e-002,2.85849642060613e-002,96,1.00364952674176,4.1713144559822e-002,96,2.02860727436269e-002,0,96,OVCAR5,pevonedistat,KPT-330,,,,
Sing_qHTS,-99,-8,3.1608119617303e-002,3.80616135070811e-002,32,0.985354926237583,4.05519189138657e-002,32,2.0333021253198e-002,0,32,OVCAR5,pevonedistat,KPT-330,,,,
Sing_qHTS,-99,-7.7,9.25152371240266e-002,4.76777419564058e-002,32,0.930379304794426,3.67894741753958e-002,32,7.85340151971092e-002,0,32,OVCAR5,pevonedistat,KPT-330,,,,
Sing_qHTS,-99,-7.52,0.140694477041154,5.36386848146016e-002,32,0.892809966071927,4.23462418126313e-002,32,0.147842382493297,0,32,OVCAR5,pevonedistat,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.238355550613988,5.32419245146652e-002,32,0.812369808246905,4.5306307879463e-002,32,0.230903602354575,0,32,OVCAR5,pevonedistat,KPT-330,,,,
Sing_qHTS,-99,-7,0.326996830224919,7.54346903659191e-002,32,0.728670656304201,7.88385547056162e-002,32,0.326099812913,0,32,OVCAR5,pevonedistat,KPT-330,,,,
Sing,-10,-99,3.94697646708371e-002,4.17039022937145e-003,2,0.97144613580178,3.05164027371699e-003,2,4.49226186201156e-002,0,2,OVCAR5,pevonedistat,KPT-330,,,,
COMBI,-10,-8,3.8961038961039e-002,3.8961038961039e-002,2,0.973509430291001,3.32472627904885e-002,2,4.22990372997815e-002,0,2,OVCAR5,pevonedistat,KPT-330,0.07,-0.03,0.06,-0.02
COMBI,-10,-7.7,0.150607538116245,3.188607692903e-002,2,0.884325136053112,2.5603779542036e-002,2,9.82996331839944e-002,0,2,OVCAR5,pevonedistat,KPT-330,0.13,0.02,0.12,-0.02
COMBI,-10,-7.52,0.162368746139592,2.5247066090179e-002,2,0.875518450560219,2.0334813086483e-002,2,0.172821403132021,0,2,OVCAR5,pevonedistat,KPT-330,0.17,-0.01,0.19,-0.02
COMBI,-10,-7.26,0.223803967327888,2.0614546868923e-002,2,0.826246625988489,1.7189992031411e-002,2,0.264355123950485,0,2,OVCAR5,pevonedistat,KPT-330,0.27,-0.05,0.27,-0.01
COMBI,-10,-7,0.395924890131842,3.35597283260101e-003,2,0.669913390926149,3.2295271451005e-003,2,0.361143386476434,0,2,OVCAR5,pevonedistat,KPT-330,0.35,0.05,0.36,0.00
Sing,-9.52,-99,7.82692880548108e-002,1.39261245159369e-002,2,0.942680499516221,1.04325343953675e-002,2,7.19097798464887e-002,0,2,OVCAR5,pevonedistat,KPT-330,,,,
COMBI,-9.52,-8,5.84818907800275e-002,5.84818907800275e-002,2,0.95777751826988,4.84976714050106e-002,2,6.83705483734626e-002,0,2,OVCAR5,pevonedistat,KPT-330,0.11,-0.05,0.09,-0.02
COMBI,-9.52,-7.7,4.10958904109589e-002,9.0550267007198e-003,2,0.969519946205227,6.79224907255396e-003,2,0.121603990217859,0,2,OVCAR5,pevonedistat,KPT-330,0.16,-0.12,0.14,-0.02
COMBI,-9.52,-7.52,0.207767140210006,9.80543545398399e-003,2,0.838533816245566,8.14488342396449e-003,2,0.197228888451472,0,2,OVCAR5,pevonedistat,KPT-330,0.21,-0.00,0.21,-0.01
COMBI,-9.52,-7.26,0.28930377285103,1.50136133800075e-002,2,0.770365981925646,1.3135801655239e-002,2,0.287822941257714,0,2,OVCAR5,pevonedistat,KPT-330,0.30,-0.01,0.29,-0.00
COMBI,-9.52,-7,0.370834998002397,2.572912504994e-002,2,0.693541679532954,2.423888615901e-002,2,0.376010605903312,0,2,OVCAR5,pevonedistat,KPT-330,0.38,-0.01,0.37,0.01
Sing,-9,-99,0.132037533512064,8.55674709562108e-002,2,0.899905370421219,6.6411481519612e-002,2,6.66625675702723e-002,0,2,OVCAR5,pevonedistat,KPT-330,,,,
COMBI,-9,-8,5.1867387271114e-002,8.7924497862386e-003,2,0.960519803664925,6.78979701838647e-003,2,6.33999604265011e-002,0,2,OVCAR5,pevonedistat,KPT-330,0.16,-0.11,0.09,-0.03
COMBI,-9,-7.7,0.139385496478601,4.87578360808e-003,2,0.893563306348267,3.88584741475398e-003,2,0.116783227186648,0,2,OVCAR5,pevonedistat,KPT-330,0.21,-0.07,0.14,-0.02
COMBI,-9,-7.52,0.169935145151328,7.79802347127898e-003,2,0.869563659999347,6.311856297715e-003,2,0.19357724581413,0,2,OVCAR5,pevonedistat,KPT-330,0.25,-0.08,0.20,-0.01
COMBI,-9,-7.26,0.295993776740567,7.39012057565151e-003,2,0.764554878877676,6.49879954451096e-003,2,0.281253220850896,0,2,OVCAR5,pevonedistat,KPT-330,0.34,-0.04,0.28,0.00
COMBI,-9,-7,0.339192968437874,4.31482221334395e-002,2,0.722531436544275,3.9617998045632e-002,2,0.362034342830491,0,2,OVCAR5,pevonedistat,KPT-330,0.42,-0.08,0.37,-0.01
Sing,-8.52,-99,6.40452785224905e-002,5.65981531128985e-002,2,0.952610588723468,4.2052513658482e-002,2,5.62598865435001e-002,0,2,OVCAR5,pevonedistat,KPT-330,,,,
COMBI,-8.52,-8,3.83157215455352e-002,3.83157215455352e-002,2,0.980602720901532,3.93288195451175e-002,2,5.39146729735258e-002,0,2,OVCAR5,pevonedistat,KPT-330,0.09,-0.05,0.08,-0.03
COMBI,-8.52,-7.7,0.149756210819596,3.1963470319635e-002,2,0.885007504325488,2.5651608874943e-002,2,0.108812954968389,0,2,OVCAR5,pevonedistat,KPT-330,0.15,-0.00,0.13,-0.02
COMBI,-8.52,-7.52,0.206068560840025,2.856701667696e-003,2,0.839969426240295,2.37006089755498e-003,2,0.188366505471213,0,2,OVCAR5,pevonedistat,KPT-330,0.20,0.01,0.20,-0.01
COMBI,-8.52,-7.26,0.312952158693115,3.11940879035395e-002,2,0.749220395830311,2.78035462105285e-002,2,0.277274816815484,0,2,OVCAR5,pevonedistat,KPT-330,0.29,0.02,0.27,0.01
COMBI,-8.52,-7,0.373951258489812,4.0031961646025e-002,2,0.690225393873364,3.78237382049675e-002,2,0.357290826618651,0,2,OVCAR5,pevonedistat,KPT-330,0.37,0.00,0.36,-0.00
Sing,-8,-99,2.91182603515043e-002,2.4798927613941e-002,2,0.978869953677971,1.8037423145247e-002,2,0.119135306442145,0,2,OVCAR5,pevonedistat,KPT-330,,,,
COMBI,-8,-8,0.125352907961604,1.59716060337175e-002,2,0.902459807052378,1.28954597488735e-002,2,0.120995815153018,0,2,OVCAR5,pevonedistat,KPT-330,0.06,0.07,0.14,-0.02
COMBI,-8,-7.7,0.162448726878724,7.20532466527356e-002,2,0.873650042748322,5.83593951183635e-002,2,0.174227122104307,0,2,OVCAR5,pevonedistat,KPT-330,0.12,0.04,0.19,-0.02
COMBI,-8,-7.52,0.18113032736257,2.64051883878935e-002,2,0.860291596719805,2.153748829549e-002,2,0.253604530024974,0,2,OVCAR5,pevonedistat,KPT-330,0.17,0.01,0.25,0.00
COMBI,-8,-7.26,0.295760404511863,3.4539089848308e-002,2,0.764374346011158,3.03769328619531e-002,2,0.343524156856037,0,2,OVCAR5,pevonedistat,KPT-330,0.26,0.04,0.32,0.02
COMBI,-8,-7,0.395924890131842,3.99520575309652e-003,2,0.66991142178828,3.84468125155055e-003,2,0.420280955505148,0,2,OVCAR5,pevonedistat,KPT-330,0.35,0.05,0.41,0.01
Sing,-7.52,-99,0.219243372058386,3.09800417039025e-002,2,0.831863309617715,2.54922289428065e-002,2,0.304722075744076,0,2,OVCAR5,pevonedistat,KPT-330,,,,
COMBI,-7.52,-8,0.245865935306929,6.7435669920142e-002,2,0.799832233668993,5.9102537894811e-002,2,0.317307234726693,0,2,OVCAR5,pevonedistat,KPT-330,0.24,0.01,0.32,-0.00
COMBI,-7.52,-7.7,0.312437117870134,6.11407785775099e-003,2,0.747027786474995,5.51655121608244e-003,2,0.362055957582744,0,2,OVCAR5,pevonedistat,KPT-330,0.29,0.02,0.36,0.00
COMBI,-7.52,-7.52,0.407118591723286,9.95985176034599e-003,2,0.659720325157496,9.69218746004297e-003,2,0.430485045208839,0,2,OVCAR5,pevonedistat,KPT-330,0.33,0.08,0.41,0.02
COMBI,-7.52,-7.26,0.498872034227927,1.16686114352399e-003,2,0.569900736138913,1.22938749865151e-003,2,0.509379361395932,0,2,OVCAR5,pevonedistat,KPT-330,0.41,0.09,0.47,0.04
COMBI,-7.52,-7,0.569796244506592,2.39712345185797e-003,2,0.487883505879335,2.74639375047002e-003,2,0.566262716605295,0,2,OVCAR5,pevonedistat,KPT-330,0.47,0.10,0.53,0.04
Sing,-7,-99,0.586535597259458,1.93625260649399e-003,2,0.477178756855792,2.24753546772603e-003,2,0.564368172167533,0,2,OVCAR5,pevonedistat,KPT-330,,,,
COMBI,-7,-8,0.602323142695814,3.79123981608445e-003,2,0.436204859639407,4.64270031265047e-003,2,0.591615837127136,0,2,OVCAR5,pevonedistat,KPT-330,0.60,0.00,0.57,0.02
COMBI,-7,-7.7,0.660629982199521,7.27497871681748e-003,2,0.373862376106907,9.50504767747801e-003,2,0.620837371193663,0,2,OVCAR5,pevonedistat,KPT-330,0.62,0.04,0.60,0.02
