Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,1.99168283382778e-002,2.85849642060613e-002,96,1.00364952674176,4.1713144559822e-002,96,2.13960892407891e-002,0,96,OVCAR5,PF-3758309,KPT-330,,,,
Sing_qHTS,-99,-8,3.1608119617303e-002,3.80616135070811e-002,32,0.985354926237583,4.05519189138657e-002,32,2.13664656244642e-002,0,32,OVCAR5,PF-3758309,KPT-330,,,,
Sing_qHTS,-99,-7.7,9.25152371240266e-002,4.76777419564058e-002,32,0.930379304794426,3.67894741753958e-002,32,8.18223158743715e-002,0,32,OVCAR5,PF-3758309,KPT-330,,,,
Sing_qHTS,-99,-7.52,0.140694477041154,5.36386848146016e-002,32,0.892809966071927,4.23462418126313e-002,32,0.148981194977125,0,32,OVCAR5,PF-3758309,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.238355550613988,5.32419245146652e-002,32,0.812369808246905,4.5306307879463e-002,32,0.227437085784006,0,32,OVCAR5,PF-3758309,KPT-330,,,,
Sing_qHTS,-99,-7,0.326996830224919,7.54346903659191e-002,32,0.728670656304201,7.88385547056162e-002,32,0.325023004604138,0,32,OVCAR5,PF-3758309,KPT-330,,,,
Sing,-11,-99,8.0801310694072e-002,2.6437295204051e-002,2,0.940664959326204,1.98377315216775e-002,2,3.94498287895672e-002,0,2,OVCAR5,PF-3758309,KPT-330,,,,
COMBI,-11,-8,5.16253932403e-002,2.62966846817779e-002,2,0.960568292668079,2.0306125167566e-002,2,2.99477969679888e-002,0,2,OVCAR5,PF-3758309,KPT-330,0.11,-0.06,0.06,-0.03
COMBI,-11,-7.7,0.124603358873152,2.631375280551e-003,2,0.905292563773058,2.07726652940599e-003,2,8.4227735598786e-002,0,2,OVCAR5,PF-3758309,KPT-330,0.17,-0.05,0.12,-0.04
COMBI,-11,-7.52,0.133647313156269,2.2313156269302e-002,2,0.898475549583277,1.7636701995922e-002,2,0.150307625401319,0,2,OVCAR5,PF-3758309,KPT-330,0.21,-0.08,0.18,-0.03
COMBI,-11,-7.26,0.213302217036173,6.06767794632449e-003,2,0.835085184819073,5.02212351192499e-003,2,0.234515088489354,0,2,OVCAR5,PF-3758309,KPT-330,0.30,-0.09,0.26,-0.03
COMBI,-11,-7,0.34478625649221,2.23731522173395e-002,2,0.717888097283768,2.0627659123701e-002,2,0.343736501869843,0,2,OVCAR5,PF-3758309,KPT-330,0.38,-0.04,0.35,-0.01
Sing,-10.52,-99,9.20464700625559e-002,1.10217456061961e-002,2,0.932331817471086,8.3275813977135e-003,2,6.11252260644548e-002,0,2,OVCAR5,PF-3758309,KPT-330,,,,
COMBI,-10.52,-8,6.0256513672663e-002,6.0095184318787e-002,2,0.95321752736097,4.66615098653725e-002,2,3.31328725360344e-002,0,2,OVCAR5,PF-3758309,KPT-330,0.12,-0.06,0.08,-0.05
COMBI,-10.52,-7.7,8.39718288058198e-002,2.43789180403992e-002,2,0.936822942020487,1.8764429740403e-002,2,8.10471183744022e-002,0,2,OVCAR5,PF-3758309,KPT-330,0.18,-0.10,0.14,-0.06
COMBI,-10.52,-7.52,0.208384805435454,5.8292155651637e-002,2,0.837059435308547,4.84758798311345e-002,2,0.155730788102229,0,2,OVCAR5,PF-3758309,KPT-330,0.22,-0.01,0.20,-0.04
COMBI,-10.52,-7.26,0.214469078179697,1.73473356670555e-002,2,0.834042585672849,1.43706352261065e-002,2,0.25234351217353,0,2,OVCAR5,PF-3758309,KPT-330,0.31,-0.10,0.27,-0.02
COMBI,-10.52,-7,0.389772273272073,2.1574111066715e-003,2,0.675821177324607,2.06507428477545e-003,2,0.369480053246303,0,2,OVCAR5,PF-3758309,KPT-330,0.39,-0.00,0.37,-0.00
Sing,-10,-99,9.69615728328865e-002,1.3404825737265e-003,2,0.928640781389076,1.01591730526551e-003,2,0.106416592452501,0,2,OVCAR5,PF-3758309,KPT-330,,,,
COMBI,-10,-8,1.43583124949585e-002,1.04864080019359e-002,2,0.989168169098629,7.92572698854899e-003,2,6.08226763384211e-002,0,2,OVCAR5,PF-3758309,KPT-330,0.13,-0.12,0.13,-0.07
COMBI,-10,-7.7,9.92957201454994e-002,2.51528519464436e-002,2,0.924960718741145,1.95442242842281e-002,2,0.102245140842275,0,2,OVCAR5,PF-3758309,KPT-330,0.18,-0.08,0.18,-0.08
COMBI,-10,-7.52,0.213634959851761,6.23069796170475e-002,2,0.832536269696202,5.2011819881906e-002,2,0.184902577949739,0,2,OVCAR5,PF-3758309,KPT-330,0.22,-0.01,0.24,-0.06
COMBI,-10,-7.26,0.315441462465966,5.48424737456245e-002,2,0.746279037251348,4.90052167149445e-002,2,0.287353348640208,0,2,OVCAR5,PF-3758309,KPT-330,0.31,0.01,0.31,-0.02
COMBI,-10,-7,0.400239712345186,2.0295645225729e-002,2,0.665583649381898,1.9607389063175e-002,2,0.399219744325528,0,2,OVCAR5,PF-3758309,KPT-330,0.39,0.01,0.40,-0.00
Sing,-9.52,-99,8.8173964849568e-002,2.57670539171879e-002,2,0.935126996590669,1.94233451724555e-002,2,0.217763786918596,0,2,OVCAR5,PF-3758309,KPT-330,,,,
COMBI,-9.52,-8,8.33266112769216e-002,3.47664757602644e-002,2,0.935730618417518,2.735807472659e-002,2,0.16822418172551,0,2,OVCAR5,PF-3758309,KPT-330,0.12,-0.04,0.23,-0.06
COMBI,-9.52,-7.7,0.168872378298894,1.54786781208885e-002,2,0.869775689812147,1.25785901076869e-002,2,0.200453498093915,0,2,OVCAR5,PF-3758309,KPT-330,0.17,-0.00,0.28,-0.08
COMBI,-9.52,-7.52,0.265210006176652,1.84527486102535e-002,2,0.789744081899855,1.5978925064621e-002,2,0.275101946273585,0,2,OVCAR5,PF-3758309,KPT-330,0.22,0.05,0.33,-0.05
COMBI,-9.52,-7.26,0.352003111629716,1.221314663555e-002,2,0.714157881995165,1.12321965089714e-002,2,0.361112789392959,0,2,OVCAR5,PF-3758309,KPT-330,0.31,0.04,0.40,-0.04
COMBI,-9.52,-7,0.468397922493008,5.20175789053135e-002,2,0.596485332460687,5.356995442034e-002,2,0.445672250372546,0,2,OVCAR5,PF-3758309,KPT-330,0.39,0.08,0.47,-0.02
Sing,-9,-99,0.434837652666071,7.96842418826299e-003,2,0.638793543519673,7.83488521871048e-003,2,0.395534452601241,0,2,OVCAR5,PF-3758309,KPT-330,,,,
COMBI,-9,-8,0.376946035331128,1.97628458498025e-002,2,0.680420585003048,1.91772667546626e-002,2,0.359147778588068,0,2,OVCAR5,PF-3758309,KPT-330,0.45,-0.07,0.41,-0.05
COMBI,-9,-7.7,0.412661558702886,2.86355545236435e-002,2,0.652359299577128,2.8151692192252e-002,2,0.380346878139353,0,2,OVCAR5,PF-3758309,KPT-330,0.49,-0.08,0.44,-0.06
COMBI,-9,-7.52,0.433987029030266,2.8798641136504e-002,2,0.632901831798645,2.87388985249015e-002,2,0.431162212803452,0,2,OVCAR5,PF-3758309,KPT-330,0.51,-0.08,0.49,-0.06
COMBI,-9,-7.26,0.497471800855698,3.7106184364061e-002,2,0.570624881015601,3.9063259573103e-002,2,0.482247369587215,0,2,OVCAR5,PF-3758309,KPT-330,0.57,-0.07,0.53,-0.05
COMBI,-9,-7,0.526887734718338,2.46903715541349e-002,2,0.53551395724503,2.6971284366714e-002,2,0.523444229172497,0,2,OVCAR5,PF-3758309,KPT-330,0.62,-0.09,0.59,-0.07
Sing,-8.52,-99,0.609770628537385,1.08728030980045e-002,2,0.44971391662833,1.30050029802005e-002,2,0.578166040710295,0,2,OVCAR5,PF-3758309,KPT-330,,,,
COMBI,-8.52,-8,0.544647898685166,7.09849157054107e-003,2,0.504393202185696,8.11536690968051e-003,2,0.563116664193269,0,2,OVCAR5,PF-3758309,KPT-330,0.62,-0.08,0.59,-0.03
COMBI,-8.52,-7.7,0.61357480071202,8.82284652890652e-003,2,0.433327754390211,1.07988451324185e-002,2,0.576064241596471,0,2,OVCAR5,PF-3758309,KPT-330,0.65,-0.04,0.61,-0.03
COMBI,-8.52,-7.52,0.619595429277331,3.00339715873995e-002,2,0.42804243453114,3.68777603511415e-002,2,0.603886662768281,0,2,OVCAR5,PF-3758309,KPT-330,0.66,-0.04,0.64,-0.04
COMBI,-8.52,-7.26,0.623570595099183,4.35628160248902e-003,2,0.428876032708568,5.30869461898797e-003,2,0.624010025152918,0,2,OVCAR5,PF-3758309,KPT-330,0.70,-0.08,0.67,-0.05
COMBI,-8.52,-7,0.617818617658809,1.95765081901715e-002,2,0.430950791266514,2.3790276141698e-002,2,0.625579065213249,0,2,OVCAR5,PF-3758309,KPT-330,0.74,-0.12,0.72,-0.09
Sing,-8,-99,0.692806076854334,2.55436401549e-002,2,0.343761639556393,3.4490678316913e-002,2,0.694156786588824,0,2,OVCAR5,PF-3758309,KPT-330,,,,
COMBI,-8,-8,0.662337662337662,1.2987012987013e-002,2,0.359570397477423,1.72494088269305e-002,2,0.696683523115698,0,2,OVCAR5,PF-3758309,KPT-330,0.70,-0.04,0.70,-0.00
COMBI,-8,-7.7,0.697778809689652,1.20733689342935e-002,2,0.323828490443911,1.67019913318535e-002,2,0.706949550808634,0,2,OVCAR5,PF-3758309,KPT-330,0.72,-0.02,0.72,-0.01
COMBI,-8,-7.52,0.689314391599753,1.9456454601606e-002,2,0.338508168083356,2.64082411991765e-002,2,0.726211203795126,0,2,OVCAR5,PF-3758309,KPT-330,0.74,-0.05,0.74,-0.01
COMBI,-8,-7.26,0.720108907040062,3.757292882147e-002,2,0.301122521164092,5.2910077452109e-002,2,0.736305066930651,0,2,OVCAR5,PF-3758309,KPT-330,0.77,-0.05,0.76,-0.02
COMBI,-8,-7,0.738074310827008,2.55693168198154e-003,2,0.272014092154299,3.71255779100299e-003,2,0.71794600629953,0,2,OVCAR5,PF-3758309,KPT-330,0.79,-0.05,0.79,-0.07
Sing,-7.52,-99,0.748063747393507,8.7131367292225e-003,2,0.266217502286941,1.2938922208264e-002,2,0.71801311634778,0,2,OVCAR5,PF-3758309,KPT-330,,,,
COMBI,-7.52,-8,0.732838589981447,4.27522787771251e-003,2,0.260818956049186,6.34967301580398e-003,2,0.729049879905583,0,2,OVCAR5,PF-3758309,KPT-330,0.76,-0.03,0.72,0.01
