Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,1.99168283382778e-002,2.85849642060613e-002,96,1.00364952674176,4.1713144559822e-002,96,2.22092487428321e-002,0,96,OVCAR5,17-DMAG,KPT-330,,,,
Sing_qHTS,-99,-8,3.1608119617303e-002,3.80616135070811e-002,32,0.985354926237583,4.05519189138657e-002,32,2.22567668991022e-002,0,32,OVCAR5,17-DMAG,KPT-330,,,,
Sing_qHTS,-99,-7.7,9.25152371240266e-002,4.76777419564058e-002,32,0.930379304794426,3.67894741753958e-002,32,8.12847435384794e-002,0,32,OVCAR5,17-DMAG,KPT-330,,,,
Sing_qHTS,-99,-7.52,0.140694477041154,5.36386848146016e-002,32,0.892809966071927,4.23462418126313e-002,32,0.147388784514592,0,32,OVCAR5,17-DMAG,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.238355550613988,5.32419245146652e-002,32,0.812369808246905,4.5306307879463e-002,32,0.226637155799026,0,32,OVCAR5,17-DMAG,KPT-330,,,,
Sing_qHTS,-99,-7,0.326996830224919,7.54346903659191e-002,32,0.728670656304201,7.88385547056162e-002,32,0.324131542379823,0,32,OVCAR5,17-DMAG,KPT-330,,,,
Sing,-10.52,-99,5.0342567768841e-002,5.0342567768841e-002,2,0.969002578186674,4.31866679048855e-002,2,1.27908892087626e-002,0,2,OVCAR5,17-DMAG,KPT-330,,,,
COMBI,-10.52,-8,0,0,2,1.01573748557159,6.57583885230495e-003,2,2.38893173256698e-002,0,2,OVCAR5,17-DMAG,KPT-330,0.08,-0.08,0.03,-0.01
COMBI,-10.52,-7.7,0.162526120269329,8.71449578206021e-002,2,0.872937401760418,7.0619854595252e-002,2,9.01975275826882e-002,0,2,OVCAR5,17-DMAG,KPT-330,0.14,0.02,0.09,0.00
COMBI,-10.52,-7.52,9.72822730080296e-002,3.39715873996293e-002,2,0.92673692244188,2.624443356035e-002,2,0.153536724610104,0,2,OVCAR5,17-DMAG,KPT-330,0.18,-0.08,0.16,-0.01
COMBI,-10.52,-7.26,0.223259432127576,2.10035005834305e-002,2,0.826695938081236,1.7507663106926e-002,2,0.231481553145709,0,2,OVCAR5,17-DMAG,KPT-330,0.28,-0.06,0.24,-0.01
COMBI,-10.52,-7,0.355972832600879,5.7850579304834e-002,2,0.706431328549363,5.3873427258062e-002,2,0.338237389158327,0,2,OVCAR5,17-DMAG,KPT-330,0.36,-0.00,0.33,0.01
Sing,-10,-99,8.41525171283885e-003,8.41525171283885e-003,2,1.01911344717418,3.12075086908321e-002,2,2.22585921153385e-002,0,2,OVCAR5,17-DMAG,KPT-330,,,,
COMBI,-10,-8,4.51722190852625e-002,4.51722190852625e-002,2,0.970723279453336,4.02392874125135e-002,2,3.11877356773146e-002,0,2,OVCAR5,17-DMAG,KPT-330,0.04,0.01,0.04,-0.01
COMBI,-10,-7.7,0.132652271496014,1.43951706524265e-002,2,0.898870988144371,1.14230800091575e-002,2,9.46596106886057e-002,0,2,OVCAR5,17-DMAG,KPT-330,0.10,0.03,0.10,-0.01
COMBI,-10,-7.52,0.161673872760964,8.8017294626315e-003,2,0.87622777338154,7.08515792815548e-003,2,0.155907077090154,0,2,OVCAR5,17-DMAG,KPT-330,0.15,0.01,0.17,-0.01
COMBI,-10,-7.26,0.22535978218592,1.14352392065345e-002,2,0.825035161432051,9.54545128217546e-003,2,0.236109717365393,0,2,OVCAR5,17-DMAG,KPT-330,0.24,-0.01,0.24,-0.00
COMBI,-10,-7,0.347902516979624,2.72473032361165e-002,2,0.714919396365318,2.51870606529145e-002,2,0.350741421438053,0,2,OVCAR5,17-DMAG,KPT-330,0.33,0.02,0.34,0.01
Sing,-9.52,-99,9.41316651772414e-002,7.17902889484656e-002,2,0.929560589463278,5.4359681748485e-002,2,4.4663978574123e-002,0,2,OVCAR5,17-DMAG,KPT-330,,,,
COMBI,-9.52,-8,3.72670807453416e-002,2.38767443736388e-002,2,0.971638616976249,1.82843407089995e-002,2,3.21567504017062e-002,0,2,OVCAR5,17-DMAG,KPT-330,0.12,-0.08,0.07,-0.04
