PairIndex,Drug1,Drug2,Conc1,Conc2,Response,ConcUnit
1,17-DMAG,KPT-330,0.1,54.9540873857625,21.3924542979385,nM
1,17-DMAG,KPT-330,0.1,100,32.0655213743508,nM
1,17-DMAG,KPT-330,0.1,100,37.5149820215741,nM
1,17-DMAG,KPT-330,0.301995172040202,0,2.23413762287757,nM
1,17-DMAG,KPT-330,0.301995172040202,0,16.5921954125707,nM
1,17-DMAG,KPT-330,0.301995172040202,10,6.11438251189804,nM
1,17-DMAG,KPT-330,0.301995172040202,10,1.33903363717028,nM
1,17-DMAG,KPT-330,0.301995172040202,19.9526231496888,17.8623945515053,nM
1,17-DMAG,KPT-330,0.301995172040202,19.9526231496888,0,nM
1,17-DMAG,KPT-330,0.301995172040202,30.1995172040202,21.4947498455837,nM
1,17-DMAG,KPT-330,0.301995172040202,30.1995172040202,7.3810994441013,nM
1,17-DMAG,KPT-330,0.301995172040202,54.9540873857625,18.2030338389732,nM
1,17-DMAG,KPT-330,0.301995172040202,54.9540873857625,20.5678724231816,nM
1,17-DMAG,KPT-330,0.301995172040202,100,38.0263683579704,nM
1,17-DMAG,KPT-330,0.301995172040202,100,41.8138234119057,nM
1,17-DMAG,KPT-330,1,0,14.0005957700328,nM
1,17-DMAG,KPT-330,1,0,10.2323503127793,nM
1,17-DMAG,KPT-330,1,10,3.66217633298379,nM
1,17-DMAG,KPT-330,1,10,5.61426151488263,nM
1,17-DMAG,KPT-330,1,19.9526231496888,17.2742047829115,nM
1,17-DMAG,KPT-330,1,19.9526231496888,22.629827412739,nM
1,17-DMAG,KPT-330,1,30.1995172040202,10.5620753551575,nM
1,17-DMAG,KPT-330,1,30.1995172040202,24.0735021618283,nM
1,17-DMAG,KPT-330,1,54.9540873857625,25.219758848697,nM
1,17-DMAG,KPT-330,1,54.9540873857625,32.0653442240373,nM
1,17-DMAG,KPT-330,1,100,35.1498202157411,nM
1,17-DMAG,KPT-330,1,100,34.4466640031962,nM
1,17-DMAG,KPT-330,3.01995172040202,0,12.3026511766458,nM
1,17-DMAG,KPT-330,3.01995172040202,0,28.9544235924933,nM
1,17-DMAG,KPT-330,3.01995172040202,10,20.7953537146084,nM
1,17-DMAG,KPT-330,3.01995172040202,10,8.61498749697507,nM
1,17-DMAG,KPT-330,3.01995172040202,19.9526231496888,7.5226375667518,nM
1,17-DMAG,KPT-330,3.01995172040202,19.9526231496888,20.3544617289683,nM
1,17-DMAG,KPT-330,3.01995172040202,30.1995172040202,19.9969116738728,nM
1,17-DMAG,KPT-330,3.01995172040202,30.1995172040202,22.313156269302,nM
1,17-DMAG,KPT-330,3.01995172040202,54.9540873857625,34.1656942823804,nM
1,17-DMAG,KPT-330,3.01995172040202,54.9540873857625,31.1474134577985,nM
1,17-DMAG,KPT-330,3.01995172040202,100,39.4806232520975,nM
1,17-DMAG,KPT-330,3.01995172040202,100,43.1721933679585,nM
1,17-DMAG,KPT-330,10,0,39.9016979445934,nM
1,17-DMAG,KPT-330,10,0,59.9940422996723,nM
1,17-DMAG,KPT-330,10,10,46.0756634669678,nM
1,17-DMAG,KPT-330,10,10,51.9480519480519,nM
1,17-DMAG,KPT-330,10,19.9526231496888,50.6771921677889,nM
1,17-DMAG,KPT-330,10,19.9526231496888,50.0270876867116,nM
1,17-DMAG,KPT-330,10,30.1995172040202,52.6250772081532,nM
1,17-DMAG,KPT-330,10,30.1995172040202,53.7523162445954,nM
1,17-DMAG,KPT-330,10,54.9540873857625,56.3827304550758,nM
1,17-DMAG,KPT-330,10,54.9540873857625,51.7308440295605,nM
1,17-DMAG,KPT-330,10,100,52.7926488214143,nM
1,17-DMAG,KPT-330,10,100,57.3951258489812,nM
1,17-DMAG,KPT-330,30.1995172040202,0,84.3312481382187,nM
1,17-DMAG,KPT-330,30.1995172040202,0,84.5844504021448,nM
1,17-DMAG,KPT-330,30.1995172040202,10,83.9719286924256,nM
1,17-DMAG,KPT-330,30.1995172040202,10,82.6974267968057,nM
1,17-DMAG,KPT-330,30.1995172040202,19.9526231496888,84.1266155870289,nM
1,17-DMAG,KPT-330,30.1995172040202,19.9526231496888,84.6838479993809,nM
1,17-DMAG,KPT-330,30.1995172040202,30.1995172040202,83.2458307597282,nM
1,17-DMAG,KPT-330,30.1995172040202,30.1995172040202,82.2266831377393,nM
1,17-DMAG,KPT-330,30.1995172040202,54.9540873857625,81.8203033838973,nM
1,17-DMAG,KPT-330,30.1995172040202,54.9540873857625,83.267211201867,nM
1,17-DMAG,KPT-330,30.1995172040202,100,81.7499001198562,nM
1,17-DMAG,KPT-330,30.1995172040202,100,84.8341989612465,nM
1,17-DMAG,KPT-330,100,0,84.7780756627942,nM
1,17-DMAG,KPT-330,100,0,83.0056598153113,nM
1,17-DMAG,KPT-330,100,10,81.0034685811083,nM
1,17-DMAG,KPT-330,100,10,81.9069129628136,nM
1,17-DMAG,KPT-330,100,19.9526231496888,81.5571550189614,nM
1,17-DMAG,KPT-330,100,19.9526231496888,81.5416763408405,nM
1,17-DMAG,KPT-330,100,30.1995172040202,81.8715256331069,nM
1,17-DMAG,KPT-330,100,30.1995172040202,84.49660284126,nM
1,17-DMAG,KPT-330,100,54.9540873857625,84.0762349280436,nM
1,17-DMAG,KPT-330,100,54.9540873857625,82.0536756126021,nM
1,17-DMAG,KPT-330,100,100,83.4918098282062,nM
1,17-DMAG,KPT-330,100,100,84.3068318018378,nM
2,alisertib,KPT-330,0,0,4.67511298807142,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0.822404978884196,nM
2,alisertib,KPT-330,0,0,8.97236422908795,nM
2,alisertib,KPT-330,0,0,5.83092539082759,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,2.14504596527068,nM
2,alisertib,KPT-330,0,0,3.27649878211676,nM
2,alisertib,KPT-330,0,0,3.65364972106545,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,4.83224640528011,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,1.18715640188033,nM
2,alisertib,KPT-330,0,0,7.38586566807426,nM
2,alisertib,KPT-330,0,0,3.24276950043821,nM
2,alisertib,KPT-330,0,0,7.4018006533344,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,2.45888551812231,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0.404511863088293,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0.809023726176585,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,4.03515781062725,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0.31162604874151,nM
2,alisertib,KPT-330,0,0,3.36396324410707,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,7.14119019836639,nM
2,alisertib,KPT-330,0,0,1.69583819525476,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,1.01914762198888,nM
2,alisertib,KPT-330,0,0,7.59728227300803,nM
2,alisertib,KPT-330,0,0,1.79122915379864,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,10.1451513279802,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,4.1949660407511,nM
2,alisertib,KPT-330,0,0,6.20694992647628,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0.975156721615974,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,2.04318551195728,nM
2,alisertib,KPT-330,0,0,0.773933906044424,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,3.33951762523191,nM
2,alisertib,KPT-330,0,0,4.38815842542551,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,9.48616600790514,nM
2,alisertib,KPT-330,0,0,4.4042913608131,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,4.75126601131963,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,3.06821566875186,nM
2,alisertib,KPT-330,0,0,2.14477211796247,nM
2,alisertib,KPT-330,0,0,11.1706881143878,nM
2,alisertib,KPT-330,0,0,0.750968992248062,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0.637919896640827,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,1.75226098191214,nM
2,alisertib,KPT-330,0,0,9.26195090439276,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,2.649822831613,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,8.24218148205207,nM
2,alisertib,KPT-330,0,0,2.649822831613,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,4.69423598914258,nM
2,alisertib,KPT-330,0,0,3.97573048060035,nM
2,alisertib,KPT-330,0,0,6.3867156314865e-002,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,0,nM
2,alisertib,KPT-330,0,0,5.37667539670313,nM
2,alisertib,KPT-330,0,0,0,nM
