PairIndex,Drug1,Drug2,Conc1,Conc2,Response,ConcUnit
9,Clofarabine,KPT-330,3.01995172040202,54.9540873857625,9.61457519090854,nM
9,Clofarabine,KPT-330,3.01995172040202,100,55.0694683660581,nM
9,Clofarabine,KPT-330,3.01995172040202,100,64.2209208864393,nM
9,Clofarabine,KPT-330,10,0,0,nM
9,Clofarabine,KPT-330,10,0,0,nM
9,Clofarabine,KPT-330,10,10,9.08339727321018,nM
9,Clofarabine,KPT-330,10,10,0,nM
9,Clofarabine,KPT-330,10,19.9526231496888,12.177458617332,nM
9,Clofarabine,KPT-330,10,19.9526231496888,13.3093962999026,nM
9,Clofarabine,KPT-330,10,30.1995172040202,15.3570988035031,nM
9,Clofarabine,KPT-330,10,30.1995172040202,18.7122240039472,nM
9,Clofarabine,KPT-330,10,54.9540873857625,28.9399314533101,nM
9,Clofarabine,KPT-330,10,54.9540873857625,35.0009019301305,nM
9,Clofarabine,KPT-330,10,100,68.5727408428063,nM
9,Clofarabine,KPT-330,10,100,68.8138707084625,nM
9,Clofarabine,KPT-330,30.1995172040202,0,69.7583278902678,nM
9,Clofarabine,KPT-330,30.1995172040202,0,67.4663024761,nM
9,Clofarabine,KPT-330,30.1995172040202,10,73.5347931299062,nM
9,Clofarabine,KPT-330,30.1995172040202,10,71.7877589565012,nM
9,Clofarabine,KPT-330,30.1995172040202,19.9526231496888,75.042599805258,nM
9,Clofarabine,KPT-330,30.1995172040202,19.9526231496888,77.9880720545277,nM
9,Clofarabine,KPT-330,30.1995172040202,30.1995172040202,71.8021462933268,nM
9,Clofarabine,KPT-330,30.1995172040202,30.1995172040202,76.5881337116073,nM
9,Clofarabine,KPT-330,30.1995172040202,54.9540873857625,76.742228368709,nM
9,Clofarabine,KPT-330,30.1995172040202,54.9540873857625,76.5498166075401,nM
9,Clofarabine,KPT-330,30.1995172040202,100,85.3714548168561,nM
9,Clofarabine,KPT-330,30.1995172040202,100,85.1647720748651,nM
9,Clofarabine,KPT-330,100,0,91.7641470221483,nM
9,Clofarabine,KPT-330,100,0,90.5409417493023,nM
9,Clofarabine,KPT-330,100,10,92.6931476125834,nM
9,Clofarabine,KPT-330,100,10,91.8432390957918,nM
9,Clofarabine,KPT-330,100,19.9526231496888,92.1677215189873,nM
9,Clofarabine,KPT-330,100,19.9526231496888,91.8512658227848,nM
9,Clofarabine,KPT-330,100,30.1995172040202,92.1425928210189,nM
9,Clofarabine,KPT-330,100,30.1995172040202,91.4024916738621,nM
9,Clofarabine,KPT-330,100,54.9540873857625,93.9991581985449,nM
9,Clofarabine,KPT-330,100,54.9540873857625,93.9029523179604,nM
9,Clofarabine,KPT-330,100,100,92.4101504191067,nM
9,Clofarabine,KPT-330,100,100,94.0980594787002,nM
9,Clofarabine,KPT-330,301.995172040202,0,93.4505076895671,nM
9,Clofarabine,KPT-330,301.995172040202,0,95.2675019298141,nM
9,Clofarabine,KPT-330,301.995172040202,10,93.6610989789293,nM
9,Clofarabine,KPT-330,301.995172040202,10,94.3929646461666,nM
9,Clofarabine,KPT-330,301.995172040202,19.9526231496888,93.8473709834469,nM
9,Clofarabine,KPT-330,301.995172040202,19.9526231496888,94.2611976630964,nM
9,Clofarabine,KPT-330,301.995172040202,30.1995172040202,94.2148760330578,nM
9,Clofarabine,KPT-330,301.995172040202,30.1995172040202,93.4871099050203,nM
9,Clofarabine,KPT-330,301.995172040202,54.9540873857625,95.5023750826769,nM
9,Clofarabine,KPT-330,301.995172040202,54.9540873857625,95.8751728699417,nM
9,Clofarabine,KPT-330,301.995172040202,100,95.9237570329544,nM
9,Clofarabine,KPT-330,301.995172040202,100,95.05109656677,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0.641292084793065,nM
10,Cucurbitacin I,KPT-330,0,0,4.64342972507571,nM
10,Cucurbitacin I,KPT-330,0,0,2.28014963481978,nM
10,Cucurbitacin I,KPT-330,0,0,2.49391366308414,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,1.45826156849236,nM
10,Cucurbitacin I,KPT-330,0,0,9.27775864048685,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,7.48650820989781,nM
10,Cucurbitacin I,KPT-330,0,0,0.342733449582106,nM
10,Cucurbitacin I,KPT-330,0,0,1.01617461367326,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,8.61643917984487,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,9.0193013047922e-002,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,4.05516025439204,nM
10,Cucurbitacin I,KPT-330,0,0,6.50055507586037,nM
10,Cucurbitacin I,KPT-330,0,0,9.69449853943525,nM
10,Cucurbitacin I,KPT-330,0,0,9.04941577409932,nM
10,Cucurbitacin I,KPT-330,0,0,0.991966893865628,nM
10,Cucurbitacin I,KPT-330,0,0,6.2865141187926,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,4.63796718884914,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,3.18243493277415,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,4.96370182376203,nM
10,Cucurbitacin I,KPT-330,0,0,8.68205158472525,nM
10,Cucurbitacin I,KPT-330,0,0,7.23012453520628,nM
10,Cucurbitacin I,KPT-330,0,0,11.7275571032285,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,7.10497101270507,nM
10,Cucurbitacin I,KPT-330,0,0,9.44229048613182,nM
10,Cucurbitacin I,KPT-330,0,0,2.61855055174471,nM
10,Cucurbitacin I,KPT-330,0,0,7.8198628094244,nM
10,Cucurbitacin I,KPT-330,0,0,5.95884282731882,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,8.54825039351011,nM
10,Cucurbitacin I,KPT-330,0,0,8.6330064172418,nM
10,Cucurbitacin I,KPT-330,0,0,13.1250756750212,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0.920208257658312,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,7.76403425309229,nM
10,Cucurbitacin I,KPT-330,0,0,3.80589914367269,nM
10,Cucurbitacin I,KPT-330,0,0,12.9400570884872,nM
10,Cucurbitacin I,KPT-330,0,0,9.71772914684428,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,1.11929131501766,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0.772131441910576,nM
10,Cucurbitacin I,KPT-330,0,0,13.0304662716227,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,14.3831926737296,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,1.13448980937933,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,1.20044851922696,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0.493742105867493,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0.654870600088156,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,2.41798375417165,nM
10,Cucurbitacin I,KPT-330,0,0,3.63956929664379,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0,nM
10,Cucurbitacin I,KPT-330,0,0,0.817888002110679,nM
10,Cucurbitacin I,KPT-330,0,0,0.844271486049733,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,10,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,1.38513290680034,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,2.86260800738738,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0.492940603700097,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0.395569620253165,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,4.25558159615147,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0.715431108918219,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,5.66177377574935,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,1.7956545160711e-002,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,4.37541150415993,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,7.55970551265936,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,5.48871730412402,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,5.8957323277668,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,8.11037289758784,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,8.76877955348058,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,5.75207996648112,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,28.6873910167759,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,16.0964463952859,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,13.7875052612591,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,12.909626600926,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,9.36203475437436,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,24.9353616739823,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,12.6570861643918,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,10.7209428176297,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,28.2063616138536,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,17.5635860741988,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,28.3145932295112,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,29.1924718898443,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,23.9131741927725,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,18.7300823762853,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,19.5959353015453,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,19.3914978053033,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,20.1585791309864,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,19.4862036156042,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,22.4167459562322,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,17.3675864256264,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,19.4481446241675,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,17.0884871550904,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,13.3460196638122,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,7.12971772914684,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,17.3295274341897,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,14.8937519822391,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,16.9743101807802,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,16.8347605455122,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,24.6368537900412,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,19.6638122423089,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,8.74088169996828,nM
10,Cucurbitacin I,KPT-330,0,54.9540873857625,28.1129083412623,nM
10,Cucurbitacin I,KPT-330,0,100,64.5598740767647,nM
10,Cucurbitacin I,KPT-330,0,100,62.0656253783751,nM
10,Cucurbitacin I,KPT-330,0,100,57.6098801307664,nM
10,Cucurbitacin I,KPT-330,0,100,66.7029906768374,nM
10,Cucurbitacin I,KPT-330,0,100,62.9979416394237,nM
10,Cucurbitacin I,KPT-330,0,100,62.7921055817896,nM
10,Cucurbitacin I,KPT-330,0,100,62.2714614360092,nM
10,Cucurbitacin I,KPT-330,0,100,58.9901925172539,nM
10,Cucurbitacin I,KPT-330,0,100,66.2186705412278,nM
10,Cucurbitacin I,KPT-330,0,100,57.9852282358639,nM
10,Cucurbitacin I,KPT-330,0,100,64.4387940428623,nM
10,Cucurbitacin I,KPT-330,0,100,60.5763409613755,nM
10,Cucurbitacin I,KPT-330,0,100,64.8383581547403,nM
10,Cucurbitacin I,KPT-330,0,100,65.0563022157646,nM
10,Cucurbitacin I,KPT-330,0,100,66.5698026395447,nM
10,Cucurbitacin I,KPT-330,0,100,68.942971304032,nM
10,Cucurbitacin I,KPT-330,0,100,67.1489263979791,nM
10,Cucurbitacin I,KPT-330,0,100,68.9861063267884,nM
10,Cucurbitacin I,KPT-330,0,100,64.0831323917786,nM
10,Cucurbitacin I,KPT-330,0,100,62.9119301871627,nM
10,Cucurbitacin I,KPT-330,0,100,67.8837983695028,nM
10,Cucurbitacin I,KPT-330,0,100,64.3127798828798,nM
10,Cucurbitacin I,KPT-330,0,100,63.2334366747043,nM
10,Cucurbitacin I,KPT-330,0,100,64.3701917556551,nM
10,Cucurbitacin I,KPT-330,0,100,67.8034217476174,nM
10,Cucurbitacin I,KPT-330,0,100,61.8555517280974,nM
10,Cucurbitacin I,KPT-330,0,100,65.8629004478126,nM
10,Cucurbitacin I,KPT-330,0,100,63.9338615225629,nM
10,Cucurbitacin I,KPT-330,0,100,64.553909748536,nM
10,Cucurbitacin I,KPT-330,0,100,69.1353771960041,nM
10,Cucurbitacin I,KPT-330,0,100,69.1698243196693,nM
10,Cucurbitacin I,KPT-330,0,100,65.4839820874957,nM
10,Cucurbitacin I,KPT-330,0.1,0,0,nM
10,Cucurbitacin I,KPT-330,0.1,0,0,nM
10,Cucurbitacin I,KPT-330,0.1,10,4.19369057364146,nM
10,Cucurbitacin I,KPT-330,0.1,10,14.3441848750079,nM
10,Cucurbitacin I,KPT-330,0.1,19.9526231496888,4.73583536706022,nM
10,Cucurbitacin I,KPT-330,0.1,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,0.1,30.1995172040202,9.10396839648052,nM
10,Cucurbitacin I,KPT-330,0.1,30.1995172040202,19.2194888370144,nM
10,Cucurbitacin I,KPT-330,0.1,54.9540873857625,18.1287662543609,nM
10,Cucurbitacin I,KPT-330,0.1,54.9540873857625,20.4249920710435,nM
10,Cucurbitacin I,KPT-330,0.1,100,66.0128344835937,nM
10,Cucurbitacin I,KPT-330,0.1,100,63.1553456834968,nM
10,Cucurbitacin I,KPT-330,0.301995172040202,0,0,nM
10,Cucurbitacin I,KPT-330,0.301995172040202,0,0,nM
10,Cucurbitacin I,KPT-330,0.301995172040202,10,14.0797179018953,nM
10,Cucurbitacin I,KPT-330,0.301995172040202,10,0,nM
10,Cucurbitacin I,KPT-330,0.301995172040202,19.9526231496888,10.6325440274388,nM
10,Cucurbitacin I,KPT-330,0.301995172040202,19.9526231496888,1.66215948816041,nM
10,Cucurbitacin I,KPT-330,0.301995172040202,30.1995172040202,18.2139223080146,nM
10,Cucurbitacin I,KPT-330,0.301995172040202,30.1995172040202,11.1270724845873,nM
10,Cucurbitacin I,KPT-330,0.301995172040202,54.9540873857625,14.1452584839835,nM
10,Cucurbitacin I,KPT-330,0.301995172040202,54.9540873857625,21.0593085949889,nM
10,Cucurbitacin I,KPT-330,0.301995172040202,100,59.2807845986197,nM
10,Cucurbitacin I,KPT-330,0.301995172040202,100,57.0165879646446,nM
10,Cucurbitacin I,KPT-330,1,0,0,nM
10,Cucurbitacin I,KPT-330,1,0,0,nM
10,Cucurbitacin I,KPT-330,1,10,0,nM
10,Cucurbitacin I,KPT-330,1,10,0,nM
10,Cucurbitacin I,KPT-330,1,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,1,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,1,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,1,30.1995172040202,12.0608128329443,nM
10,Cucurbitacin I,KPT-330,1,54.9540873857625,10.4027909927054,nM
10,Cucurbitacin I,KPT-330,1,54.9540873857625,3.60291785601015,nM
10,Cucurbitacin I,KPT-330,1,100,54.8371473544013,nM
10,Cucurbitacin I,KPT-330,1,100,60.4552609274731,nM
10,Cucurbitacin I,KPT-330,3.01995172040202,0,0,nM
10,Cucurbitacin I,KPT-330,3.01995172040202,0,0,nM
10,Cucurbitacin I,KPT-330,3.01995172040202,10,0,nM
10,Cucurbitacin I,KPT-330,3.01995172040202,10,0,nM
10,Cucurbitacin I,KPT-330,3.01995172040202,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,3.01995172040202,19.9526231496888,0,nM
10,Cucurbitacin I,KPT-330,3.01995172040202,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,3.01995172040202,30.1995172040202,0,nM
10,Cucurbitacin I,KPT-330,3.01995172040202,54.9540873857625,16.1877576910879,nM
10,Cucurbitacin I,KPT-330,3.01995172040202,54.9540873857625,15.2109102442119,nM
10,Cucurbitacin I,KPT-330,3.01995172040202,100,62.0535173749849,nM
10,Cucurbitacin I,KPT-330,3.01995172040202,100,60.9274730596925,nM
10,Cucurbitacin I,KPT-330,10,0,6.86549358783179,nM
10,Cucurbitacin I,KPT-330,10,0,0,nM
10,Cucurbitacin I,KPT-330,10,10,0,nM
10,Cucurbitacin I,KPT-330,10,10,0,nM
10,Cucurbitacin I,KPT-330,10,19.9526231496888,15.1836950069257,nM
10,Cucurbitacin I,KPT-330,10,19.9526231496888,23.7583272871183,nM
10,Cucurbitacin I,KPT-330,10,30.1995172040202,21.6017238283354,nM
10,Cucurbitacin I,KPT-330,10,30.1995172040202,19.3990542886215,nM
10,Cucurbitacin I,KPT-330,10,54.9540873857625,25.2711703139867,nM
10,Cucurbitacin I,KPT-330,10,54.9540873857625,11.3288931176657,nM
10,Cucurbitacin I,KPT-330,10,100,62.6831335512774,nM
10,Cucurbitacin I,KPT-330,10,100,64.7414941276184,nM
10,Cucurbitacin I,KPT-330,30.1995172040202,0,83.5132716969878,nM
10,Cucurbitacin I,KPT-330,30.1995172040202,0,84.7062332239785,nM
10,Cucurbitacin I,KPT-330,30.1995172040202,10,84.6672123921667,nM
10,Cucurbitacin I,KPT-330,30.1995172040202,10,82.4003526226308,nM
10,Cucurbitacin I,KPT-330,30.1995172040202,19.9526231496888,83.9786293780094,nM
10,Cucurbitacin I,KPT-330,30.1995172040202,19.9526231496888,81.8943341468241,nM
10,Cucurbitacin I,KPT-330,30.1995172040202,30.1995172040202,86.8198958520381,nM
10,Cucurbitacin I,KPT-330,30.1995172040202,30.1995172040202,85.7784162327168,nM
10,Cucurbitacin I,KPT-330,30.1995172040202,54.9540873857625,85.5312400888043,nM
10,Cucurbitacin I,KPT-330,30.1995172040202,54.9540873857625,86.6222645099905,nM
10,Cucurbitacin I,KPT-330,30.1995172040202,100,88.0615086572224,nM
10,Cucurbitacin I,KPT-330,30.1995172040202,100,88.4973967792711,nM
10,Cucurbitacin I,KPT-330,100,0,95.9439308082314,nM
10,Cucurbitacin I,KPT-330,100,0,95.7291977333731,nM
10,Cucurbitacin I,KPT-330,100,10,95.7118569359612,nM
10,Cucurbitacin I,KPT-330,100,10,95.1451419935772,nM
10,Cucurbitacin I,KPT-330,100,19.9526231496888,93.7932854033375,nM
10,Cucurbitacin I,KPT-330,100,19.9526231496888,93.3843414022822,nM
10,Cucurbitacin I,KPT-330,100,30.1995172040202,95.7263422517508,nM
10,Cucurbitacin I,KPT-330,100,30.1995172040202,96.1333572753935,nM
10,Cucurbitacin I,KPT-330,100,54.9540873857625,95.3758325404377,nM
10,Cucurbitacin I,KPT-330,100,54.9540873857625,95.4392641928322,nM
10,Cucurbitacin I,KPT-330,100,100,96.4886790168301,nM
10,Cucurbitacin I,KPT-330,100,100,95.8348468337571,nM
10,Cucurbitacin I,KPT-330,301.995172040202,0,94.3692215926036,nM
10,Cucurbitacin I,KPT-330,301.995172040202,0,96.516552341187,nM
10,Cucurbitacin I,KPT-330,301.995172040202,10,94.7421447012153,nM
10,Cucurbitacin I,KPT-330,301.995172040202,10,96.8956614822744,nM
10,Cucurbitacin I,KPT-330,301.995172040202,19.9526231496888,93.4634918540993,nM
10,Cucurbitacin I,KPT-330,301.995172040202,19.9526231496888,95.1784183101379,nM
10,Cucurbitacin I,KPT-330,301.995172040202,30.1995172040202,96.1094152151793,nM
10,Cucurbitacin I,KPT-330,301.995172040202,30.1995172040202,95.7981684323936,nM
10,Cucurbitacin I,KPT-330,301.995172040202,54.9540873857625,94.5892800507453,nM
10,Cucurbitacin I,KPT-330,301.995172040202,54.9540873857625,95.6168728195369,nM
10,Cucurbitacin I,KPT-330,301.995172040202,100,96.5371110303911,nM
10,Cucurbitacin I,KPT-330,301.995172040202,100,95.7985228235864,nM
11,cytarabine,KPT-330,0,0,0,nM
11,cytarabine,KPT-330,0,0,0,nM
11,cytarabine,KPT-330,0,0,0,nM
11,cytarabine,KPT-330,0,0,0,nM
11,cytarabine,KPT-330,0,0,0.641292084793065,nM
11,cytarabine,KPT-330,0,0,4.64342972507571,nM
11,cytarabine,KPT-330,0,0,2.28014963481978,nM
11,cytarabine,KPT-330,0,0,2.49391366308414,nM
11,cytarabine,KPT-330,0,0,0,nM
11,cytarabine,KPT-330,0,0,1.45826156849236,nM
11,cytarabine,KPT-330,0,0,9.27775864048685,nM
