Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name,Plate Barcode,IBT Barcode,Anchor_conc,Anchor_name,CELL LINE,RUN,SET,date,notes,CMPD1,DOSE1,CMPD2,DOSE2,Func,TimePoint,CellLine,Count_FA,Count_Z,Count_RobustZ
G - 5,Summary,607,,G,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-1.56870947500518e-002,0.265488804838622,0.428571428571429
G - 6,Summary,631,,G,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-5.58460573101858e-002,0.94514014522551,1.8
G - 7,Summary,595,,G,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,4.39238653001506e-003,-7.43368653548223e-002,-0.257142857142857
G - 8,Summary,610,,G,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-2.07069650700686e-002,0.350445222386983,0.6
G - 9,Summary,647,,G,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-8.26186990169417e-002,1.39824103881677,2.71428571428571
G - 10,Summary,673,,G,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.12612424179042,2.13452999090256,4.2
G - 11,Summary,594,,G,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,6.06567663668722e-003,-0.102655671204276,-0.314285714285714
G - 12,Summary,644,,G,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-7.75988286969249e-002,1.31328462126841,2.54285714285714
G - 13,Summary,590,,G,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,1.27588370633762e-002,-0.215930894602091,-0.542857142857143
G - 14,Summary,646,,G,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-8.09454089102695e-002,1.36992223296731,2.65714285714286
G - 15,Summary,578,,G,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,3.28383183434432e-002,-0.555756564795535,-1.22857142857143
G - 16,Summary,642,,G,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-7.42522484835804e-002,1.2566470095695,2.42857142857143
G - 17,Summary,614,,G,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-2.74001254967575e-002,0.463720445784797,0.828571428571429
G - 18,Summary,641,,G,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-7.25789583769081e-002,1.22832820372005,2.37142857142857
G - 19,Summary,590,,G,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,1.27588370633762e-002,-0.215930894602091,-0.542857142857143
G - 20,Summary,643,,G,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-7.59255385902526e-002,1.28496581541895,2.48571428571429
G - 21,Summary,652,,G,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-9.09851495503029e-002,1.53983506806404,3
G - 22,Summary,587,,G,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,1.77787073833929e-002,-0.300887312150452,-0.714285714285714
G - 23,Summary,609,,G,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-1.90336749633964e-002,0.322126416537529,0.542857142857143
G - 24,Summary,556,,G,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,6.96507006902325e-002,-1.17877029348352,-2.48571428571429
H - 1,Summary,614,,H,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-2.74001254967575e-002,0.463720445784797,0.828571428571429
H - 2,Summary,610,,H,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-2.07069650700686e-002,0.350445222386983,0.6
H - 3,Summary,592,,H,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,9.41225685003177e-003,-0.159293282903183,-0.428571428571429
H - 4,Summary,663,,H,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.109391340723697,1.85134193240803,3.62857142857143
H - 5,Summary,628,,H,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-5.08261869901689e-002,0.860183727677149,1.62857142857143
H - 6,Summary,668,,H,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.117757791257059,1.9929359616553,3.91428571428571
H - 7,Summary,656,,H,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-9.76783099769918e-002,1.65311029146185,3.22857142857143
H - 8,Summary,633,,H,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-5.91926375235303e-002,1.00177775692442,1.91428571428571
H - 9,Summary,576,,H,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,3.61848985567876e-002,-0.612394176494442,-1.34285714285714
H - 10,Summary,590,,H,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,1.27588370633762e-002,-0.215930894602091,-0.542857142857143
H - 11,Summary,670,,H,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-0.121104371470403,2.0495735733542,4.02857142857143
H - 12,Summary,630,,H,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-5.41727672035135e-002,0.916821339376056,1.74285714285714
H - 13,Summary,631,,H,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-5.58460573101858e-002,0.94514014522551,1.8
H - 14,Summary,616,,H,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303163E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,-3.07467057101021e-002,0.520358057483705,0.942857142857143
H - 15,Summary,637,,H,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-6.58857979502192e-002,1.11505298032223,2.14285714285714
H - 16,Summary,566,,H,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,5.29177996235101e-002,-0.895582234988979,-1.91428571428571
H - 17,Summary,648,,H,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-8.42919891236138e-002,1.42655984466622,2.77142857142857
H - 18,Summary,609,,H,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.990509016434388E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-1.90336749633964e-002,0.322126416537529,0.542857142857143
H - 19,Summary,598,,H,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-6.2748379000177e-004,1.06195521935387e-002,-8.57142857142857e-002
H - 20,Summary,623,,H,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-4.24597364568078e-002,0.71858969842988,1.34285714285714
H - 21,Summary,610,,H,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-2.07069650700686e-002,0.350445222386983,0.6
H - 22,Summary,607,,H,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.997152704930316E-10,"""DMSO""",0.0,"""SING""",0.0,0.0,-1.56870947500518e-002,0.265488804838622,0.428571428571429
H - 23,Summary,624,,H,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-4.41330265634801e-002,0.746908504279334,1.4
H - 24,Summary,658,,H,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-0.101024890190336,1.70974790316076,3.34285714285714
I - 1,Summary,611,,I,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-2.23802551767409e-002,0.378764028236436,0.657142857142857
I - 2,Summary,602,,I,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""dmso""",0.0,"""DMSO""",0.0,"""NEG""",0.0,0.0,-7.32064421669065e-003,0.123894775591353,0.142857142857143
I - 3,Summary,627,,I,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-4.91528968834967e-002,0.831864921827695,1.57142857142857
I - 4,Summary,599,,I,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-2.30077389667405e-003,3.89383580429924e-002,-2.85714285714286e-002
I - 5,Summary,620,,I,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-3.74398661367912e-002,0.633633280881519,1.17142857142857
I - 6,Summary,620,,I,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",2.9971527049303204E-8,"""DMSO""",0.0,"""SING""",0.0,0.0,-3.74398661367912e-002,0.633633280881519,1.17142857142857
I - 7,Summary,558,,I,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,6.63041204768881e-002,-1.12213268178461,-2.37142857142857
I - 8,Summary,567,,I,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\Combination_2020\rawdata\run3\4x_DAPI\4x_DAPI_032336_1\4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,4x_DAPI_032336_1.2020.11.10.10.15.18.CSV,32336,Day0,,,OVCAR5,3,1,20201109,,"""KPT-330""",9.99000999000999E-9,"""DMSO""",0.0,"""SING""",0.0,0.0,5.12445095168378e-002,-0.867263429139525,-1.85714285714286
