Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name[1],File Name[2],Plate Barcode,IBT Barcode,Conc1,CELL LINE,RUN,SET,notes,MetaPath,Conc,Cmpd1,Func,LIB_WELL_ID,TimePoint,CellLine,PlateID,Count_FA,Count_RZ,Count_Unit,Count_GRI
A - 11,Summary,9305,,A,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""VER 155008""","""SING""",18299.0,0.0,0.0,28350,1.82010023740438e-002,-0.383759733036707,1.86335403726708e-002,0.990777544568705
A - 12,Summary,10039,,A,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""etomoxir""","""SING""",18273.0,0.0,0.0,28350,-5.9245581640728e-002,1.24916573971079,-6.06535241695922e-002,1.02917549239384
A - 13,Summary,9710,,A,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PF 750""","""SING""",18300.0,0.0,0.0,28350,-2.45317858084939e-002,0.517241379310345,-2.51147718066433e-002,1.01223355239497
A - 14,Summary,9353,,A,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""GW-405833""","""SING""",18274.0,0.0,0.0,28350,1.31363756264837e-002,-0.276974416017798,1.34485552254928e-002,0.993356553814658
A - 15,Summary,9290,,A,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""Prochlorperazine dimaleate""","""SING""",18301.0,0.0,0.0,28350,1.97836982326562e-002,-0.417130144605117,2.02538482311639e-002,0.989969562619887
A - 16,Summary,6795,,A,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""KHS101""","""SING""",18275.0,0.0,0.0,28350,0.283038776048536,-5.96774193548387,0.289765055360519,0.839374188943863
A - 17,Summary,8798,,A,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PF 4800567 hydrochloride""","""SING""",18302.0,0.0,0.0,28350,7.16961223951464e-002,-1.51167964404894,7.33999459897381e-002,0.962909404405321
A - 18,Summary,9243,,A,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""MST-312""","""SING""",18276.0,0.0,0.0,28350,2.47428119229755e-002,-0.521690767519466,2.53308128544423e-002,0.987431546942865
A - 19,Summary,9824,,A,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""HLI 373""","""SING""",18303.0,0.0,0.0,28350,-3.65602743339488e-002,0.770856507230256,-3.74291115311909e-002,1.01815198605178
A - 20,Summary,2242,,A,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PX-12""","""SING""",18277.0,0.0,0.0,28350,0.763439725666051,-16.0967741935484,0.781582500675128,0.391561532781225
A - 21,Summary,3168,,A,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""CHM 1""","""SING""",18304.0,0.0,0.0,28350,0.665734634661039,-14.0367074527253,0.681555495544153,0.518038427751378
A - 22,Summary,10655,,A,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""JW-74""","""SING""",18278.0,0.0,0.0,28350,-0.124241624901082,2.61957730812013,-0.127194166891709,1.0598102156929
A - 23,Summary,518,,A,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-005,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-5,"""KPT330""","""DRC1""",0.0,0.0,0.0,28350,0.945344236349248,-19.9321468298109,0.967809883877937,-3.75097553121756e-002
A - 24,Summary,8907,,A,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-099,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-99,"""dmso""","""NEG""",0.0,0.0,0.0,28350,6.01951991558956e-002,-1.26918798665184,6.16257088846881e-002,0.969000299894162
B - 1,Summary,10152,,B,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-099,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-99,"""dmso""","""NEG""",0.0,0.0,0.0,28350,-7.11685571089422e-002,1.50055617352614,-7.28598433702403e-002,1.03489855345359
B - 2,Summary,261,,B,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-005,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,1.0E-5,"""doxorubicin""","""POS""",0.0,0.0,0.0,28350,0.972461092060142,-20.503893214683,0.995571158520119,-0.18998636825578
B - 3,Summary,8766,,B,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""BEC""","""SING""",18079.0,0.0,0.0,28350,7.50725402268531e-002,-1.58286985539488,7.68566027545234e-002,0.961110533031229
B - 4,Summary,9317,,B,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""dacarbazine""","""SING""",18187.0,0.0,0.0,28350,1.69348456871538e-002,-0.35706340378198,1.73372940858763e-002,0.991423228588242
B - 5,Summary,8761,,B,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""dexamethasone""","""SING""",18080.0,0.0,0.0,28350,7.56001055130573e-002,-1.59399332591769,7.73967053740211e-002,0.960829015639852
B - 6,Summary,6432,,B,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""oxaliplatin""","""SING""",18188.0,0.0,0.0,28350,0.321340015826959,-6.77530589543938,0.328976505536052,0.814139377589617
B - 7,Summary,7739,,B,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""purmorphamine""","""SING""",18081.0,0.0,0.0,28350,0.183434450013189,-3.86763070077864,0.187793680799352,0.900576479661842
B - 8,Summary,787,,B,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""etoposide""","""SING""",18189.0,0.0,0.0,28350,0.916961223951464,-19.3337041156841,0.93875236294896,6.93047650297391e-002
B - 9,Summary,9900,,B,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""sorafenib""","""SING""",18082.0,0.0,0.0,28350,-4.45792666842522e-002,0.939933259176863,-4.5638671347556e-002,1.02206911302597
B - 10,Summary,8934,,B,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""KU-0063794""","""SING""",18190.0,0.0,0.0,28350,5.73463466103931e-002,-1.2091212458287,5.87091547394005e-002,0.970500426701281
B - 11,Summary,8191,,B,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""manumycin A""","""SING""",18083.0,0.0,0.0,28350,0.135742548140332,-2.86206896551724,0.138968403996759,0.927916677100158
B - 12,Summary,640,,B,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""topotecan""","""SING""",18191.0,0.0,0.0,28350,0.932471643365867,-19.6607341490545,0.954631379962193,1.50969298005585e-002
B - 13,Summary,10010,,B,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28350_1\4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,4x_DAPI_A2780ip2_28350_1.2019.09.03.14.30.06.CSV,Broad-p1_map.xlsx,28350,Broad-p1,1.e-006,A2780ip2,1,1,20190827,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\Broad-p1_map.xlsx,0.0,"""PF-750""","""SING""",18084.0,0.0,0.0,28350,-5.61857029807438e-002,1.18464961067853,-5.75209289765055e-002,1.02769897339155
