Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,2.64849921819229e-002,3.92521217769286e-002,96,1.00026736332805,3.94063394161306e-002,96,3.14334637634326e-002,0,96,A2780ip2,Cucurbitacin I,KPT-330,,,,
Sing_qHTS,-99,-8,0,0,32,1.07166340606593,3.27993961187197e-002,32,3.13526440018234e-002,0,32,A2780ip2,Cucurbitacin I,KPT-330,,,,
Sing_qHTS,-99,-7.7,1.60507848066906e-003,5.50232193015729e-003,32,1.0484176179206,3.35374658246029e-002,32,3.15062986547702e-002,0,32,A2780ip2,Cucurbitacin I,KPT-330,,,,
Sing_qHTS,-99,-7.52,1.76879819038248e-002,2.89123802323054e-002,32,1.01232699333398,3.6751064346417e-002,32,2.93306911424661e-002,0,32,A2780ip2,Cucurbitacin I,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.186778871151534,5.97886443284837e-002,32,0.88604133154025,3.87674789729183e-002,32,0.211778841151469,0,32,A2780ip2,Cucurbitacin I,KPT-330,,,,
Sing_qHTS,-99,-7,0.644795521974024,3.01701638997789e-002,32,0.515628550161914,3.13049379557396e-002,32,0.630745673595537,0,32,A2780ip2,Cucurbitacin I,KPT-330,,,,
Sing,-10,-99,0,0,2,1.02455384046659,6.85057117439991e-004,2,3.03227927872349e-002,0,2,A2780ip2,Cucurbitacin I,KPT-330,,,,
COMBI,-10,-8,9.26893772432468e-002,5.07524715068322e-002,2,0.944263801544007,3.1210386986125e-002,2,6.00850485982706e-002,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.00,0.09,0.06,0.00
COMBI,-10,-7.7,2.36791768353011e-002,2.36791768353011e-002,2,0.990322616700537,1.8753103703483e-002,2,7.46019836474786e-002,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.00,0.02,0.06,0.01
COMBI,-10,-7.52,0.141617286167475,5.05776022026694e-002,2,0.916202923692557,3.1281909641428e-002,2,5.82641506537321e-002,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.02,0.12,0.06,-0.00
COMBI,-10,-7.26,0.192768791627022,1.1481129083413e-002,2,0.882078778730446,7.53582187291293e-003,2,0.217439683055722,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.19,0.00,0.24,-0.02
COMBI,-10,-7,0.645840900835452,1.42874440004845e-002,2,0.512368448456088,1.54562979610835e-002,2,0.628801469191616,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.64,0.01,0.64,-0.01
Sing,-9.52,-99,0,0,2,1.0494428349447,2.342199407669e-002,2,-4.3140605905506e-004,0,2,A2780ip2,Cucurbitacin I,KPT-330,,,,
COMBI,-9.52,-8,7.03985895094765e-002,7.03985895094765e-002,2,0.99008808355446,7.534877533474e-002,2,3.13655327059522e-002,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.00,0.07,0.03,0.00
COMBI,-9.52,-7.7,6.14735175779961e-002,4.4851922696392e-002,2,0.962489460200735,2.76340056839675e-002,2,4.80878532730041e-002,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.00,0.06,0.03,0.02
COMBI,-9.52,-7.52,0.146704973963009,3.54342491171365e-002,2,0.913355877616123,2.19944073461875e-002,2,3.05382092464527e-002,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.02,0.13,0.03,0.00
COMBI,-9.52,-7.26,0.176022835394862,3.4570250555027e-002,2,0.892730036530154,2.2399547903484e-002,2,0.180167924965684,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.19,-0.01,0.21,-0.03
COMBI,-9.52,-7,0.581486862816321,1.13209831698754e-002,2,0.578612217428363,1.1078004400755e-002,2,0.575231450992243,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.64,-0.06,0.63,-0.05
Sing,-9,-99,0,0,2,1.06244970810531,1.570699444349e-002,2,-3.14216243170299e-002,0,2,A2780ip2,Cucurbitacin I,KPT-330,,,,
COMBI,-9,-8,0,0,2,1.10312626775595,7.09275003806509e-003,2,-2.62667915289739e-002,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.00,0.00,0.00,-0.03
COMBI,-9,-7.7,0,0,2,1.05600695237524,9.42564123575501e-003,2,-2.08123153333294e-002,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.00,0.00,0.00,-0.02
COMBI,-9,-7.52,6.03040641647215e-002,6.03040641647215e-002,2,1.00557675338765,7.58880564166495e-002,2,-2.41876028334805e-002,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.02,0.04,-0.00,-0.02
COMBI,-9,-7.26,7.00285442435778e-002,3.39993656834763e-002,2,0.958788724414181,2.03738968012369e-002,2,0.137604020478196,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.19,-0.12,0.19,-0.05
COMBI,-9,-7,0.576462041409372,2.8090567865359e-002,2,0.583050801806911,2.7304032387237e-002,2,0.516877180760677,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.64,-0.06,0.62,-0.10
Sing,-8.52,-99,0,0,2,1.0952456042961,8.90613142327501e-003,2,4.91175015995606e-002,0,2,A2780ip2,Cucurbitacin I,KPT-330,,,,
COMBI,-8.52,-8,0,0,2,1.07695120421609,6.26483811399509e-003,2,2.64871606363587e-002,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.00,0.00,0.08,-0.05
COMBI,-8.52,-7.7,0,0,2,1.023457335824,5.24258678525991e-003,2,1.73806642868052e-002,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.00,0.00,0.08,-0.06
COMBI,-8.52,-7.52,0,0,2,1.06508226854731,2.740205666933e-002,2,3.15795946169559e-002,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.02,-0.02,0.08,-0.05
COMBI,-8.52,-7.26,0.156993339676499,4.88423723438e-003,2,0.90526216259154,3.1176936731945e-003,2,0.200229644883424,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.19,-0.03,0.25,-0.05
COMBI,-8.52,-7,0.614904952173387,5.63022157646198e-003,2,0.545155179533847,5.79283135252551e-003,2,0.536191516419319,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.64,-0.03,0.65,-0.11
Sing,-8,-99,3.4327467939159e-002,3.4327467939159e-002,2,1.00133031117253,4.08857424307281e-002,2,0.310386227579528,0,2,A2780ip2,Cucurbitacin I,KPT-330,,,,
COMBI,-8,-8,0,0,2,1.00877202034287,3.84710049721509e-003,2,0.285321739539137,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.03,-0.03,0.33,-0.04
COMBI,-8,-7.7,0.19471011147022,4.2873161400963e-002,2,0.876265065970821,2.9166090987741e-002,2,0.269016780422336,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.04,0.15,0.33,-0.06
COMBI,-8,-7.52,0.205003890584785,1.10133476985695e-002,2,0.876609014538862,7.15644214146297e-003,2,0.289810977834648,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.05,0.16,0.33,-0.04
COMBI,-8,-7.26,0.183000317158262,6.9711385981605e-002,2,0.887253642473621,4.5458424947413e-002,2,0.42991072244257,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.21,-0.03,0.46,-0.03
COMBI,-8,-7,0.637123138394479,1.0291802881705e-002,2,0.521821499547173,1.0972840748893e-002,2,0.668952638950707,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.66,-0.02,0.75,-0.08
Sing,-7.52,-99,0.841097524604832,5.96480763495347e-003,2,0.248457414127825,1.01855221376585e-002,2,0.66527370818609,0,2,A2780ip2,Cucurbitacin I,KPT-330,,,,
COMBI,-7.52,-8,0.835337825073988,1.13342988476795e-002,2,0.243251356998155,1.92881897960625e-002,2,0.659476115259426,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.84,-0.00,0.68,-0.02
COMBI,-7.52,-7.7,0.829364817624167,1.04214761559265e-002,2,0.236849008863128,1.77743470419905e-002,2,0.644141322668346,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.84,-0.01,0.68,-0.04
COMBI,-7.52,-7.52,0.862991560423775,5.2073980966065e-003,2,0.219038871035587,9.35903226121951e-003,2,0.659071266005699,0,2,A2780ip2,Cucurbitacin I,KPT-330,0.84,0.02,0.68,-0.02
