Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,2.64849921819229e-002,3.92521217769286e-002,96,1.00026736332805,3.94063394161306e-002,96,3.06425423943525e-002,0,96,A2780ip2,Clofarabine,KPT-330,,,,
Sing_qHTS,-99,-8,0,0,32,1.07166340606593,3.27993961187197e-002,32,3.0834694992439e-002,0,32,A2780ip2,Clofarabine,KPT-330,,,,
Sing_qHTS,-99,-7.7,1.60507848066906e-003,5.50232193015729e-003,32,1.0484176179206,3.35374658246029e-002,32,2.94744784636455e-002,0,32,A2780ip2,Clofarabine,KPT-330,,,,
Sing_qHTS,-99,-7.52,1.76879819038248e-002,2.89123802323054e-002,32,1.01232699333398,3.6751064346417e-002,32,2.81946191238432e-002,0,32,A2780ip2,Clofarabine,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.186778871151534,5.97886443284837e-002,32,0.88604133154025,3.87674789729183e-002,32,0.215830464686646,0,32,A2780ip2,Clofarabine,KPT-330,,,,
Sing_qHTS,-99,-7,0.644795521974024,3.01701638997789e-002,32,0.515628550161914,3.13049379557396e-002,32,0.631562836062399,0,32,A2780ip2,Clofarabine,KPT-330,,,,
Sing,-10,-99,1.71011222611484e-002,1.71011222611484e-002,2,1.04074151988687,6.01166985771254e-002,2,2.27264693089484e-002,0,2,A2780ip2,Clofarabine,KPT-330,,,,
COMBI,-10,-8,5.74278463082099e-002,2.70318125479549e-002,2,0.967038823124525,1.57546792930565e-002,2,4.36375495936384e-002,0,2,A2780ip2,Clofarabine,KPT-330,0.02,0.04,0.05,-0.01
COMBI,-10,-7.7,1.97176241480039e-002,1.83179162609542e-002,2,0.988669269415887,1.05358574467485e-002,2,4.54943129650026e-002,0,2,A2780ip2,Clofarabine,KPT-330,0.02,-0.00,0.05,-0.00
COMBI,-10,-7.52,9.80017269026769e-002,5.18687553965711e-002,2,0.941783679117131,3.15750745199485e-002,2,3.229188353573e-002,0,2,A2780ip2,Clofarabine,KPT-330,0.03,0.07,0.05,-0.02
COMBI,-10,-7.26,0.204497624917323,3.4634117010402e-002,2,0.876008005031297,2.26220435168125e-002,2,0.213281876779247,0,2,A2780ip2,Clofarabine,KPT-330,0.20,0.00,0.23,-0.02
COMBI,-10,-7,0.659375358824205,4.53553794924808e-003,2,0.503261057660704,4.99615314135901e-003,2,0.633353886764326,0,2,A2780ip2,Clofarabine,KPT-330,0.65,0.01,0.64,-0.01
Sing,-9.52,-99,0,0,2,1.0341815705864,3.03501127297001e-003,2,-4.3946525788025e-003,0,2,A2780ip2,Clofarabine,KPT-330,,,,
COMBI,-9.52,-8,0,0,2,1.04309225346288,2.98033310979851e-002,2,1.87545471139726e-002,0,2,A2780ip2,Clofarabine,KPT-330,0.00,0.00,0.03,-0.01
COMBI,-9.52,-7.7,2.52251703992211e-002,2.52251703992211e-002,2,0.990911266095456,2.00382815471536e-002,2,1.98297616110704e-002,0,2,A2780ip2,Clofarabine,KPT-330,0.00,0.03,0.03,-0.01
