Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,2.64849921819229e-002,3.92521217769286e-002,96,1.00026736332805,3.94063394161306e-002,96,3.11740560368285e-002,0,96,A2780ip2,Vincristine sulfate,KPT-330,,,,
Sing_qHTS,-99,-8,0,0,32,1.07166340606593,3.27993961187197e-002,32,3.0390094174254e-002,0,32,A2780ip2,Vincristine sulfate,KPT-330,,,,
Sing_qHTS,-99,-7.7,1.60507848066906e-003,5.50232193015729e-003,32,1.0484176179206,3.35374658246029e-002,32,3.11249026577991e-002,0,32,A2780ip2,Vincristine sulfate,KPT-330,,,,
Sing_qHTS,-99,-7.52,1.76879819038248e-002,2.89123802323054e-002,32,1.01232699333398,3.6751064346417e-002,32,3.01423822741169e-002,0,32,A2780ip2,Vincristine sulfate,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.186778871151534,5.97886443284837e-002,32,0.88604133154025,3.87674789729183e-002,32,0.215306125174243,0,32,A2780ip2,Vincristine sulfate,KPT-330,,,,
Sing_qHTS,-99,-7,0.644795521974024,3.01701638997789e-002,32,0.515628550161914,3.13049379557396e-002,32,0.630762456282779,0,32,A2780ip2,Vincristine sulfate,KPT-330,,,,
Sing,-11,-99,0,0,2,1.04716275704567,2.551689664373e-002,2,8.44220251511837e-003,0,2,A2780ip2,Vincristine sulfate,KPT-330,,,,
COMBI,-11,-8,0,0,2,1.08024176738667,2.16477983368499e-002,2,3.33384041196706e-002,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.00,0.00,0.04,-0.01
COMBI,-11,-7.7,4.53136336653255e-002,4.53136336653255e-002,2,0.994010062696916,4.92307773700635e-002,2,4.87461846260765e-002,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.00,0.05,0.04,0.01
COMBI,-11,-7.52,7.68540132878437e-002,2.66355419883884e-002,2,0.955739581565141,1.5700966185058e-002,2,3.87125090558694e-002,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.02,0.06,0.04,-0.00
COMBI,-11,-7.26,0.187503964478274,5.11259118300035e-002,2,0.884886066713858,3.34387143194215e-002,2,0.207495090537863,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.19,-0.00,0.22,-0.01
COMBI,-11,-7,0.614360092020825,3.02700084756025e-002,2,0.545006433572305,3.1144881208848e-002,2,0.61808044904262,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.64,-0.03,0.63,-0.01
Sing,-10.52,-99,0,0,2,1.02600697063329,4.88498836940998e-003,2,-1.70061839735138e-002,0,2,A2780ip2,Vincristine sulfate,KPT-330,,,,
COMBI,-10.52,-8,2.0023927964234e-002,2.0023927964234e-002,2,1.02333806225865,4.67441367027681e-002,2,8.96320355600008e-003,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.00,0.02,0.01,-0.00
COMBI,-10.52,-7.7,4.70945188312117e-002,4.70945188312117e-002,2,0.998065824859788,5.55283688173925e-002,2,2.35158797753113e-002,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.00,0.05,0.01,0.01
COMBI,-10.52,-7.52,2.16974920691925e-002,2.16974920691925e-002,2,0.989309483079212,1.39309514302079e-002,2,1.19831965512555e-002,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.02,0.00,0.01,0.00
COMBI,-10.52,-7.26,0.147986045036474,2.98128766254349e-003,2,0.910995672578164,1.8900278149705e-003,2,0.175375405102657,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.19,-0.04,0.20,-0.02
COMBI,-10.52,-7,0.587056544375832,1.65274246276784e-002,2,0.573033654231262,1.6306796252559e-002,2,0.57264624817908,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.64,-0.05,0.62,-0.05
Sing,-10,-99,0,0,2,1.08163204796696,2.4899674731965e-002,2,-3.09969345647395e-002,0,2,A2780ip2,Vincristine sulfate,KPT-330,,,,
COMBI,-10,-8,0,0,2,1.0768054187256,1.099859452665e-003,2,-3.09529481816171e-002,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.00,0.00,0.00,-0.03
COMBI,-10,-7.7,0,0,2,1.12739419300987,2.33339487940649e-002,2,-3.10276602609405e-002,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.00,0.00,0.00,-0.03
COMBI,-10,-7.52,0,0,2,1.05708494677495,3.79229993409249e-002,2,-3.10854822714824e-002,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.02,-0.02,0.00,-0.03
COMBI,-10,-7.26,9.36885505867427e-002,3.21598477640342e-002,2,0.944511890299133,1.95954817817085e-002,2,0.145729192928395,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.19,-0.10,0.19,-0.04
COMBI,-10,-7,0.55279089478145,2.59716672720665e-002,2,0.605780193566209,2.44166956743951e-002,2,0.530037180772892,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.64,-0.09,0.62,-0.09
Sing,-9.52,-99,0,0,2,1.1162091980087,1.36078602702599e-002,2,5.50222875402237e-002,0,2,A2780ip2,Vincristine sulfate,KPT-330,,,,
COMBI,-9.52,-8,0,0,2,1.09947762150037,8.74657700469506e-003,2,2.81887857319973e-002,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.00,0.00,0.08,-0.05
COMBI,-9.52,-7.7,0,0,2,1.11796865558644,1.51144809304987e-003,2,1.44227255827894e-002,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.00,0.00,0.08,-0.07
COMBI,-9.52,-7.52,0,0,2,1.01393047294848,1.376313740431e-002,2,3.10076193268561e-002,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.02,-0.02,0.08,-0.05
COMBI,-9.52,-7.26,8.83602917856009e-002,3.35553441167141e-002,2,0.947733937351521,2.03687344450275e-002,2,0.212316979102651,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.19,-0.10,0.26,-0.05
COMBI,-9.52,-7,0.597893207410098,8.83884247487599e-003,2,0.562397095354207,8.86082593910298e-003,2,0.553373603281777,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.64,-0.04,0.65,-0.10
Sing,-9,-99,0,0,2,1.09414169388672,2.33159402839099e-002,2,0.306962923881759,0,2,A2780ip2,Vincristine sulfate,KPT-330,,,,
COMBI,-9,-8,7.74510421258105e-003,7.74510421258105e-003,2,1.03085363409534,3.9832732006756e-002,2,0.279483872683438,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.00,0.01,0.33,-0.05
COMBI,-9,-7.7,2.79664929753974e-002,7.3873755029352e-003,2,0.983308758984448,4.4471508763175e-003,2,0.26430348737074,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.00,0.03,0.33,-0.07
COMBI,-9,-7.52,5.54258693960615e-002,1.26294367630334e-002,2,0.968390507792078,7.33257889104053e-003,2,0.288132529378035,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.02,0.04,0.33,-0.04
COMBI,-9,-7.26,0.222835394862036,7.421503330162e-003,2,0.862123522105944,4.99097593471698e-003,2,0.433376175549904,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.19,0.03,0.46,-0.03
COMBI,-9,-7,0.670299067683739,2.9180288170481e-002,2,0.484684411407451,3.29561103381455e-002,2,0.672108163979399,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.64,0.03,0.74,-0.07
Sing,-8.52,-99,0.729555621831196,2.79152997315839e-002,2,0.411155888589126,3.57105098365285e-002,2,0.653618406657779,0,2,A2780ip2,Vincristine sulfate,KPT-330,,,,
COMBI,-8.52,-8,0.704867451671809,2.8335747119199e-002,2,0.430228056959024,3.50469757769235e-002,2,0.648534337559055,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.73,-0.03,0.66,-0.01
COMBI,-8.52,-7.7,0.754171888397863,2.26897961875865e-002,2,0.352096419272678,3.1790060226588e-002,2,0.64047871303636,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.73,0.02,0.66,-0.02
COMBI,-8.52,-7.52,0.766564912910756,9.21769318249799e-003,2,0.369209580830271,1.25963438509705e-002,2,0.657692391977675,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.73,0.04,0.66,-0.00
COMBI,-8.52,-7.26,0.807865524896924,3.84395813510945e-002,2,0.296353130326395,5.893027315421e-002,2,0.733399766442759,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.78,0.03,0.73,0.00
COMBI,-8.52,-7,0.872442184283811,1.09577430681685e-002,2,0.197396541385501,2.0476792581071e-002,2,0.833695477954824,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.90,-0.03,0.87,-0.04
Sing,-8,-99,0.960930509991053,3.51923650462257e-003,2,-1.58830315547725e-002,1.05240253385208e-002,2,0.918572583603379,0,2,A2780ip2,Vincristine sulfate,KPT-330,,,,
COMBI,-8,-8,0.960581827340848,1.4482715194255e-003,2,-3.29012312756156e-002,4.366281407446e-003,2,0.930828727207994,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.96,0.00,0.92,0.01
COMBI,-8,-7.7,0.95620341666117,2.4404722643625e-003,2,-4.26639991374136e-002,7.3239508065871e-003,2,0.9267362425185,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.96,-0.00,0.92,0.01
COMBI,-8,-7.52,0.966660681151613,1.37666846232098e-003,2,-1.61128145572879e-002,4.10149000192745e-003,2,0.934095787548984,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.96,0.01,0.92,0.01
COMBI,-8,-7.26,0.960101490643831,1.01490643831256e-003,2,-7.27833015680128e-003,2.86044225393882e-003,2,0.949143334109706,0,2,A2780ip2,Vincristine sulfate,KPT-330,0.97,-0.01,0.94,0.01
