Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,2.64849921819229e-002,3.92521217769286e-002,96,1.00026736332805,3.94063394161306e-002,96,3.00288701384175e-002,0,96,A2780ip2,Pralatrexate,KPT-330,,,,
Sing_qHTS,-99,-8,0,0,32,1.07166340606593,3.27993961187197e-002,32,2.99882956747619e-002,0,32,A2780ip2,Pralatrexate,KPT-330,,,,
Sing_qHTS,-99,-7.7,1.60507848066906e-003,5.50232193015729e-003,32,1.0484176179206,3.35374658246029e-002,32,2.9265561094734e-002,0,32,A2780ip2,Pralatrexate,KPT-330,,,,
Sing_qHTS,-99,-7.52,1.76879819038248e-002,2.89123802323054e-002,32,1.01232699333398,3.6751064346417e-002,32,2.88550282543631e-002,0,32,A2780ip2,Pralatrexate,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.186778871151534,5.97886443284837e-002,32,0.88604133154025,3.87674789729183e-002,32,0.216435300669643,0,32,A2780ip2,Pralatrexate,KPT-330,,,,
Sing_qHTS,-99,-7,0.644795521974024,3.01701638997789e-002,32,0.515628550161914,3.13049379557396e-002,32,0.632098624684958,0,32,A2780ip2,Pralatrexate,KPT-330,,,,
Sing,-11.52,-99,2.87987649189478e-002,2.87987649189478e-002,2,1.00120665741065,3.40976979255594e-002,2,2.76382967570939e-002,0,2,A2780ip2,Pralatrexate,KPT-330,,,,
COMBI,-11.52,-8,1.84441952428731e-002,1.84441952428731e-002,2,0.994418827167093,1.5346719494437e-002,2,3.2876267639345e-002,0,2,A2780ip2,Pralatrexate,KPT-330,0.03,-0.01,0.06,-0.03
COMBI,-11.52,-7.7,0,0,2,1.01135678334276,1.84094849540495e-003,2,3.01967253715016e-002,0,2,A2780ip2,Pralatrexate,KPT-330,0.03,-0.03,0.06,-0.03
COMBI,-11.52,-7.52,0,0,2,1.02859508869336,2.54546017161011e-003,2,2.32932761221269e-002,0,2,A2780ip2,Pralatrexate,KPT-330,0.05,-0.05,0.06,-0.04
COMBI,-11.52,-7.26,0.182370272382899,5.2071432866334e-002,2,0.889954041447811,3.34221728966365e-002,2,0.211409771897529,0,2,A2780ip2,Pralatrexate,KPT-330,0.21,-0.03,0.24,-0.03
COMBI,-11.52,-7,0.624641175795154,4.17958433804115e-002,2,0.538942845095,4.34894037163915e-002,2,0.636419255460438,0,2,A2780ip2,Pralatrexate,KPT-330,0.66,-0.04,0.64,-0.00
Sing,-11,-99,2.69580191200047e-002,2.69580191200047e-002,2,1.02587213990951,5.66217433125211e-002,2,5.60714659643138e-003,0,2,A2780ip2,Pralatrexate,KPT-330,,,,
COMBI,-11,-8,0,0,2,1.02192356077092,1.7273330778435e-002,2,8.02617826630009e-003,0,2,A2780ip2,Pralatrexate,KPT-330,0.03,-0.03,0.04,-0.03
COMBI,-11,-7.7,0,0,2,1.02231273139736,1.64945555216249e-002,2,4.2260946706783e-003,0,2,A2780ip2,Pralatrexate,KPT-330,0.03,-0.03,0.03,-0.03
COMBI,-11,-7.52,2.33748612310349e-002,2.33748612310349e-002,2,1.00118797953205,2.8191058483772e-002,2,5.7425903931074e-004,0,2,A2780ip2,Pralatrexate,KPT-330,0.04,-0.02,0.03,-0.03
