Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,2.64849921819229e-002,3.92521217769286e-002,96,1.00026736332805,3.94063394161306e-002,96,3.05355360746948e-002,0,96,A2780ip2,17-DMAG,KPT-330,,,,
Sing_qHTS,-99,-8,0,0,32,1.07166340606593,3.27993961187197e-002,32,3.06314854112106e-002,0,32,A2780ip2,17-DMAG,KPT-330,,,,
Sing_qHTS,-99,-7.7,1.60507848066906e-003,5.50232193015729e-003,32,1.0484176179206,3.35374658246029e-002,32,2.88797236637467e-002,0,32,A2780ip2,17-DMAG,KPT-330,,,,
Sing_qHTS,-99,-7.52,1.76879819038248e-002,2.89123802323054e-002,32,1.01232699333398,3.6751064346417e-002,32,2.81977986788044e-002,0,32,A2780ip2,17-DMAG,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.186778871151534,5.97886443284837e-002,32,0.88604133154025,3.87674789729183e-002,32,0.215800203757444,0,32,A2780ip2,17-DMAG,KPT-330,,,,
Sing_qHTS,-99,-7,0.644795521974024,3.01701638997789e-002,32,0.515628550161914,3.13049379557396e-002,32,0.631544795248597,0,32,A2780ip2,17-DMAG,KPT-330,,,,
Sing,-10.52,-99,1.83480790926905e-002,1.65667121904875e-002,2,0.989609089011028,9.39270662344749e-003,2,1.7383072228297e-002,0,2,A2780ip2,17-DMAG,KPT-330,,,,
COMBI,-10.52,-8,2.15428200436758e-003,2.15428200436758e-003,2,1.02859602917607,3.1013698666378e-002,2,2.91812369369553e-002,0,2,A2780ip2,17-DMAG,KPT-330,0.02,-0.02,0.05,-0.02
COMBI,-10.52,-7.7,2.99111489776046e-002,2.99111489776046e-002,2,0.987159801373154,2.18092306815959e-002,2,3.24537917656711e-002,0,2,A2780ip2,17-DMAG,KPT-330,0.02,0.01,0.05,-0.02
COMBI,-10.52,-7.52,5.95164672505241e-002,5.42124090292339e-002,2,0.96486599788722,3.21125766250251e-002,2,2.76750490913172e-002,0,2,A2780ip2,17-DMAG,KPT-330,0.04,0.02,0.05,-0.02
COMBI,-10.52,-7.26,0.172208526246167,1.6174613673261e-002,2,0.897073812951122,1.0291978622966e-002,2,0.211887036715078,0,2,A2780ip2,17-DMAG,KPT-330,0.20,-0.03,0.23,-0.02
COMBI,-10.52,-7,0.632506602365369,3.27821793546905e-002,2,0.531263052100824,3.4530094429333e-002,2,0.630379278040794,0,2,A2780ip2,17-DMAG,KPT-330,0.65,-0.02,0.64,-0.01
Sing,-10,-99,0,0,2,1.04255117854468,7.05540931824999e-003,2,-6.74001374166078e-003,0,2,A2780ip2,17-DMAG,KPT-330,,,,
COMBI,-10,-8,3.45275334946585e-003,3.45275334946585e-003,2,1.04221793378519,4.60961855075564e-002,2,4.84135780316336e-003,0,2,A2780ip2,17-DMAG,KPT-330,0.00,0.00,0.02,-0.02
COMBI,-10,-7.7,2.05087633885102e-002,1.30233690360273e-002,2,0.988246207651184,7.49437167450603e-003,2,8.02847777283677e-003,0,2,A2780ip2,17-DMAG,KPT-330,0.00,0.02,0.02,-0.01
COMBI,-10,-7.52,1.48020229431355e-003,1.48020229431355e-003,2,1.00625368709785,7.93876203589403e-003,2,2.93002389643374e-003,0,2,A2780ip2,17-DMAG,KPT-330,0.02,-0.02,0.02,-0.02
