Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,2.64849921819229e-002,3.92521217769286e-002,96,1.00026736332805,3.94063394161306e-002,96,2.75348288338357e-002,0,96,A2780ip2,pevonedistat,KPT-330,,,,
Sing_qHTS,-99,-8,0,0,32,1.07166340606593,3.27993961187197e-002,32,2.75348499014182e-002,0,32,A2780ip2,pevonedistat,KPT-330,,,,
Sing_qHTS,-99,-7.7,1.60507848066906e-003,5.50232193015729e-003,32,1.0484176179206,3.35374658246029e-002,32,2.77780761540355e-002,0,32,A2780ip2,pevonedistat,KPT-330,,,,
Sing_qHTS,-99,-7.52,1.76879819038248e-002,2.89123802323054e-002,32,1.01232699333398,3.6751064346417e-002,32,2.76270765495476e-002,0,32,A2780ip2,pevonedistat,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.186778871151534,5.97886443284837e-002,32,0.88604133154025,3.87674789729183e-002,32,0.215032379056081,0,32,A2780ip2,pevonedistat,KPT-330,,,,
Sing_qHTS,-99,-7,0.644795521974024,3.01701638997789e-002,32,0.515628550161914,3.13049379557396e-002,32,0.63340626454532,0,32,A2780ip2,pevonedistat,KPT-330,,,,
Sing,-10,-99,1.90012469568315e-003,1.90012469568315e-003,2,1.01254765288388,1.4678582403132e-002,2,2.0218518265129e-002,0,2,A2780ip2,pevonedistat,KPT-330,,,,
COMBI,-10,-8,2.52316590922505e-002,2.52316590922505e-002,2,0.987614567016387,1.6377611471693e-002,2,3.14218500901865e-002,0,2,A2780ip2,pevonedistat,KPT-330,0.00,0.03,0.05,-0.02
COMBI,-10,-7.7,5.58057448880234e-002,1.09542356377799e-002,2,0.967697081276405,6.45790550681255e-003,2,2.56211792295871e-002,0,2,A2780ip2,pevonedistat,KPT-330,0.00,0.06,0.05,-0.02
COMBI,-10,-7.52,2.44850129517701e-002,1.01763907734057e-002,2,0.985942959366191,5.88189087757751e-003,2,7.16167284856092e-003,0,2,A2780ip2,pevonedistat,KPT-330,0.02,0.00,0.05,-0.04
COMBI,-10,-7.26,0.111418435451867,2.33299260417292e-002,2,0.934804210424464,1.41737964212081e-002,2,0.186974390312478,0,2,A2780ip2,pevonedistat,KPT-330,0.19,-0.08,0.23,-0.04
COMBI,-10,-7,0.651854403490641,2.80169939143415e-002,2,0.510769965626606,3.0486941038525e-002,2,0.615364119757034,0,2,A2780ip2,pevonedistat,KPT-330,0.65,0.00,0.64,-0.02
Sing,-9.52,-99,1.90012469568315e-003,1.90012469568315e-003,2,1.02947402900285,3.1604958522102e-002,2,1.67539833121685e-002,0,2,A2780ip2,pevonedistat,KPT-330,,,,
COMBI,-9.52,-8,0,0,2,1.04783304577257,1.829184955248e-002,2,2.76217624533625e-002,0,2,A2780ip2,pevonedistat,KPT-330,0.00,0.00,0.04,-0.01
COMBI,-9.52,-7.7,0,0,2,1.05449945176094,6.29512847929004e-003,2,1.41147686541893e-002,0,2,A2780ip2,pevonedistat,KPT-330,0.00,0.00,0.04,-0.03
COMBI,-9.52,-7.52,2.65202911064513e-002,4.81065745651905e-003,2,0.984781415282964,2.78430218716053e-003,2,-5.99161613849994e-003,0,2,A2780ip2,pevonedistat,KPT-330,0.02,0.01,0.04,-0.05
COMBI,-9.52,-7.26,0.16872106307498,3.91437676627985e-002,2,0.898973600094163,2.48470126309469e-002,2,0.175735220241248,0,2,A2780ip2,pevonedistat,KPT-330,0.19,-0.02,0.23,-0.05
COMBI,-9.52,-7,0.61287174187622,7.17648409691099e-003,2,0.552489494877596,7.3143676408135e-003,2,0.59237234534004,0,2,A2780ip2,pevonedistat,KPT-330,0.65,-0.04,0.64,-0.05
Sing,-9,-99,0,0,2,1.10835442482834,6.01736635398004e-003,2,-1.29337321298472e-002,0,2,A2780ip2,pevonedistat,KPT-330,,,,
COMBI,-9,-8,0,0,2,1.03770983311898,1.8128344454595e-002,2,-1.50836353109445e-002,0,2,A2780ip2,pevonedistat,KPT-330,0.00,0.00,0.01,-0.03
COMBI,-9,-7.7,0,0,2,1.05272316177077,5.158397377486e-002,2,-2.75299451300306e-002,0,2,A2780ip2,pevonedistat,KPT-330,0.00,0.00,0.02,-0.05
COMBI,-9,-7.52,0,0,2,1.04775379552507,1.6139596517265e-002,2,-1.657523119538e-002,0,2,A2780ip2,pevonedistat,KPT-330,0.02,-0.02,0.02,-0.04
COMBI,-9,-7.26,6.24736937045277e-002,1.09434189164813e-002,2,0.964112339828213,6.41802476487852e-003,2,0.19539444989352,0,2,A2780ip2,pevonedistat,KPT-330,0.19,-0.13,0.20,-0.00
COMBI,-9,-7,0.590423699621081,6.88942473303453e-003,2,0.574978819243498,6.78250557388996e-003,2,0.59814012173134,0,2,A2780ip2,pevonedistat,KPT-330,0.64,-0.05,0.63,-0.03
Sing,-8.52,-99,0,0,2,1.1081479181471,2.01105712733649e-002,2,-2.73163853260114e-002,0,2,A2780ip2,pevonedistat,KPT-330,,,,
COMBI,-8.52,-8,0,0,2,1.10725950191112,5.08416484043006e-003,2,-4.07883659125473e-002,0,2,A2780ip2,pevonedistat,KPT-330,0.00,0.00,0.00,-0.04
COMBI,-8.52,-7.7,0,0,2,1.10223190098238,2.7436325190925e-002,2,-3.65402119651387e-002,0,2,A2780ip2,pevonedistat,KPT-330,0.00,0.00,0.00,-0.04
COMBI,-8.52,-7.52,0,0,2,1.04792488134516,4.01763702730995e-003,2,2.78053847572811e-002,0,2,A2780ip2,pevonedistat,KPT-330,0.02,-0.02,0.00,0.03
COMBI,-8.52,-7.26,0.283206060970477,6.01286753650204e-005,2,0.823190060904164,4.20021007374871e-005,2,0.278666439585848,0,2,A2780ip2,pevonedistat,KPT-330,0.19,0.09,0.19,0.09
COMBI,-8.52,-7,0.675622918819612,9.53037088069797e-003,2,0.485026094796353,1.08114785788785e-002,2,0.654798139758338,0,2,A2780ip2,pevonedistat,KPT-330,0.64,0.04,0.62,0.03
Sing,-8,-99,0,0,2,1.09735276672837,3.15016358384496e-003,2,6.35763275088697e-002,0,2,A2780ip2,pevonedistat,KPT-330,,,,
COMBI,-8,-8,0,0,2,1.10148283678214,5.38204388782493e-003,2,5.78728978425474e-002,0,2,A2780ip2,pevonedistat,KPT-330,0.00,0.00,0.09,-0.03
COMBI,-8,-7.7,0,0,2,1.04674362310911,6.15435092946998e-003,2,8.62654060204436e-002,0,2,A2780ip2,pevonedistat,KPT-330,0.00,0.00,0.09,-0.00
COMBI,-8,-7.52,4.32959171086715e-002,1.23350191192796e-002,2,0.974990699895958,7.22125962689502e-003,2,0.189290040913432,0,2,A2780ip2,pevonedistat,KPT-330,0.02,0.02,0.09,0.10
COMBI,-8,-7.26,0.418736095243822,1.6174613673261e-002,2,0.721984638267988,1.29199382896235e-002,2,0.441135227955722,0,2,A2780ip2,pevonedistat,KPT-330,0.19,0.23,0.26,0.18
COMBI,-8,-7,0.799058445286486,1.27454357561145e-002,2,0.325121851097372,1.9027455391362e-002,2,0.749875840841043,0,2,A2780ip2,pevonedistat,KPT-330,0.64,0.16,0.66,0.09
Sing,-7.52,-99,0.248025651683391,7.39267264414225e-002,2,0.846289894840057,5.0000182837642e-002,2,0.294418317980032,0,2,A2780ip2,pevonedistat,KPT-330,,,,
COMBI,-7.52,-8,0.266068582895591,2.02443486985775e-002,2,0.835346086076737,1.39052019509456e-002,2,0.316196123420053,0,2,A2780ip2,pevonedistat,KPT-330,0.25,0.02,0.31,0.01
COMBI,-7.52,-7.7,0.385406523855891,2.4342745861701e-004,2,0.745719402108862,1.89592692197982e-004,2,0.357505726784156,0,2,A2780ip2,pevonedistat,KPT-330,0.25,0.14,0.31,0.05
COMBI,-7.52,-7.52,0.413839891451832,4.1322314049587e-002,2,0.722246032835182,3.31916360281195e-002,2,0.453128194085051,0,2,A2780ip2,pevonedistat,KPT-330,0.26,0.15,0.31,0.14
COMBI,-7.52,-7.26,0.703024472370874,2.33900547170945e-002,2,0.446496307881933,2.81317305500705e-002,2,0.643224490997899,0,2,A2780ip2,pevonedistat,KPT-330,0.39,0.31,0.45,0.19
COMBI,-7.52,-7,0.84849006774601,1.72235618326022e-004,2,0.246128521176244,2.98232204613502e-004,2,0.839649989032572,0,2,A2780ip2,pevonedistat,KPT-330,0.73,0.12,0.74,0.10
Sing,-7,-99,0.672169111097916,1.4369693011104e-002,2,0.484150862998442,1.6292985383658e-002,2,0.580707821327128,0,2,A2780ip2,pevonedistat,KPT-330,,,,
COMBI,-7,-8,0.708611225874992,1.35749276987551e-003,2,0.440509869445432,1.65575400338651e-003,2,0.630645599548603,0,2,A2780ip2,pevonedistat,KPT-330,0.67,0.04,0.59,0.04
