Func,Conc1,Conc2,Count_Unit_Mean,Count_Unit_StdDev,Count_Unit_N,Count_GRI_Mean,Count_GRI_StdDev,Count_GRI_N,SVM_fit_Mean,SVM_fit_StdDev,SVM_fit_N,Cell_line,Compound1,Compound2,Count_Unit_Mean_P_Bliss,Count_Unit_Mean_Delta_Bliss,SVM_Fit_mean_P_Bliss,SVM_Fit_mean_Delta_Bliss
NEG,-99,-99,2.64849921819229e-002,3.92521217769286e-002,96,1.00026736332805,3.94063394161306e-002,96,3.01525440575114e-002,0,96,A2780ip2,Etoposide,KPT-330,,,,
Sing_qHTS,-99,-8,0,0,32,1.07166340606593,3.27993961187197e-002,32,3.00587861873205e-002,0,32,A2780ip2,Etoposide,KPT-330,,,,
Sing_qHTS,-99,-7.7,1.60507848066906e-003,5.50232193015729e-003,32,1.0484176179206,3.35374658246029e-002,32,3.01188160382665e-002,0,32,A2780ip2,Etoposide,KPT-330,,,,
Sing_qHTS,-99,-7.52,1.76879819038248e-002,2.89123802323054e-002,32,1.01232699333398,3.6751064346417e-002,32,3.00376830334231e-002,0,32,A2780ip2,Etoposide,KPT-330,,,,
Sing_qHTS,-99,-7.26,0.186778871151534,5.97886443284837e-002,32,0.88604133154025,3.87674789729183e-002,32,0.216403246609474,0,32,A2780ip2,Etoposide,KPT-330,,,,
Sing_qHTS,-99,-7,0.644795521974024,3.01701638997789e-002,32,0.515628550161914,3.13049379557396e-002,32,0.632060786285142,0,32,A2780ip2,Etoposide,KPT-330,,,,
Sing,-9.52,-99,4.81061735759022e-002,4.81061735759022e-002,2,0.984892832641221,4.08674394470385e-002,2,2.4338942789715e-002,0,2,A2780ip2,Etoposide,KPT-330,,,,
COMBI,-9.52,-8,0,0,2,1.0289687840288,8.08323297613001e-003,2,3.01236958000876e-002,0,2,A2780ip2,Etoposide,KPT-330,0.05,-0.05,0.05,-0.02
COMBI,-9.52,-7.7,0,0,2,1.00818666167912,1.35204819996004e-003,2,2.76303456373926e-002,0,2,A2780ip2,Etoposide,KPT-330,0.05,-0.05,0.05,-0.02
COMBI,-9.52,-7.52,0.10253187286766,5.18345603639195e-002,2,0.940024660341531,3.1138840260243e-002,2,2.06620807889082e-002,0,2,A2780ip2,Etoposide,KPT-330,0.06,0.04,0.05,-0.03
COMBI,-9.52,-7.26,0.102886140183952,7.76403425309231e-002,2,0.937780517388634,4.7670975438126e-002,2,0.205227409044585,0,2,A2780ip2,Etoposide,KPT-330,0.23,-0.13,0.24,-0.03
COMBI,-9.52,-7,0.605945029664609,6.64123985954715e-002,2,0.550887487329877,6.76737681886425e-002,2,0.626445530923551,0,2,A2780ip2,Etoposide,KPT-330,0.66,-0.05,0.64,-0.01
